databaseId	name	imageUrl	cardBack	type	action	clues	cluesFixed	code	concealed	concealedId	cost	deckbuilderQuantity	doom	encounterNumber	encounterSet	enemyDamage	enemyEvade	enemyFight	enemyHorror	exceptional	faction	free	hasBonded	health	healthPerInvestigator	myriad	numberInPack	packName	parallelContent	permanent	reaction	sanity	setUuid	shroud	side	skillAgility	skillCombat	skillIntellect	skillWild	skillWillpower	stage	starting	subtype	tabooId	tabooName	tabooXp	text	traits	unique	uses	vengeance	victoryPoints	xp
03285	Outer Wall	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-OuterWall-2.webp	multi_sided	Location	0		0	03285	0			0		14	Black Stars Rise					0	Mythos.	0	0		0	0	285	Black Stars Rise	0	0	0		bsr		B							0		0	None	0			0				
03286	Outer Wall	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-OuterWall-3.webp	multi_sided	Location	0	1	0	03286	0			0		15	Black Stars Rise					0	Mythos.	0	0		0	0	286	Black Stars Rise	0	0	0		bsr	4	A							0		0	None	0	While the current "c" agenda has more doom on it than the current "a" agenda, double the number of skill icons on cards committed to skill tests at the Outer Wall.		0			1	
03286	Outer Wall	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-OuterWall-4.webp	multi_sided	Location	0		0	03286	0			0		15	Black Stars Rise					0	Mythos.	0	0		0	0	286	Black Stars Rise	0	0	0		bsr		B							0		0	None	0			0				
03287	North Tower	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-NorthTower.webp	multi_sided	Location	0	2	0	03287	0			0		16	Black Stars Rise					0	Mythos.	0	0		0	0	287	Black Stars Rise	0	0	0		bsr	2	A							0		0	None	0	<b>Forced</b> - After 1 or more doom is placed on the "c" agenda deck: Each investigator at North Tower takes 1 horror.		0			1	
03287	North Tower	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-NorthTower-2.webp	multi_sided	Location	0		0	03287	0			0		16	Black Stars Rise					0	Mythos.	0	0		0	0	287	Black Stars Rise	0	0	0		bsr		B							0		0	None	0			0				
03288	North Tower	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-NorthTower-3.webp	multi_sided	Location	0	1	0	03288	0			0		17	Black Stars Rise					0	Mythos.	0	0		0	0	288	Black Stars Rise	0	0	0		bsr	4	A							0		0	None	0	While the current "a" agenda has more doom on it than the current "c" agenda, reduce the difficulty of each skill test at North Tower by 1.		0			1	
03288	North Tower	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-NorthTower-4.webp	multi_sided	Location	0		0	03288	0			0		17	Black Stars Rise					0	Mythos.	0	0		0	0	288	Black Stars Rise	0	0	0		bsr		B							0		0	None	0			0				
03289	Broken Steps	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-BrokenSteps.webp	multi_sided	Location	0	0	0	03289	0			0		18	Black Stars Rise					0	Mythos.	0	0		0	0	289	Black Stars Rise	0	0	0		bsr	4	A							0		0	None	0	<b>Forced</b> - After you enter Broken Steps: You must either lose 1 action or draw the topmost [[Omen]] treachery in the encounter discard pile.		0				
03289	Broken Steps	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-BrokenSteps-2.webp	multi_sided	Location	0		0	03289	0			0		18	Black Stars Rise					0	Mythos.	0	0		0	0	289	Black Stars Rise	0	0	0		bsr		B							0		0	None	0			0				
03290	Broken Steps	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-BrokenSteps-3.webp	multi_sided	Location	0	0	0	03290	0			0		19	Black Stars Rise					0	Mythos.	0	0		0	0	290	Black Stars Rise	0	0	0		bsr	3	A							0		0	None	0	<b>Forced</b> - After you enter Broken Steps: You must either discard an asset you control or draw the topmost [[Cultist]] enemy in the encounter discard pile.		0				
03290	Broken Steps	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-BrokenSteps-4.webp	multi_sided	Location	0		0	03290	0			0		19	Black Stars Rise					0	Mythos.	0	0		0	0	290	Black Stars Rise	0	0	0		bsr		B							0		0	None	0			0				
03291	Abbey Church	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-AbbeyChurch.webp	multi_sided	Location	0	1	0	03291	0			0		20	Black Stars Rise					0	Mythos.	0	0		0	0	291	Black Stars Rise	0	0	0		bsr	3	A							0		0	None	0	If there are two agendas in play with different agenda numbers, Abbey Church gets +2 shroud.  <b>Forced</b> - When Abbey Church is revealed: Put the set-aside Chœur Gothique, Knight's Hall, Cloister, Chapel of St. Aubert, and Abbey Tower locations into play.		0			1	
03291	Abbey Church	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-AbbeyChurch-2.webp	multi_sided	Location	0		0	03291	0			0		20	Black Stars Rise					0	Mythos.	0	0		0	0	291	Black Stars Rise	0	0	0		bsr		B							0		0	None	0	The path leading to the Abbey Church is blocked. As an additional cost for you to enter the Abbey Church, investigators at Broken Steps must spend 3 [per_investigator] clues, as a group.		0				
03292	Chœur Gothique	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-ChUrGothique.webp	multi_sided	Location	1	1	0	03292	0			0		21	Black Stars Rise					0	Mythos.	0	0		0	0	292	Black Stars Rise	0	0	0		bsr	3	A							0		0	None	0	[action] Place 1 doom on the current "a" agenda: Heal 2 damage. (Group limit once per game).		0				
03292	Chœur Gothique	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-ChUrGothique-2.webp	multi_sided	Location	0		0	03292	0			0		21	Black Stars Rise					0	Mythos.	0	0		0	0	292	Black Stars Rise	0	0	0		bsr		B							0		0	None	0			0				
03293	Chœur Gothique	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-ChUrGothique-3.webp	multi_sided	Location	1	1	0	03293	0			0		22	Black Stars Rise					0	Mythos.	0	0		0	0	293	Black Stars Rise	0	0	0		bsr	3	A							0		0	None	0	[action] Place 1 doom on the current "c" agenda: Heal 2 horror. (Group limit once per game).		0				
03293	Chœur Gothique	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-ChUrGothique-4.webp	multi_sided	Location	0		0	03293	0			0		22	Black Stars Rise					0	Mythos.	0	0		0	0	293	Black Stars Rise	0	0	0		bsr		B							0		0	None	0			0				
03294	Cloister	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-Cloister.webp	multi_sided	Location	1	1	0	03294	0			0		23	Black Stars Rise					0	Mythos.	0	0		0	0	294	Black Stars Rise	0	0	0		bsr	2	A							0		0	None	0	[action] If there are no clues on Cloister: <b>Parley.</b> Test [willpower] (3). If you succeed, remember that you have "found a guide."		0				
03294	Cloister	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-Cloister-2.webp	multi_sided	Location	0		0	03294	0			0		23	Black Stars Rise					0	Mythos.	0	0		0	0	294	Black Stars Rise	0	0	0		bsr		B							0		0	None	0			0				
03295	Knight's Hall	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-KnightsHall.webp	multi_sided	Location	1	1	0	03295	0			0		24	Black Stars Rise					0	Mythos.	0	0		0	0	295	Black Stars Rise	0	0	0		bsr	2	A							0		0	None	0	[action] If there are no clues on Knight's Hall: <b>Investigate.</b> Investigate using [agility] instead of [intellect]. If you succeed, instead of discovering clues, remember that you have "found the tower key."		0				
03295	Knight's Hall	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-KnightsHall-2.webp	multi_sided	Location	0		0	03295	0			0		24	Black Stars Rise					0	Mythos.	0	0		0	0	295	Black Stars Rise	0	0	0		bsr		B							0		0	None	0			0				
03296	Chapel of St. Aubert: The Path is Open	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-ChapelOfStAubertThePathIsOpen.webp	multi_sided	Location	1	2	0	03296	0			0		25	The Flood Below					0	Mythos.	0	0		0	0	296	Black Stars Rise	0	0	0		bsr	3	A							0		0	None	0	You can only discover clues in the Chapel of St. Aubert if you have 3 or fewer remaining sanity.  [action]: Take up to 3 horror.		0				
03296	Chapel of St. Aubert	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-ChapelOfStAubert.webp	multi_sided	Location	0		0	03296	0			0		25	The Flood Below					0	Mythos.	0	0		0	0	296	Black Stars Rise	0	0	0		bsr		B							0		0	None	0	The way to the Chapel of St. Aubert is hidden. You cannot enter the Chapel of St. Aubert unless you have "found a guide."		0				
03297	Chapel of St. Aubert: Waters Forbidden	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-ChapelOfStAubertWatersForbidden.webp	multi_sided	Location	0	3	0	03297	0			0		26	The Vortex Above					0	Mythos.	0	0		0	0	297	Black Stars Rise	0	0	0		bsr	2	A							0		0	None	0			0			2	
03297	Chapel of St. Aubert	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-ChapelOfStAubert-2.webp	multi_sided	Location	0		0	03297	0			0		26	The Vortex Above					0	Mythos.	0	0		0	0	297	Black Stars Rise	0	0	0		bsr		B							0		0	None	0	The way to the Chapel of St. Aubert is hidden. You cannot enter the Chapel of St. Aubert unless you have "found a guide."		0				
03298	Abbey Tower: The Path is Open	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-AbbeyTowerThePathIsOpen.webp	multi_sided	Location	1	2	0	03298	0			0		27	The Vortex Above					0	Mythos.	0	0		0	0	298	Black Stars Rise	0	0	0		bsr	3	A							0		0	None	0	You can only discover clues in the Abbey Tower if you have no cards in your hand.  [action]: Discard up to 3 cards from your hand.		0				
03298	Abbey Tower	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-AbbeyTower.webp	multi_sided	Location	0		0	03298	0			0		27	The Vortex Above					0	Mythos.	0	0		0	0	298	Black Stars Rise	0	0	0		bsr		B							0		0	None	0	The door leading up to the Abbey Tower is locked. You cannot enter the Abbey Tower unless you have "found the tower key."		0				
03299	Abbey Tower: Spires Forbidden	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-AbbeyTowerSpiresForbidden.webp	multi_sided	Location	0	3	0	03299	0			0		28	The Flood Below					0	Mythos.	0	0		0	0	299	Black Stars Rise	0	0	0		bsr	2	A							0		0	None	0			0			2	
03299	Abbey Tower	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-AbbeyTower-2.webp	multi_sided	Location	0		0	03299	0			0		28	The Flood Below					0	Mythos.	0	0		0	0	299	Black Stars Rise	0	0	0		bsr		B							0		0	None	0	The door leading up to the Abbey Tower is locked. You cannot enter the Abbey Tower unless you have "found the tower key."		0				
03300	Tidal Terror	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-TidalTerror.webp	Encounter Card	Enemy	0		0	03300	0			0		29	Black Stars Rise	1	2	4	2	0	Mythos.	0	0	4	0	0	300	Black Stars Rise	0	0	0		bsr									0		0	None	0	<b>Spawn</b> - Porte de l'Avancée or Chapel of St. Aubert.  Hunter.	Monster.	0				
03301	Rift Seeker	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-RiftSeeker.webp	Encounter Card	Enemy	1		0	03301	0			0		31	Black Stars Rise	1	4	3	1	0	Mythos.	0	0	3	0	0	301	Black Stars Rise	0	0	0		bsr									0		0	None	0	<b>Forced</b> - After Rift Seeker attacks you: You must either take 1 additional damage and 1 additional horror, or place 1 doom on each agenda in play.  [action] Place 1 doom on each agenda in play and take 2 horror: <b>Parley.</b> Discard Rift Seeker.	Monster. Byakhee. Cultist.	0				
03302	Crashing Floods	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-CrashingFloods.webp	Encounter Card	Treachery	0		0	03302	0			0		33	Black Stars Rise					0	Mythos.	0	0		0	0	302	Black Stars Rise	0	0	0		bsr									0		0	None	0	<b>Revelation</b> - Test [agility] (3). If you fail:  - If agenda 1a is in play, take 1 damage and lose 1 action.  - If agenda 2a is in play, take 2 damage and lose 2 actions.  - If act 3a or agenda 3a is in play, take 3 damage and lose 3 actions.	Omen.	0				
03303	Worlds Merge	arkham-horror-living-card-game/black-stars-rise/ArkhamHorrorLivingCardGame-BlackStarsRise-WorldsMerge.webp	Encounter Card	Treachery	0		0	03303	0			0		36	Black Stars Rise					0	Mythos.	0	0		0	0	303	Black Stars Rise	0	0	0		bsr									0		0	None	0	<b>Revelation</b> - Test [willpower] (3). If you fail:  - If agenda 1c is in play, take 1 horror and discard 1 card from your hand.  - If agenda 2c is in play, take 2 horror and discard 2 cards from your hand.  - If act 3c or agenda 3c is in play, take 3 horror and discard 3 cards from your hand.	Omen.	0				
03304	"Eat lead!"	arkham-horror-living-card-game/dim-carcosa/ArkhamHorrorLivingCardGame-DimCarcosa-EatLead.webp	Player Card	Event	0		0	03304	0		0	2								0	Guardian.	0	0		0	0	304	Dim Carcosa	0	0	0		dca			1	1					0		0	None	0	Fast. Play when you activate the <b>Fight</b> ability on a [[Firearm]] asset.  You may spend X additional ammo tokens from that asset. When you reveal chaos tokens for this attack, reveal X additional chaos tokens. Choose one to resolve and ignore the rest.	Tactic.	0				2
03305	Armor of Ardennes	arkham-horror-living-card-game/dim-carcosa/ArkhamHorrorLivingCardGame-DimCarcosa-ArmorOfArdennes.webp	Player Card	Asset	0		0	03305	0		4	2								0	Guardian.	0	0	4	0	0	305	Dim Carcosa	0	0	1		dca				2			2		0		0	None	0	[reaction] When damage is assigned to Armor of Ardennes, exhaust Armor of Ardennes: Cancel 1 of that damage.	Item. Armor. Relic.	0				5
03306	Eidetic Memory	arkham-horror-living-card-game/dim-carcosa/ArkhamHorrorLivingCardGame-DimCarcosa-EideticMemory.webp	Player Card	Event	0		0	03306	0			2								0	Seeker.	0	0		0	0	306	Dim Carcosa	0	0	0		dca			1		1				0		0	None	0	Play Eidetic Memory as an exact copy of an [[Insight]] event in any investigator's discard pile <i>(including its resource cost)</i>. Remove that event from the game. Remove Eidetic Memory from the game instead of discarding it.	Spirit.	0				3
03307	No Stone Unturned	arkham-horror-living-card-game/dim-carcosa/ArkhamHorrorLivingCardGame-DimCarcosa-NoStoneUnturned.webp	Player Card	Event	0		0	03307	0		2	2								0	Seeker.	1	0		0	0	307	Dim Carcosa	0	0	0		dca					1	1			0		0	None	0	Fast. Play during any [fast] player window.  Choose an investigator at your location. That investigator searches his or her deck for a card, draws it, and shuffles his or her deck.	Insight.	0				5
03308	Charon's Obol: The Ferryman's Pay	arkham-horror-living-card-game/dim-carcosa/ArkhamHorrorLivingCardGame-DimCarcosa-CharonsObolTheFerrymansPay.webp	Player Card	Asset	0		0	03308	0			1								1	Rogue.	0	0		0	0	308	Dim Carcosa	0	1	0		dca									0		0	None	0	Permanent. Exceptional.  When earning experience during the resolution of a scenario, if you were not defeated during that scenario, you earn 2 additional experience. If you were defeated during that scenario, you are <b>killed</b>.	Item. Relic.	1				1
03309	Lupara	arkham-horror-living-card-game/dim-carcosa/ArkhamHorrorLivingCardGame-DimCarcosa-Lupara.webp	Player Card	Asset	1		0	03309	0		3	2								0	Rogue.	0	0		0	0	309	Dim Carcosa	0	0	0		dca				1					0		0	None	0	Uses (2 ammo).  Playing Lupara does not provoke attacks of opportunity.  [action] Spend 1 ammo: <b>Fight.</b> You get +1 [combat] and deal +1 damage for this attack. If Lupara entered play this turn, you get an additional +1 [combat] and deal an additional +1 damage for this attack.	Item. Weapon. Firearm. Illicit.	0	2			3
03310	Cheat Death	arkham-horror-living-card-game/dim-carcosa/ArkhamHorrorLivingCardGame-DimCarcosa-CheatDeath.webp	Player Card	Event	0		0	03310	0		1	2								0	Rogue.	0	0		0	0	310	Dim Carcosa	0	0	0		dca						1			0		0	None	0	Fast. Play when you would be defeated.  Disengage from each enemy engaged with you, discard all cards in your threat area, heal 2 horror and 2 damage, and move to any revealed location with no enemies. If it is your turn, end your turn. Remove Cheat Death from the game.	Trick. Fated.	0				5
03311	Time Warp	arkham-horror-living-card-game/dim-carcosa/ArkhamHorrorLivingCardGame-DimCarcosa-TimeWarp.webp	Player Card	Event	0		0	03311	0		1	2								0	Mystic.	0	0		0	0	311	Dim Carcosa	0	0	0		dca									0		0	None	0	Fast. Play immediately after an investigator at your location finishes resolving an action during his or her turn.  Undo that action <i>(return the game state to exactly the way it was before that action was performed, except for the playing of Time Warp and its costs)</i>.	Spell. Paradox.	0				2
03312	Seal of the Elder Sign	arkham-horror-living-card-game/dim-carcosa/ArkhamHorrorLivingCardGame-DimCarcosa-SealOfTheElderSign.webp	Player Card	Skill	0		0	03312	0			2								0	Mystic.	0	0		0	0	312	Dim Carcosa	0	0	0		dca						1			0		0	None	0	Do not reveal chaos tokens from the chaos bag for this test. Treat the chaos token revealed for this test as an [elder_sign].  When this test ends, remove Seal of the Elder Sign from the game.	Spell. Expert.	0				5
03313	Newspaper	arkham-horror-living-card-game/dim-carcosa/ArkhamHorrorLivingCardGame-DimCarcosa-Newspaper.webp	Player Card	Asset	0		0	03313	0		1	2								0	Survivor.	0	0		0	0	313	Dim Carcosa	0	0	1		dca					2				0		0	None	0	You get +2 [intellect] while investigating if you have no clues.  [reaction] When you would discover 1 or more clues at your location, if you have no clues: Discover an additional clue at your location.	Item.	0				2
03314	Infighting	arkham-horror-living-card-game/dim-carcosa/ArkhamHorrorLivingCardGame-DimCarcosa-Infighting.webp	Player Card	Event	0		0	03314	0		1	2								0	Survivor.	0	0		0	0	314	Dim Carcosa	0	0	0		dca			2		2				0		0	None	0	Fast. Play after the enemy phase begins.  Cancel all attacks made by non-[[Elite]] enemies against you this phase.	Trick.	0				3
