databaseId	name	imageUrl	cardBack	type	packName	set	loadGroupId	klass	level	attack	hp	type2	text	rarity	number
Set6_Set6_0074	Water Goblin	maple-story/set-6/MapleStory-Set6-WaterGoblin.jpg	default	Monster	Set 6	Set6	playerNDeck	Pirates	60	60	50	Water Goblin	N/A / OS: Swab the Deck 2 -  Put the top two cards of your opponent�s deck into his or her discard pile.	C	6074
Set6_Set6_0075	Alegra	maple-story/set-6/MapleStory-Set6-Alegra.jpg	default	Character	Set 6	Set6	playerNStarting	Thief			210	Thief	10 Quest - Draw a card. / 30TT Crafty - Play a thief card of your level or less. / 50TT Temporary - Discard an item from your hand. If you do, destroy one of your opponent�s non-Boss monsters and draw a card.	R	6075
Set6_Set6_0076	Thief's Endure	maple-story/set-6/MapleStory-Set6-ThiefsEndure.jpg	default	Tactic	Set 6	Set6	playerNDeck	Thief	40			Skill	Target one of your monsters. Until the start of your next turn, if the monster is destroyed, bring it back in play. Draw a card. / OS: Thief Prowess - Play a Thief card of your level or less.	C	6076
Set6_Set6_0077	Brown Sonata	maple-story/set-6/MapleStory-Set6-BrownSonata.jpg	default	Item	Set 6	Set6	playerNDeck	Thief	50			Armor	Whenever you play a Pirate monster, draw a card. / 90TT Spawn / Think Fast 130 - Play a monster or tactic of level 130 or less	U	6077
Set6_Set6_0078	Coconut Knife	maple-story/set-6/MapleStory-Set6-CoconutKnife.jpg	default	Item	Set 6	Set6	playerNDeck	Thief	20			Weapon	Get +10 on damage you do with one of your character actions each turn. / OS: Spy - Draw a card. Then discard a card from your hand.	C	6078
Set6_Set6_0079	Croco	maple-story/set-6/MapleStory-Set6-Croco.jpg	default	Monster	Set 6	Set6	playerNDeck	Thief	52	70	40	Reptile	N/A / 30TTT Equip X - Play an item of your level or less	C	6079
Set6_Set6_0080	Dark Nightshift Pants	maple-story/set-6/MapleStory-Set6-DarkNightshiftPants.jpg	default	Item	Set 6	Set6	playerNDeck	Thief	15			Armor	When you play Dark Nightshift Pants, draw a card. / Whenever your opponent discards a card from their hand, you get + 10 HP. / 40TTT Crafty - Play a thief card of your level or less.	U	6080
Set6_Set6_0081	Crafty Tortie	maple-story/set-6/MapleStory-Set6-CraftyTortie.jpg	default	Monster	Set 6	Set6	playerNDeck	Thief	46	30	30	Turtle	Booster 40 in the Deep - If your opponent has 6 or more cards in his or her discard pile, Crafty Tortie gets +40 attack and HP. / 70T Spawn 90 - Play a monster of level 90 or less	C	6081
Set6_Set6_0082	Dyle	maple-story/set-6/MapleStory-Set6-Dyle.jpg	default	Monster	Set 6	Set6	playerNDeck	Thief	65	60	110	Boss	N/A	R	6082
Set6_Set6_0083	Dorzim	maple-story/set-6/MapleStory-Set6-Dorzim.jpg	default	Character	Set 6	Set6	playerNStarting	Thief			220	Thief	10T Stab - Do 10 damage to a character or monster / 20 Quest - Quest - Draw a card. / 50T Spawn 60 - Play a monster of level 60 or less.	C	6083
Set6_Set6_0084	Goby	maple-story/set-6/MapleStory-Set6-Goby.jpg	default	Monster	Set 6	Set6	playerNDeck	Thief	85	90	70	Water Fish	Deck Supplement - Whenever Goby attacks, you may return up to 3 cards from your discard pile to the bottom of your deck in any order. Do 10 damage times the number of returned cards to a character or monster. / OS: Loot - If your opponent has 3 or more cards in hand, he or she chooses one and discards it.	R	6084
Set6_Set6_0085	Hungry Cico	maple-story/set-6/MapleStory-Set6-HungryCico.jpg	default	Monster	Set 6	Set6	playerNDeck	Thief	25	30	2	Water Beast	Merciless Attack 20 - If your opponent doesn�t control a monster, Hungry Cico gets +20 attack. / 30T Spawn / Equip 30 - Play a monster or tactic of level 30 or less	C	6085
Set6_Set6_0086	Item Drop	maple-story/set-6/MapleStory-Set6-ItemDrop.jpg	default	Tactic	Set 6	Set6	playerNDeck	Thief	30			Strategy	Search your deck for an item card and put it into your hand. Then shuffle your deck. / OS: Rare Drop - Reveal the top card of your deck. If that card is an item, put it into your hand. Otherwise, put it back.	U	6086
Set6_Set6_0087	Jurgen Wristguard	maple-story/set-6/MapleStory-Set6-JurgenWristguard.jpg	default	Item	Set 6	Set6	playerNDeck	Thief	22			Shield	Whenever one of your opponent�s monsters attacks your character, you may return Jurgen Wristguard to your hand. If you do, that monster gets -10 attack and loses its abilities. / 70TT Slash - Do 20 damage to a character or monster.	U	6087
Set6_Set6_0088	Lightning Earrings	maple-story/set-6/MapleStory-Set6-LightningEarrings.jpg	default	Item	Set 6	Set6	playerNDeck	Thief	30			Armor	If your opponent doesn�t control a monster, each of your monsters get +20 attack. / 30T Stab - Do 10 damage to a character or monster.	C	6088
Set6_Set6_0089	Maple Dark Mate	maple-story/set-6/MapleStory-Set6-MapleDarkMate.jpg	default	Item	Set 6	Set6	playerNDeck	Thief	64			Weapon	Whenever you do damage to a character with one of your character actions, your opponent discards a card from his or her hand. / 60TT Think Fast / Equip 70 - Play a tactic or item of level 70 or less	R	6089
Set6_Set6_0090	Mask Fish	maple-story/set-6/MapleStory-Set6-MaskFish.jpg	default	Monster	Set 6	Set6	playerNDeck	Thief	32	40	20	Water Fish	Loot - When Mask Fish comes into play, if your opponent has 3 or more cards in hand, he or she chooses one and discards it. / OS: Rare Drop -  Reveal the top card of your deck. If that card is an item, put it into your hand. Otherwise, put it back.	U	6090
Set6_Set6_0091	Naughty Flower Fish	maple-story/set-6/MapleStory-Set6-NaughtyFlowerFish.jpg	default	Monster	Set 6	Set6	playerNDeck	Thief	29	30	20	Water Fish	Merciless Attack 50 In The Deep - If your opponent has 6 or more cards in his or her discard pile, Naught Flower Fish gets + 50 attack. / 70TT Spawn / Think Fast 90 - Play a monster or tactic of level 90 or less	U	6091
Set6_Set6_0092	Neva	maple-story/set-6/MapleStory-Set6-Neva.jpg	default	Item	Set 6	Set6	playerNDeck	Thief	50			Weapon	Whenever a Non-Boss monster does damage to your character, that monster is destroyed. / 50TTT Spawn / Think Fast / Equip 50 -  Play a monster, tactic or item of level 50 or less.	R	6092
Set6_Set6_0093	Ninja Ambush	maple-story/set-6/MapleStory-Set6-NinjaAmbush.jpg	default	Tactic	Set 6	Set6	playerNDeck	Thief	120			Skill	Destroy one of your opponent�s monsters, items and one card under their character. Then, your opponent must randomly draw and discard a card from their hand at random. / Thief Focus 90 - If your character is a Thief, you may play Ninja Ambush as if it was a level 90 card. / OS: Snoop - You and your opponent draw a card, then you and your opponent discard a card from your hand.	R	6093
Set6_Set6_0094	Risell Squid	maple-story/set-6/MapleStory-Set6-RisellSquid.jpg	default	Monster	Set 6	Set6	playerNDeck	Thief	97	90	90	Water Squid	Poison - Whenever one of your opponent�s monsters does damage to Risell Squid, flip a coin. If you win, that monster is destroyed. / Hide in the Deep - If your opponent has 6 or more cards in his or her discard pile, whenever Risell Squid takes damage but isn�t destroyed, you can take Risell Squid back to your hand instead. / 80T Spawn 100 - Play a monster of level 100 or less.	R	6094
Set6_Set6_0095	Zombie Mushroom	maple-story/set-6/MapleStory-Set6-ZombieMushroom.jpg	default	Monster	Set 6	Set6	playerNDeck	Thief	24	40	10	Undead Mushroom	N/A / 50T Summon / Think Fast 40 - Play a monster or tactic of level 40 or less	U	6095
Set6_Set6_0096	Beppo	maple-story/set-6/MapleStory-Set6-Beppo.jpg	default	Character	Set 6	Set6	playerNStarting	Warrior			250	Warrior	10W Bash - Do 10 damage to a character or monster. / 30 Quest - Draw a card / 40WW Crew Spawn X - Play up to two monsters of your level or less.	R	6096
Set6_Set6_0097	Bloctopus	maple-story/set-6/MapleStory-Set6-Bloctopus.jpg	default	Monster	Set 6	Set6	playerNDeck	Warrior	35	20	30	Toy Guardian	Escape - If your opponent makes you discard Bloctopus, you may play it instead of putting it into your discard pile. / OS: Scout - Reveal the top card of your deck. If it's a monster card, put it into your hand. Otherwise, put it back.	U	6097
Set6_Set6_0098	Bubbling	maple-story/set-6/MapleStory-Set6-Bubbling.jpg	default	Monster	Set 6	Set6	playerNDeck	Warrior	12	10	30	Goo	Ooze - Whenever Bubbling is damaged, prevent all other damage to it this turn. / 50W Spawn 60 - Play a monster of level 60 or less	C	6098
Set6_Set6_0099	Cold Shark	maple-story/set-6/MapleStory-Set6-ColdShark.jpg	default	Monster	Set 6	Set6	playerNDeck	Warrior	102	100	100	Water Fish Ice Shark	Cold Attack In The Deep - If your opponent has 6 or more cards in his or her discard pile, when you play a Cold Shark, your opponent can do only one character action and can attack with only one monster on his or her next turn. / 90WWW Spawn Unlimited - Play a monster.	R	6099
Set6_Set6_0100	Dark Clench	maple-story/set-6/MapleStory-Set6-DarkClench.jpg	default	Item	Set 6	Set6	playerNDeck	Warrior	60			Armor	At the end of your turn, if your opponent has no monsters, draw a card from your deck. Then, you can summon a monster of your level or less from your hand. / OS: Defense - During your opponent�s next turn, you can block damage from a monster or a tactic once.	R	6100
Set6_Set6_0101	Eve	maple-story/set-6/MapleStory-Set6-Eve.jpg	default	Character	Set 6	Set6	playerNStarting	Warrior			300	Warrior	10 Quest - Draw a card. / 30W Crush - Do 20 damage to a monster. / 50WW Whopper Scout - Reveal the top 2 cards of your deck. Put any monsters of level 50 or less into your hand. Otherwise, put it back on the top of your deck.	C	6101
Set6_Set6_0102	Driftage	maple-story/set-6/MapleStory-Set6-Driftage.jpg	default	Tactic	Set 6	Set6	playerNDeck	Warrior	60			Strategy	Search your deck for an armor, shield or weapon that you currently have equipped. Play the searched card. Then, shuffle your deck. / 30WW Gear Up - Play an armor, shield or weapon of your level or less.	R	6102
Set6_Set6_0103	Freezer	maple-story/set-6/MapleStory-Set6-Freezer.jpg	default	Monster	Set 6	Set6	playerNDeck	Warrior	42	40	40	Water Ice Seal	Freeze In The Deep -  If your opponent has 6 or more cards in his or her discard pile, when you play Freezer, target up to 4 opponent�s monsters. Those monsters can�t attack on your opponent�s next turn. / 90WW Spawn / Think Fast 130 -  Play a monster or tactic of level 130 or less.	U	6103
Set6_Set6_0104	Grizzly	maple-story/set-6/MapleStory-Set6-Grizzly.jpg	default	Monster	Set 6	Set6	playerNDeck	Warrior	56	50	60	Bear	N/A / 50WWW Spawn X - Play a monster of your level or less	C	6104
Set6_Set6_0105	Igloo Turtle	maple-story/set-6/MapleStory-Set6-IglooTurtle.jpg	default	Monster	Set 6	Set6	playerNDeck	Warrior	45	20	50	Ice Turtle	If your opponent has 6 or more cards in his or her discard pile, Igloo Turtle prevents 20 damage from all sources. / 70WW Spawn / Think Fast 90 - Play a monster or tactic of level 90 or less.	C	6105
Set6_Set6_0106	Item Trade	maple-story/set-6/MapleStory-Set6-ItemTrade.jpg	default	Tactic	Set 6	Set6	playerNDeck	Warrior	30			Strategy	Destroy an Item / OS: Drink Potion - You get +HP equal to your level.	U	6106
Set6_Set6_0107	Jr. Sentinel	maple-story/set-6/MapleStory-Set6-JrSentinel.jpg	default	Monster	Set 6	Set6	playerNDeck	Warrior	23	20	20	Guardian	Violence - Jr. Sentinel attacks twice per turn. / 20W Punch - Do 10 damage to a character.	C	6107
Set6_Set6_0108	Mithril Buckler	maple-story/set-6/MapleStory-Set6-MithrilBuckler.jpg	default	Item	Set 6	Set6	playerNDeck	Warrior	20			Shield	When one of your non-boss monsters would be destroyed, you may destroy Mithril Buckler instead. If you do, return the monster to your hand. / 30W Spawn / Think Fast 30 - Play a monster or tactic of level 30 or less	C	6108
Set6_Set6_0109	Poison Golem	maple-story/set-6/MapleStory-Set6-PoisonGolem.jpg	default	Monster	Set 6	Set6	playerNDeck	Warrior	85	40	170	Boss	Action: / 50WW Weak - Your opponent's monsters get -10 attack on his or her turn. / 80WW Poison Power - Poison Golem gets +60 attack until the end of your turn.	R	6109
Set6_Set6_0110	Scuba Pepe	maple-story/set-6/MapleStory-Set6-ScubaPepe.jpg	default	Monster	Set 6	Set6	playerNDeck	Warrior	36	30	40	Water Ice Bird	Backstroke - When you play Scuba Pepe with one of your character actions, you may repeat that character action. / 40WW Safe Spawn 40 - Play a monster level of 40 or less. The monster gets +20 HP until the start of your next turn.	U	6110
Set6_Set6_0111	Stance	maple-story/set-6/MapleStory-Set6-Stance.jpg	default	Tactic	Set 6	Set6	playerNDeck	Warrior	120			Skill	Search your deck for a monster and play it; then shuffle your deck. During your opponent�s next turn, that monster takes no damage. / Warrior Focus 90 - If your character is a Warrior, you may play Stance as if it was a level 90 card. / OS: Warrior Prowess - Play a Warrior card of your level or less.	R	6111
Set6_Set6_0112	Strike In Water	maple-story/set-6/MapleStory-Set6-StrikeInWater.jpg	default	Tactic	Set 6	Set6	playerNDeck	Warrior	20			Skill	One of your monsters gets +30 attack until the end of your turn. / Rescue 60 - Whenever your turn starts, if your character level is 60 or more, you can play this card from your discard pile. Then put it at the bottom of your deck. / 30W Think Fast 30 - Play a tactic of level 30 or less	C	6112
Set6_Set6_0113	Tippo Blue	maple-story/set-6/MapleStory-Set6-TippoBlue.jpg	default	Monster	Set 6	Set6	playerNDeck	Warrior	53	30	40	Slime	Pirate Party - When you play Tippo Blue, reveal the top of your deck. If the revealed card is a Pirate monster, play it. Otherwise, put it back. / 50WW Fiesta - Gain HP equal to the number of monsters you control times 10.	U	6113
Set6_Set6_0114	Traveller Pepe	maple-story/set-6/MapleStory-Set6-TravellerPepe.jpg	default	Monster	Set 6	Set6	playerNDeck	Warrior	60	40	60	King Ice Bird	Wander - When you play a Traveller Pepe, choose a location. Whenever Traveller Pepe attacks a monster from the chosen location, Traveller Pepe gets +40 Attack until end of turn. / 50W World Tour - Choose a location, then reveal the top card of your deck. If the card�s location is the same as the location you named, put that card into your hand. Otherwise, put it back.	R	6114
Set6_Set6_0115	Treasure Map	maple-story/set-6/MapleStory-Set6-TreasureMap.jpg	default	Tactic	Set 6	Set6	playerNDeck	Warrior	55			Strategy	Look at the top 3 cards of your deck. You may equip an item, then you may put a monster and tactic to your hand. Put the rest of the cards into the bottom of your deck in any order. / 60W Spawn  / Think Fast 60 -  Play a monster or tactic of level 60 or less.	U	6115
Set6_Set6_0116	Zeco	maple-story/set-6/MapleStory-Set6-Zeco.jpg	default	Item	Set 6	Set6	playerNDeck	Warrior	40			Weapon	Each of your monsters get +10 attack. / Violence In The Deep -  If your opponent has 6 or more cards in his or her discard pile, your monsters may attack twice. / 50WW Spawn / Equip 50 - Play a monster or item of level 50 or less	U	6116
Set6_Set6_0117	Cuzco	maple-story/set-6/MapleStory-Set6-Cuzco.jpg	default	Monster	Set 6	Set6	playerNDeck	Jobless	69	30	80	Zakum Guardian	Relics Guardian - When your turn starts, reveal the top card of your deck. If the card is an item, you may play it. Otherwise, put it on the bottom of your deck. / 60 Spawn / Equip 70 - Play a monster or item of level 70 or less.	R	6117
Set6_Set6_0118	Diving	maple-story/set-6/MapleStory-Set6-Diving.jpg	default	Tactic	Set 6	Set6	playerNDeck	Jobless	40			Strategy	Target a non-Boss monster. The monster�s player levels up with that monster. / OS: Vacuum - Do 30 damage to a non-water monster.	R	6118
Set6_Set6_0119	Frog	maple-story/set-6/MapleStory-Set6-Frog.jpg	default	Monster	Set 6	Set6	playerNDeck	Jobless	8	10	10	Beginner Water Pest	Ribbit Ribbit - When Frog is destroyed, draw a card. Then discard a card from your hand. / 10 Spawn / Think Fast / Equip 10 - Play a monster, tactic or equip of level 10 or less.	C	6119
Set6_Set6_0120	Red Swimming Hat	maple-story/set-6/MapleStory-Set6-RedSwimmingHat.jpg	default	Item	Set 6	Set6	playerNDeck	Jobless	8			Beginner's Armor	When you play Red Swimming Hat, draw a card. When you play a water monster, get +20 HP / 30 Swimming - Return one of your monsters to your hand.	U	6120
