databaseId	name	imageUrl	cardBack	type	subtype	side	uniqueness	packName	rarity	destiny	deploy	power	ability	armor	maneuver	hyperspeed	landspeed	forfeit	politics	icons	cardTypes	lore	text
1_1	2X-3KPR (Tooex)	star-wars-ccg/premiere/StarWarsCcg-Premiere-2X3KPRTooex.gif	Light	CHARACTER		LIGHT	UNRESTRICTED	Premiere	U1	3	2	0	0				1	2	0	DROID	DROID	Simple maintenance and diagnostics droid. Activates alarm sensors, security lighting and power fences on remote installations. KPR servant droids built by Lerrimore Droids.	Where present under 'nighttime conditions,' each of your Rebels and aliens at same planet site are power +2, and also have immunity to attrition < 3 if a Hydroponics Station is present.
1_10	General Dodonna	star-wars-ccg/premiere/StarWarsCcg-Premiere-GeneralDodonna.gif	Light	CHARACTER		LIGHT	UNIQUE	Premiere	U1	2	3	2	2				1	5	0	REBEL, WARRIOR	REBEL	Skilled tactician and natural leader. Planned attack on Death Star after analyzing technical readouts provided by Princess Leia. Star Destroyer captain during Old Republic.	Increases Rebel Planners by 1, doubles if at same site. May use 1 Force to cancel Wrong Turn. Each Rebel present with him at a Yavin 4 site is power +1.
1_100	Old Ben	star-wars-ccg/premiere/StarWarsCcg-Premiere-OldBen.gif	Light	INTERRUPT	LOST	LIGHT	UNRESTRICTED	Premiere	C2	3										INTERRUPT	INTERRUPT	'That old man's just a crazy wizard.' Obi-Wan lived in Tatooine's deserts for years...ready for the right moment to act.	Use 1 Force if any of your characters (except Obi-Wan) was just forfeited from a Tatooine site. Mysterious 'crazy wizard' steps in and revives (returns from Lost Pile) that character back to same site.
1_101	On The Edge	star-wars-ccg/premiere/StarWarsCcg-Premiere-OnTheEdge.gif	Light	INTERRUPT	LOST	LIGHT	UNRESTRICTED	Premiere	R2	2										INTERRUPT	INTERRUPT	Luke and Leia nearly fell over the retracted bridge across the Death Star's central core while trying to elude stormtroopers. They were soon trapped on the precipice.	Use 1 Force and target one Rebel (on table) of ability > 2. Choose a number from 1 to 6. You may retrieve that amount from your Lost Pile if you now draw destiny > chosen number. If you fail, Rebel is lost.
1_102	Out Of Nowhere	star-wars-ccg/premiere/StarWarsCcg-Premiere-OutOfNowhere.gif	Light	INTERRUPT	USED	LIGHT	UNRESTRICTED	Premiere	U2	5										INTERRUPT	INTERRUPT	Black market sensor-stealth arrays can be used to hide starships from enemy sensor scans. Stellar interference can naturally shield a starship for surprise attacks.	If opponent just initiated a battle at a system or sector where you have a starship with maneuver > 3, use 1 Force to add one battle destiny.
1_103	Panic	star-wars-ccg/premiere/StarWarsCcg-Premiere-Panic.gif	Light	INTERRUPT	USED	LIGHT	UNRESTRICTED	Premiere	U1	4										INTERRUPT	INTERRUPT	Cornered by Imperial troops, Han's gambler reflexes led him to do what comes naturally - attack! Surprise assaults work...sometimes.	If opponent just initiated a battle where opponent has more than double your power, reveal up to 3 cards from your Reserve Deck. Of those 3, deploy anywhere (for free) any characters, starships, vehicles, devices or weapons. Any others are lost.
1_104	Radar Scanner	star-wars-ccg/premiere/StarWarsCcg-Premiere-RadarScanner.gif	Light	INTERRUPT	USED	LIGHT	UNRESTRICTED	Premiere	C2	3										INTERRUPT	INTERRUPT	Sensor on Luke's landspeeder. Many possible settings. Can scan for life forms, movement or concentrations of metal. Used for traffic control on settled worlds.	If you have at least one vehicle or starship on table, use 1 Force to glance at the cards in the opponent's hand for 10 seconds. You may move each Jawa (except Dathcha) and Tusken Raider you find there to opponent's Used Pile.
1_105	Rebel Barrier	star-wars-ccg/premiere/StarWarsCcg-Premiere-RebelBarrier.gif	Light	INTERRUPT	USED	LIGHT	UNRESTRICTED	Premiere	C2	4										INTERRUPT	INTERRUPT	While being chased through the Death Star, Luke and Leia disabled the blast doors behind them in order to slow down pursuing stormtroopers.	Use 1 Force to prevent any character or starship just deployed by the opponent from battling or moving for the remainder of this turn.
1_106	Rebel Reinforcements	star-wars-ccg/premiere/StarWarsCcg-Premiere-RebelReinforcements.gif	Light	INTERRUPT	LOST	LIGHT	UNRESTRICTED	Premiere	C1	4										INTERRUPT	INTERRUPT	Rebels rely on hidden 'cells' of undercover operatives. Striking from hidden bases, troops or starfighters can arrive in a battle zone at any time.	If opponent outnumbers you in total characters and starships on table, use 1 Force to draw destiny. That number of Rebel Troopers and/or Y-Wings, may be retrieved from Lost Pile.
1_107	Return Of A Jedi	star-wars-ccg/premiere/StarWarsCcg-Premiere-ReturnOfAJedi.gif	Light	INTERRUPT	LOST	LIGHT	UNRESTRICTED	Premiere	U2	3										INTERRUPT	INTERRUPT	'Where did you dig up that old fossil?' 'I don't think he exists anymore.' 'Surely he must be dead by now.' 'I can't believe he's gone.' 'Oh, he's not dead, not yet.' Obi's back!	If Obi-Wan is lost, use 1 Force to retrieve him from the Lost Pile. OR Use 3 Force to search through your Reserve Deck and take Obi-Wan into your hand. Shuffle deck, cut and replace.
1_108	Scomp Link Access	star-wars-ccg/premiere/StarWarsCcg-Premiere-ScompLinkAccess.gif	Light	INTERRUPT	USED	LIGHT	UNRESTRICTED	Premiere	C2	3										INTERRUPT	INTERRUPT	A computer connection access port used mainly by droids to plug into database networks and locate information, evaluate threats, execute diagnostics or perform maintenance.	If one of your 'R' unit droids is at any Scomp link, you may: glance at the cards in any Reserve Deck for 20 seconds. Shuffle, cut and replace. OR If also at a Death Star site, cancel We're All Gonna Be A Lot Thinner or Boring Conversation Anyway.
1_109	Sense	star-wars-ccg/premiere/StarWarsCcg-Premiere-Sense.gif	Light	INTERRUPT	USED	LIGHT	UNRESTRICTED	Premiere	U1	3										INTERRUPT	INTERRUPT	Users of the Force can sense impending danger by feeling the way the Force flows in others. Cataclysmic events can be sensed (as when Obi-Wan felt Alderaan's destruction).	Cancel one Interrupt (or one 'react') by drawing a destiny < ability of your highest-ability character on table. OR Cancel one Alter card just played.
1_11	Han Solo	star-wars-ccg/premiere/StarWarsCcg-Premiere-HanSolo.gif	Light	CHARACTER		LIGHT	UNIQUE	Premiere	R1	1	3	3	3				1	6	0	REBEL, PILOT, WARRIOR	REBEL	Smuggler, gambler and 'freelance law-bender.' Crafty Corellian pirate. Rebel hero. Owns Millennium Falcon. Co-pilot Chewbacca promised him 'life-debt.' Has bounty on head.	Once during battle, may use 1 Force to cancel and re-draw your just drawn destiny. Adds 2 to power of anything he pilots. When piloting Falcon, also adds 2 to maneuver and may draw one battle destiny if not able to otherwise.
1_110	Skywalkers	star-wars-ccg/premiere/StarWarsCcg-Premiere-Skywalkers.gif	Light	INTERRUPT	LOST	LIGHT	UNIQUE	Premiere	R1	5										INTERRUPT	INTERRUPT	Luke and Leia escaped to an unused portion of the Death Star, evading security checkpoints. At a retracted bridge, they swung across on a grappling line through enemy fire.	If Luke and Leia are in a battle together, you may add two battle destiny OR Cancel Imperial Barrier or Wrong Turn or Retract The Bridge.
1_111	Solo Han	star-wars-ccg/premiere/StarWarsCcg-Premiere-SoloHan.png	Light	INTERRUPT	LOST	LIGHT	UNIQUE	Premiere	R2	4										INTERRUPT	INTERRUPT	As a smuggler, Solo must always be alert for trouble, even when appearing relaxed. Bounty hunters are eager to claim the price on the Corellian pirate's head.	If Han is defending a battle alone at a site, add two battle destiny. OR If your alien is defending a battle alone at a site, add one battle destiny.
1_112	Spaceport Speeders	star-wars-ccg/premiere/StarWarsCcg-Premiere-SpaceportSpeeders.gif	Light	INTERRUPT	USED	LIGHT	RESTRICTED_3	Premiere	U2	6										INTERRUPT	INTERRUPT	Spaceport Speeders buys, trades and sells floaters. Wioslea is known as a shrewd bargainer. Luke got 2,000 credits for his X-24 speeder.	Sell one of your vehicles or droids at Mos Eisley or same site as Wioslea. Draw two destiny (three destiny if vehicle is Luke's X-34 Landspeeder). The total is the 'offer,' which you must accept. Activate that much Force; then vehicle or droid is lost.
1_113	Surprise Assault	star-wars-ccg/premiere/StarWarsCcg-Premiere-SurpriseAssault.gif	Light	INTERRUPT	LOST	LIGHT	UNRESTRICTED	Premiere	C1	3										INTERRUPT	INTERRUPT	Imperial troops with strict orders are often caught off-guard by innovative Rebel ambushes, sneak attacks, or sabotage efforts.	Use 1 Force to cancel a Force drain at one location. Draw one destiny for each character, starship and vehicle the opponent has present. Compare your destiny total to opponent's power total. Player with lowest total loses Force equal to the difference.
1_114	Thank The Maker	star-wars-ccg/premiere/StarWarsCcg-Premiere-ThankTheMaker.gif	Light	INTERRUPT	LOST	LIGHT	UNRESTRICTED	Premiere	R2	3										INTERRUPT	INTERRUPT	Reference to 'One Who Creates,' used by droids in an almost religious way. C-3PO used phrase upon getting a much-needed cleansing oil bath.	Use 1 Force during opponent's control phase if you have a droid on the table and were drained of at least 5 Force. Draw destiny. That number of cards are randomly selected and retrieved from your Lost Pile.
1_115	The Bith Shuffle	star-wars-ccg/premiere/StarWarsCcg-Premiere-TheBithShuffle.gif	Light	INTERRUPT	USED	LIGHT	UNRESTRICTED	Premiere	C2	5										INTERRUPT	INTERRUPT	Figrin D'an and the Modal Nodes play at the Cantina with a distinctive rocking motion. When Luke arrived, they were playing one of their favorite songs, 'Mad About Me.'	Shuffle any player's Reserve Deck or Lost Pile or Used Pile.
1_116	The Force Is Strong With This One	star-wars-ccg/premiere/StarWarsCcg-Premiere-TheForceIsStrongWithThisOne.gif	Light	INTERRUPT	LOST	LIGHT	UNRESTRICTED	Premiere	R2	5										INTERRUPT	INTERRUPT	Luke's piloting skills and Force abilities made his X-wing a difficult target for Darth Vader as they raced down the Death Star trench.	If Luke and an Imperial with ability > 2 are involved in the same battle, you may add one battle destiny (add 2 if Imperial is Vader).
1_117	This Is All Your Fault	star-wars-ccg/premiere/StarWarsCcg-Premiere-ThisIsAllYourFault.gif	Light	INTERRUPT	USED	LIGHT	UNRESTRICTED	Premiere	U1	4										INTERRUPT	INTERRUPT	'We seem to be made to suffer. It's our lot in life.'	Lose a droid to cancel all attrition against you at same site this turn. OR Re-target an opponent's weapon to one of your droids at same site as target. If droid is 'hit', use original target's forfeit number.
1_118	Utinni!	star-wars-ccg/premiere/StarWarsCcg-Premiere-Utinni.gif	Light	INTERRUPT	USED	LIGHT	UNRESTRICTED	Premiere	R1	4										INTERRUPT	INTERRUPT	Jawa trade language word for 'Come here!' Jawas work communally and scavenge for equipment.	If one of your Jawas is at the same location as any Utinni Effect, 'steal' that Utinni Effect into your hand, to use or lose as your own. OR Cancel any Interrupt or Effect with 'Jawa' in the card name.
1_119	Warrior's Courage	star-wars-ccg/premiere/StarWarsCcg-Premiere-WarriorsCourage.png	Light	INTERRUPT	LOST	LIGHT	UNIQUE	Premiere	R2	4										INTERRUPT	INTERRUPT	Each Rebel soldier is driven by bravery and a belief in the Rebel Alliance's ideal of freedom. Courageous and quick-thinking Rebels often defeat Imperial legions.	If your warrior is defending a battle alone at a site, add one battle destiny. OR If Leia is defending a battle alone at a site, add two battle destiny.
1_12	Jawa	star-wars-ccg/premiere/StarWarsCcg-Premiere-Jawa.gif	Light	CHARACTER		LIGHT	UNRESTRICTED	Premiere	C2	3		1	1				1	1	0	ALIEN	ALIEN	Pesky scavenger species. One meter tall. Trade language nearly unintelligible...unless Jawas wish to be understood. Sometimes build massive stone fortresses.	*To deploy, requires 1 Force from each players' Force Pile. Cannot deploy otherwise. Deploy only on Tatooine, but may move elsewhere.
1_120	We're Doomed	star-wars-ccg/premiere/StarWarsCcg-Premiere-WereDoomed.gif	Light	INTERRUPT	USED	LIGHT	UNRESTRICTED	Premiere	C2	5										INTERRUPT	INTERRUPT	Threepio's many misadventures often threatened his continued operation. The luckless protocol droid developed a healthy sense of cynicism, and a keen grasp of the obvious.	If you have less than 15 Life Force, play during opponent's control phase. For remainder of turn, each time you must lose Force, the loss is cut in half (round up). If R2-D2 or C-3PO on table, round down.
1_121	Alderaan	star-wars-ccg/premiere/StarWarsCcg-Premiere-Alderaan.gif	Light	LOCATION	SYSTEM	LIGHT	UNIQUE	Premiere	U2	0	0									LIGHT_FORCE, PLANET	LOCATION		Light: Subtract 1 from each of opponent's battle destiny draws here. / Dark: If you control, Force drain +1 here.
1_122	Dantooine	star-wars-ccg/premiere/StarWarsCcg-Premiere-Dantooine.gif	Light	LOCATION	SYSTEM	LIGHT	UNIQUE	Premiere	U1	0	0									LIGHT_FORCE, PLANET	LOCATION		Light: Your capital starships deploy -2 and your starfighters deploy -1 here. / Dark: If you control, Force drain +1 here.
1_123	Death Star: Detention Block Control Room	star-wars-ccg/premiere/StarWarsCcg-Premiere-DeathStarDetentionBlockControlRoom.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Premiere	U2	0	0									DARK_FORCE, INTERIOR_SITE, MOBILE, SCOMP_LINK	LOCATION		Light: If you control, Force Drain +1 here and all imprisoned characters on Death Star are released.
1_124	Death Star: Docking Bay 327	star-wars-ccg/premiere/StarWarsCcg-Premiere-DeathStarDockingBay327.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Premiere	C2	0	0									DARK_FORCE, EXTERIOR_SITE, INTERIOR_SITE, LIGHT_FORCE, MOBILE, SCOMP_LINK	LOCATION		Light: Your docking bay transit from here requires 1 Force. / Dark: Your docking bay transit from here requires 1 Force.
1_125	Death Star: Trash Compactor	star-wars-ccg/premiere/StarWarsCcg-Premiere-DeathStarTrashCompactor.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Premiere	U1	0	0									INTERIOR_SITE, MOBILE	LOCATION		Light: You may deploy here without presence. If you control, Force drain +1 here.
1_126	Kessel	star-wars-ccg/premiere/StarWarsCcg-Premiere-Kessel.gif	Light	LOCATION	SYSTEM	LIGHT	UNIQUE	Premiere	U2	0	0									DARK_FORCE x2, LIGHT_FORCE, PLANET	LOCATION		Light: If you control, Force drain +1 here. / Dark: If you control, Kessel Run is prevented (canceled).
1_127	Tatooine	star-wars-ccg/premiere/StarWarsCcg-Premiere-Tatooine.gif	Light	LOCATION	SYSTEM	LIGHT	UNIQUE	Premiere	C2	0	0									DARK_FORCE, LIGHT_FORCE x2, PLANET	LOCATION		Light: If you control, for each of your starships here, your total power is +1 in battles at Tatooine sites. / Dark: If you control, for each of your starships here, your total power is +1 in battles at Tatooine sites.
1_128	Tatooine: Cantina	star-wars-ccg/premiere/StarWarsCcg-Premiere-TatooineCantina.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Premiere	R2	0	0									DARK_FORCE x2, INTERIOR_SITE, LIGHT_FORCE x2, PLANET	LOCATION		Light: Your aliens here are each power +1. / Dark: Your aliens here, except Tusken Raiders, are each forfeit +1.
1_129	Tatooine: Docking Bay 94	star-wars-ccg/premiere/StarWarsCcg-Premiere-TatooineDockingBay94.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Premiere	C2	0	0									DARK_FORCE, EXTERIOR_SITE, INTERIOR_SITE, LIGHT_FORCE, PLANET, SCOMP_LINK	LOCATION		Light: Your docking bay transit from here requires 1 Force. / Dark: Your docking bay transit from here requires 2 Force.
1_13	Jek Porkins	star-wars-ccg/premiere/StarWarsCcg-Premiere-JekPorkins.gif	Light	CHARACTER		LIGHT	UNIQUE	Premiere	U1	2	2	2	2				1	4	0	REBEL, PILOT, WARRIOR	REBEL	Piloted Red 6 at Battle of Yavin. Specializes in strafing runs. Served in Tierfon Yellow Aces squadron at Tierfon Rebel Outpost. Free trader from Bestine system.	Adds 2 to power of anything he pilots. When piloting Red 6, also adds 1 to maneuver and draws one battle destiny if not able to otherwise.
1_130	Tatooine: Dune Sea	star-wars-ccg/premiere/StarWarsCcg-Premiere-TatooineDuneSea.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Premiere	C1	0	0									DARK_FORCE, EXTERIOR_SITE, LIGHT_FORCE, PLANET	LOCATION		Dark: Total ability of 6 or more required for you to draw battle destiny here.
1_131	Tatooine: Jawa Camp	star-wars-ccg/premiere/StarWarsCcg-Premiere-TatooineJawaCamp.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Premiere	C1	0	0									DARK_FORCE, EXTERIOR_SITE, LIGHT_FORCE, PLANET	LOCATION		Light: Your Jawas deploy here for 1 Force from you only, for free if Sandcrawler present.
1_132	Tatooine: Lars' Moisture Farm	star-wars-ccg/premiere/StarWarsCcg-Premiere-TatooineLarsMoistureFarm.gif	Light	LOCATION	SITE	LIGHT	UNIQUE	Premiere	C1	0	0									DARK_FORCE, EXTERIOR_SITE, LIGHT_FORCE x2, PLANET, SCOMP_LINK	LOCATION		Light: Beru Lars and Luke deploy -1 here. / Dark: Add 1 to each of your weapon destiny draws here.
