databaseId	name	imageUrl	cardBack	type	cardsubtype	cost	deckbuilderQuantity	defense	destiny	energy	faction	lore	numberInPack	packName	power	setUuid	supportcost	tactics	text
553b4cb7-b192-4d04-9912-a9cdc275680a	Belt/Pilgrim's Holdings	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-BeltPilgrimsHoldings.jpg	normal	SECTOR	LOCATION (Sector) � Asteroid		4		0	1/1			2U153	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	1 Gongen		"Encampment (Stack this card beneath target location where you have an energy icon, unit or ship. This card is no longer a location or sector and target gains this card�s energy and support icons that are on your side. You may stack only one encampment here.)"
555cbbb3-34a3-49be-8644-5c3492f50368	Serenity	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Serenity.jpg	normal	ORDER	ORDER (Lost)	1	4		6		Gongen	"Placidity of Chijo encampments is disconcerting to most outsiders, causing them to quake with their own disharmony."	1R95	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	3 Gongen		Your opponent loses a card at random from his or her hand.
55d43673-815c-4545-9883-794c4accad3f	?Last Chance/Outer Rim Station	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-LastChanceOuterRimStation.jpg	normal	SECTOR	LOCATION (Sector) � Station		4		0	1/0			2U160	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	1 Maverick		Pay 5 energy ? Invert your target inverter ship here. You may use this ability only during your draw phase. Any player may use this ability.
55f16bd2-66c1-4677-8413-c018898e7f9f	Rising Dread	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-RisingDread.jpg	normal	INTERRUPT	INTERRUPT (Lost)	2	4		4		Quay	The Quay�s four armored legs allow for a versatile range of motion. Chuluk squads are masters of intimidation.	1R261	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Quay		Your opponent chooses one of his or her units to put in its owner�s hand.
5615bf34-800c-448a-869f-94b03d8155f6	?Kayaldi	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Kayaldi.jpg	normal	CHARACTER	CHARACTER � Tahka � Predator � Unit	0	4	2	6		Quay	"A merciless assassin, Kayaldi�s surreptitious nature enables her to use unnoticed recesses to gain one deadly opportunity after another."	1R239	Incursion	0	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Quay	3	"� Lose 2 energy ? The next time this character moves to a site where your opponent has a character this turn, reveal the top two cards of your used pile. If those cards are both units, you may destroy target character here."
565d3edc-7e77-42d7-af28-f870a8fc28d2	Amorian Shipyard	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-AmorianShipyard.jpg	normal	ASSET	ASSET	0	4		5		Gongen	Hidden assets in the Belt provide rapid replenishment to Tenno fighter forces � a threat that the iCom fleet takes very seriously.	1R56	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Gongen		"Each time one of your fighters is lost from a battle, if there are no cards stacked on this asset, you may stack that fighter on this asset. Pay 2 energy ? Play a fighter stacked on this asset at full cost to an asteroid sector. You may use this ability only during your deploy phase."
57d80fa8-df2d-4ffd-925e-f701c498bd39	Vanguard Trooper	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-VanguardTrooper-2.jpg	normal	CHARACTER	CHARACTER � CGC � Warrior � Unit	3	4	3	4		Earther	CGC vanguard troopers are trained from birth to love both the money they make and the company for which they fight.	1RF6	Incursion	1	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Earther	1	Pay 0 energy ? Play a unit at a related site. That unit costs 1 less energy to play. You may use this ability only during your deploy phase.
587f30b1-711d-4224-b389-ad59a2a0c13d	Rally Cry	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-RallyCry.jpg	normal	ASSET	ASSET	1	4		2		Quay	"Tribal calls are used in victory, and in need. It is honorable to call for reinforcements, as long as your enemy does not live to talk about it."	1C257	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Quay		"Pay 3 energy ? Reveal the top card of your used pile. If it�s a Quay unit, put it in your hand."
58863e19-4549-49ac-bea9-b7f8c8ff7a4b	Mouthpiece	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-Mouthpiece.jpg	normal	CHARACTER	CHARACTER � XeLabs � Merchant � Unit	3	4	3	3		Earther	"When things get rough in the Rim, Leif Garzone is relied upon to meet any unanticipated �needs� the Rangers have."	2C13	Nowhere to Hide	2	f503fc45-3379-4d7d-907c-106b7fcf7e08	1 Earther	2	Quickdraw 1 (Add a � to each activated ability on a weapon beneath this character that already has at least one.)
588aefa7-b4d7-4085-8d44-8937e05a3195	Fighter Support	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-FighterSupport.jpg	normal	ASSET	ASSET (Site)	4	4		2		Earther	Combat gurus vector Earther fighters to ensure that ground troops do not come under fire from above.	1U20	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Earther		"You may play this asset beneath one of your opponent�s sites. At the end of the battle destiny step of each battle at a related site, make your battle destiny in that battle +[D]. When your opponent controls this site, dismiss this asset."
58bae889-1f13-42eb-9ae3-043eae91c9ac	Wagner S70 Plasma Bolter	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-WagnerS70PlasmaBolter.jpg	normal	WEAPON	WEAPON (Character) � Ranged	0	4		3		Maverick	�You�ll shoot your photonic receptor element out!�	2C84	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	1 Maverick		� Pay 1 energy ? Choose target unit your opponent has in a site battle here and reveal the bottom card of your reserve. Damage target if its defense < the revealed card�s destiny.
593c43d7-f66e-43d9-855a-5502c04c0e29	Martial Interrogation	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-MartialInterrogation.jpg	normal	INTERRUPT	INTERRUPT (Used)	2	4		2		Shi	"When the Shi do take prisoners, they gather intelligence to undermine their enemy�s infrastructure."	1C190	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Shi		"Put target pending ship or pending unit in its owner�s hand, unless its owner pays 2 energy."
59c9c350-0caf-4b28-800d-e2b68c935ef0	Luhus Commander	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-LuhusCommander.jpg	normal	CHARACTER	CHARACTER � Luhus � Predator � Unit	3	4	5	4		Quay	Rauskatak earned his command by replacing his fallen chief and leading the troops to capture a Seyalshi transport.	1C242	Incursion	1	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Quay	1	You cause attrition +1 in each site battle here for each of your inverted units here.
59e9488f-cfa0-4fa8-b3e8-acb27b8fa296	Intimidation	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-Intimidation.jpg	normal	ORDER	ORDER (Used)	0	4		3		Quay	�We will despoil their mine and claim their traginium and have sport with them as well!� � Katuka	2U129	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Quay		Your opponent pays 2 energy for each Tahka unit you have at target battleground.
59f05892-bfcc-4e5e-a788-22315cd71c53	GR-Blade	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-GRBlade.jpg	normal	VEHICLE	VEHICLE � FedGrav � Unit	2	4	2	2		Earther	Earther infantry is escorted by close support craft. These Blades are able to maneuver quickly and deliver heavy firepower.	1C25	Incursion	3	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Earther	2	"Size 2 (This vehicle counts twice against a ship�s capacity.) Transport 1 (Each time this vehicle moves, you may move with it one of your characters.) Pay 4 energy ? If this vehicle is in a site battle, make your battle destiny +2 in that battle."
5a08155f-a188-40e0-afc6-944fe5783b19	Cornered - Starter Deck	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-CorneredStarterDeck.jpg	normal	INTERRUPT	INTERRUPT (Used)	0	4		5		Shi	"As the clavigers close in, escapees have nowhere to hide."	2F6	Nowhere to Hide		f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Shi		Your opponent causes attrition �4 in a site battle where you have target weapon.
5a6cf056-8765-4b8a-83ab-1927caf48e7e	Vishal Quarrel	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-VishalQuarrel.jpg	normal	SHIP	SHIP (Capacity 1) � Vishal � Fighter	3	4	6	3		Shi	"Vishal�s fighters are maneuverable, even through the most crowded of asteroid fields."	1R216	Incursion	3	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Shi	1	"As long as you have no other ships here, this ship is tactics +3 and defense +3."
5aa3e397-5b18-486a-abdf-958b6f1a68c9	?Alnak	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Alnak.jpg	normal	CHARACTER	CHARACTER � Luhus � Predator � Unit	2	4	3	2		Quay	Alnak led the attack on the iCom station near the rift. The Luhus tribe renamed it to honor her.	1RF15	Incursion	1	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Quay	1	"As long as this character is at a site, each of your drains at a related site is +1."
5b2bdeaf-f1cf-4893-9f63-7c7c41819fd9	Pilgrims' Transport	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-PilgrimsTransport.jpg	normal	SHIP	SHIP (Capacity 3) � Capital	3	4	4	3		Independent	"�The best and safest thing is to keep a balance in your life, acknowledge the great powers around us and in us.� � Euripides"	1C286	Incursion	2	d49b7fa3-163b-4e9c-9e32-69f47d4363d4		1	Pay 2 energy ? Your side of this ship's location gains a [Gongen] support icon until end of turn.
5b62b62e-82cc-4a76-9f35-7b3f0528e528	Refuge	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Refuge.jpg	normal	INTERRUPT	INTERRUPT (Used)	0	4		4		Independent	Avoiding a bad beat is an important skill beyond the Belt.	1U288	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4			"Until end of turn, your opponent can�t attack at target location where four or more of his or her units have entered play this turn."
5c557b76-9fc4-43fd-85ec-c537f3bdc17a	Combat Support T.S.V.	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-CombatSupportTSV.jpg	normal	VEHICLE	VEHICLE � Ikazuchi � Unit	3	4	3	4		Gongen	Ikazuchi commanders relied on these vehicles to provide fire support for the attack on the Ganymede Earther base.	2U31	Nowhere to Hide	2	f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Gongen	1	"Size 3, Transport 4 When this vehicle enters play at a site where you have a bot or another vehicle, you may retrieve a card."
5cd6922d-abdc-4205-b122-6a58cea5fafc	Premeditated Reaction	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-PremeditatedReaction.jpg	normal	ASSET	ASSET (Kizen)	0	4		2		Shi	Kizen have refined their senses to a point where they can predict the actions of their enemies.	1R195	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Shi		"You can�t play more than one of this asset beneath the same kizen. This kizen is defense +1. Pay 2 energy and dismiss this asset ? Until end of turn, each time you lose a battle here, your casualties are reduced to 0."
5e0ea395-018c-455e-90ad-8520f1be4101	Key Keeper	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-KeyKeeper.jpg	normal	CHARACTER	CHARACTER � Anant � Warrior � Unit	2	4	4	2		Shi	Spineslingers hold no surprises for veteran clavigers tasked with reclaiming them.	2C100	Nowhere to Hide	3	f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Shi	2	"As long as you have a card stacked on your stockpile asset, this character is immune to attrition."
5e351cbe-682d-4787-a2a9-9d10af7f255b	Widowmaker	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-Widowmaker.jpg	multi_sided	SHIP	SHIP (Capacity 0) � Hellcats � Inverter � Fighter	3	4	3/2	3		Maverick	Neither the tricky handling nor the nickname scares off �Cat pilots.	2C85	Nowhere to Hide	3/2	f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Maverick	3/2	� Stack target card in your opponent�s lost pile face down on your stockpile asset ? Invert this ship./ This ship is power +3 for each of your stockpile assets that has one or more cards stacked on it.
5e351cbe-682d-4787-a2a9-9d10af7f255b	Widowmaker	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-TorridKatal-2.jpg	multi_sided	SHIP	SHIP (Capacity 0) � Hellcats � Inverter � Fighter	3	4	3/2	3		Maverick	Neither the tricky handling nor the nickname scares off �Cat pilots.	2C85	Nowhere to Hide	3/2	f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Maverick	3/2	� Stack target card in your opponent�s lost pile face down on your stockpile asset ? Invert this ship./ This ship is power +3 for each of your stockpile assets that has one or more cards stacked on it.
5e351cbe-682d-4787-a2a9-9d10af7f255b	Widowmaker	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-Widowmaker-2.jpg	multi_sided	SHIP	SHIP (Capacity 0) � Hellcats � Inverter � Fighter	3	4	3/2	3		Maverick	Neither the tricky handling nor the nickname scares off �Cat pilots.	2C85	Nowhere to Hide	3/2	f503fc45-3379-4d7d-907c-106b7fcf7e08	2 Maverick	3/2	� Stack target card in your opponent�s lost pile face down on your stockpile asset ? Invert this ship./ This ship is power +3 for each of your stockpile assets that has one or more cards stacked on it.
5e5d7d5b-44c4-4209-a14f-2bca8db583bc	?Jikoku	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-Jikoku.jpg	normal	SHIP	SHIP (Capacity 6) � Tenno � Capital	3	4	5	1		Gongen	"�Like the great sun of the East, Jikoku will bring light and hope...� � Tenryu naming ceremony, 2382"	1R79	Incursion	3	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Gongen	3	"Transport 4 (Each time this ship moves, you may move with it up to four of your fighters.) � Put a ship from your hand on top of your used pile ? Make this ship immune to attrition until end of turn."
5f19421a-55fa-46cd-aae1-c5976d6e9a9a	?Ganymede/Traginium Well - Rewards Store	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-GanymedeTraginiumWellRewardsStore.jpg	normal	SITE	LOCATION (Site)	0	4		3	2/2			1F30	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4			"Each time a player�s unit enters play here, that player�s opponent pays 1 energy."
6021af84-f727-4dae-92a8-57ead1439e2e	Fifth Ace	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-FifthAce.jpg	normal	INTERRUPT	INTERRUPT (Used)	3	4		5		Maverick	"There are always four aces in a deck, but beyond the Belt there are usually several more in the game."	1U125	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Maverick		Put two cards from your hand on top of your reserve in any order.
60b41283-7722-4133-bc79-654b741785ff	Anant Aeronaut	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-AnantAeronaut.jpg	normal	CHARACTER	CHARACTER � Crown � Anant � Unit	4	4	3	4		Shi	Anant pilots are known for their bravery � and for taking risks. They are the most decorated pilots among the Shi.	1C166	Incursion	1	d49b7fa3-163b-4e9c-9e32-69f47d4363d4	2 Shi	2	"Piloting 3 (As long as this character is aboard a ship, that ship is power +3 and tactics +3.) � Pay 2 energy ? If this character is aboard a ship that has a weapon beneath it, damage target ship in a battle here."
610310b4-0838-4fd4-b5f1-c6e488868373	?Dagger Lead	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-DaggerLead.jpg	multi_sided	VEHICLE	VEHICLE � FedGrav � Inverter � Unit	6	4	5/5	2		Earther	Howler�s command juggernaut has offspec mods the FedGrav designers never dreamed of.	2PF1	Nowhere to Hide	7/7	f503fc45-3379-4d7d-907c-106b7fcf7e08	3 Earther	2/2	"Size 2, Transport 1 � Invert this vehicle ? Undamage your target other unit in a site battle here./ Size 2, Transport 1"
610310b4-0838-4fd4-b5f1-c6e488868373	?Dagger Lead	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-TorridKatal-2.jpg	multi_sided	VEHICLE	VEHICLE � FedGrav � Inverter � Unit	6	4	5/5	2		Earther	Howler�s command juggernaut has offspec mods the FedGrav designers never dreamed of.	2PF1	Nowhere to Hide	7/7	f503fc45-3379-4d7d-907c-106b7fcf7e08	3 Earther	2/2	"Size 2, Transport 1 � Invert this vehicle ? Undamage your target other unit in a site battle here./ Size 2, Transport 1"
610310b4-0838-4fd4-b5f1-c6e488868373	?Dagger Lead	wars-trading-card-game/nowhere-to-hide/WARSTradingCardGame-NowhereToHide-DaggerLead-2.jpg	multi_sided	VEHICLE	VEHICLE � FedGrav � Inverter � Unit	6	4	5/5	2		Earther	Howler�s command juggernaut has offspec mods the FedGrav designers never dreamed of.	2PF1	Nowhere to Hide	7/7	f503fc45-3379-4d7d-907c-106b7fcf7e08	3 Earther	2/2	"Size 2, Transport 1 � Invert this vehicle ? Undamage your target other unit in a site battle here./ Size 2, Transport 1"
62ad37a7-c989-4cc1-b3a8-0c7ab9ec5650	Katal Dalaka	wars-trading-card-game/incursion/WARSTradingCardGame-Incursion-KatalDalaka.jpg	normal	WEAPON	WEAPON (Character) � Melee	1	4		4		Quay	"True Quay warriors favor the satisfaction of making their killing blow with horn, talon, or teeth. Weapons are for the weak or outnumbered."	1U236	Incursion		d49b7fa3-163b-4e9c-9e32-69f47d4363d4	1 Quay		"� Pay 1 energy ? Choose target unit your opponent has in a site battle here. If target�s defense < [D], damage it and your opponent chooses to pay or lose 2 energy."
