databaseId	name	subtitle	imageUrl	zoomImageUrl	cardBack	type	packName	set	loadGroupId	archetype	faction	cost	attack	defense	health	damage	level	artId	frame	flavour	text
lon-word-of-healing	Word of Healing		legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-WordOfHealing.jpg	legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-WordOfHealing.jpg	default	Ability	Oathbound	0	playerNDeck	Priest		4								The healing power of a devoted priest is enough to warm the heart and heal the most grievous wounds, even in those unforgiving frozen wastes.	When you play this ability, you may heal all damage on a unit.
lon-word-of-pain	Word of Pain		legends-of-norrath/oathbreaker/LegendsOfNorrath-Oathbreaker-WordOfPain.jpg	legends-of-norrath/oathbreaker/LegendsOfNorrath-Oathbreaker-WordOfPain.jpg	default	Ability	Oathbreaker	4	playerNDeck	Priest										The word of the dark gods must be answered. You will pay homage or pay blood.	[ATT][DEF] Exert this ability >> Exert an opposing avatar combatant.
lon-word-of-redemption	Word of Redemption		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WordOfRedemption.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WordOfRedemption.jpg	default	Ability	Norrath	0	playerNDeck											'...My god's word is my tower and my shield. I shall not falter, I shall not yield. My god's word is...'	[DEF] Exert this ability >> Your avatar gets a +1 rune for each quest you have completed.
lon-word-of-restoration-be-well-my-friends	Word of Restoration	Be well, my friends.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WordOfRestoration.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WordOfRestoration.jpg	default	Ability	Norrath	0	playerNDeck												When you play this ability, choose a quest. Ready all friendly units at that quest.
lon-word-of-spirit	Word of Spirit		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WordOfSpirit.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WordOfSpirit.jpg	default	Ability	Norrath	0	playerNDeck											The first words stopped the creature like a whip cracking the air. The rest of the litany turned that whip on the creature itself.	When you apply this ability at a quest, choose an opposing unit at that quest. Deal 1 damage to it for each ready unit you have at that quest.
lon-word-of-vigor	Word of Vigor		legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-WordOfVigor.jpg	legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-WordOfVigor.jpg	default	Ability	Oathbound	0	playerNDeck	Priest		5		3						Inner strength comes as much from the will of the heart as from the words of the mighty.	At the start of your turn, if this ability is ready, draw a card.
lon-words-of-the-wicked-all-your-damaged-b-pet-b-units-get-1-damage-bonus	Words of the Wicked	All your damaged <b>pet</b> units get +1 damage bonus.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WordsOfTheWicked.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WordsOfTheWicked.jpg	default	Ability	Norrath	0	playerNDeck											All your damaged pet units get +1 damage bonus.	
lon-working-the-dig	Working the Dig		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WorkingTheDig.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WorkingTheDig.jpg	default	Ability	Norrath	0	playerNDeck											Finding the Shissar necklace was the culmination of many months of exploration and excavation.	When you play this ability, reveal the top two cards of your deck. Take one of them into your hand and discard the other.
lon-worldly-travels	Worldly Travels		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WorldlyTravels.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WorldlyTravels.jpg	default	Ability	Norrath	0	playerNDeck									100017398		He'd taken the mace as a trophy from his defeated enemy, but no doubt one day it all would be just one more forgotten battle.	[DEF] Pay 1 power >> Shift this ability into Staunch Defense.
lon-wounding-arrow-take-that-as-a-warning	Wounding Arrow	Take that as a warning!	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WoundingArrow.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WoundingArrow.jpg	default	Ability	Norrath	0	playerNDeck												When you play this ability, you may exert it. If you do, deal 1 damage to an undamaged opposing unit.
lon-wretched-smell-of-death-who-will-be-next-to-fall-into-the-clutches-of-trakanon	Wretched Smell of Death	Who will be next to fall into the clutches of Trakanon?	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WretchedSmellOfDeath.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-WretchedSmellOfDeath.jpg	default	Ability	Norrath	0	playerNDeck												When you play this ability, destroy all your other abilities. For each ability destroyed in this way, destroy an opposing ability or item.
lon-you-will-all-serve-me-you-cannot-hope-to-win-ralkor-bloodmoon	You Will All Serve Me	'You cannot hope to win!' --Ralkor Bloodmoon	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-YouWillAllServeMe.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-YouWillAllServeMe.jpg	default	Ability	Norrath	0	playerNDeck											At the end of each opponent's turn, destroy all that opponent's exerted items.	
lon-zealotry	Zealotry		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Zealotry.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-Zealotry.jpg	default	Ability	Norrath	0	playerNDeck											The Priest summoned an unholy energy to confront the Overlord of Pyres.	When you play this ability, gain 4 power.
lon-zephyr-ritual-ke-zephyr-link-instead-and-put-it-at-a-quest	Zephyr Ritual	ke Zephyr</link> instead and put it at a quest.	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-ZephyrRitual.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-ZephyrRitual.jpg	default	Ability	Norrath	0	playerNDeck									100020239		ke Zephyr instead and put it at a quest.	When this ability is about to be destroyed after being applied at a quest, you may pay 2 power. If you do, shift this ability into Windstri
lon-al-oriid-the-proctor-the-endless-blackness-calls-to-all-who-live-in-erudin	Al'Oriid the Proctor	'The Endless Blackness calls to all who live in Erudin.'	legends-of-norrath/vengeful-gods/LegendsOfNorrath-VengefulGods-AlOriidTheProctor.jpg	legends-of-norrath/vengeful-gods/LegendsOfNorrath-VengefulGods-AlOriidTheProctor.jpg	default	Avatar	Vengeful Gods	9	playerNAvatar				7	7	13	13	14				Whenever you play a Voidman unit, gain 1 power.
lon-amalok-the-overseer	Amalok the Overseer		legends-of-norrath/vengeful-gods/LegendsOfNorrath-VengefulGods-AmalokTheOverseer.jpg	legends-of-norrath/vengeful-gods/LegendsOfNorrath-VengefulGods-AmalokTheOverseer.jpg	default	Avatar	Vengeful Gods	9	playerNAvatar				11	11	1	1	2			'I am the one you searched for, little feather. Now you have found me. Can you hear the peacock's call?'	Whenever this avatar begins attacking, it gets +2 attack for each of your shadow abilities.
lon-anashti-sul	Anashti Sul		legends-of-norrath/doom-of-the-ancient-ones/LegendsOfNorrath-DoomOfTheAncientOnes-AnashtiSul.jpg	legends-of-norrath/doom-of-the-ancient-ones/LegendsOfNorrath-DoomOfTheAncientOnes-AnashtiSul.jpg	default	Avatar	Doom of the Ancient Ones	10	playerNAvatar				12	12	5	5	6			'I have all my powers here in this palace, and killing the three of you should be child's play.'	At the start of your main phase, heal 1 damage on this avatar for each quest where you have a unit.
lon-anashti-sul-no-player-can-win-by-questing-defeat-anashti-sul-to-win-the-raid	Anashti Sul	No player can win by questing. Defeat Anashti Sul to win the raid.	legends-of-norrath/against-the-void/LegendsOfNorrath-AgainstTheVoid-AnashtiSul.jpg	legends-of-norrath/against-the-void/LegendsOfNorrath-AgainstTheVoid-AnashtiSul.jpg	default	Avatar	Against the Void	6	playerNAvatar				7	7	13	13	15			Somewhere in the Palace of the Void, Anashti Sul assembles another army of Void creatures.	While you have a minion unit in play, this avatar gets invulnerable.
lon-anival-the-blade	Anival the Blade		legends-of-norrath/norrath/LegendsOfNorrath-Norrath-AnivalTheBlade.jpg	legends-of-norrath/norrath/LegendsOfNorrath-Norrath-AnivalTheBlade.jpg	default	Avatar	Norrath	0	playerNAvatar				6	6	4	4	0			Anival's mighty blade was forged in the volcanic heart of Drunder Fortress and anointed in sacrificial blood by Rallos Zek himself.	At the beginning of each combat involving this avatar, choose an opposing combatant. Deal 1 damage to that combatant and heal 1 damage on this avatar.
lon-annalisa-swornlove	Annalisa Swornlove		legends-of-norrath/against-the-void/LegendsOfNorrath-AgainstTheVoid-AnnalisaSwornlove.jpg	legends-of-norrath/against-the-void/LegendsOfNorrath-AgainstTheVoid-AnnalisaSwornlove.jpg	default	Avatar	Against the Void	6	playerNAvatar				3	3	2	2	4				[MAIN] Exert this avatar >> Exert an opposing avatar.
lon-antonia-bayle-your-eyes-they-are-black-with-the-void	Antonia Bayle	'Your eyes! They are black with the Void.'	legends-of-norrath/doom-of-the-ancient-ones/LegendsOfNorrath-DoomOfTheAncientOnes-AntoniaBayle.jpg	legends-of-norrath/doom-of-the-ancient-ones/LegendsOfNorrath-DoomOfTheAncientOnes-AntoniaBayle.jpg	default	Avatar	Doom of the Ancient Ones	10	playerNAvatar				8	8	1	1	2				Whenever combat begins involving your avatar, exert an opposing combatant.
lon-antonia-bayle-at-the-end-of-your-turn-ready-all-your-units	Antonia Bayle	At the end of your turn, ready all your units.	legends-of-norrath/travelers/LegendsOfNorrath-Travelers-AntoniaBayle.jpg	legends-of-norrath/travelers/LegendsOfNorrath-Travelers-AntoniaBayle.jpg	default	Avatar	Travelers	8	playerNAvatar				15	15	1	1	2			'The will of the Void controls my actions. Soon, it will control yours as well.'	
lon-antraygus	Antraygus		legends-of-norrath/travelers/LegendsOfNorrath-Travelers-Antraygus.jpg	legends-of-norrath/travelers/LegendsOfNorrath-Travelers-Antraygus.jpg	default	Avatar	Travelers	8	playerNAvatar				14	14	15	15	0			The Sporali hive mind allows Antraygus to keep in contact with all members of his kingdom.	Whenever combat begins, heal 1 damage on a friendly combatant.
lon-antraygus-sporali-king	Antraygus, Sporali King		legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-AntraygusSporaliKing.jpg	legends-of-norrath/oathbound/LegendsOfNorrath-Oathbound-AntraygusSporaliKing.jpg	default	Avatar	Oathbound	1	playerNAvatar	Priest			7	7	15	15	0	100006009			[ATT][DEF] Exert this avatar >> Heal 1 damage on your avatar or one of your units.
lon-antxoka-the-strategist-yet-another-fool-journeys-to-korafax-on-an-errand-of-love	Antxoka the Strategist	'Yet another fool journeys to Korafax on an errand of love!'	legends-of-norrath/legacies/LegendsOfNorrath-Legacies-AntxokaTheStrategist.jpg	legends-of-norrath/legacies/LegendsOfNorrath-Legacies-AntxokaTheStrategist.jpg	default	Avatar	Legacies	12	playerNAvatar				2	2	11	11	12	100009877			Whenever combat begins involving this avatar, you may heal 1 damage on it.
lon-ariseph-mistress-of-verse	Ariseph	Mistress of Verse	legends-of-norrath/inquisitor/LegendsOfNorrath-Inquisitor-Ariseph.jpg	legends-of-norrath/inquisitor/LegendsOfNorrath-Inquisitor-Ariseph.jpg	default	Avatar	Inquisitor	3	playerNAvatar				8	8	2	2	6			Ariseph is protected by Chaos magic, and defeating her will be difficult. It will be easier to complete four quests to win the game.	Whenever combat begins involving this avatar, she gets a +2 rune.
lon-arith-theana-don-t-worry-i-ve-got-your-back	Arith Theana	'Don't worry. I've got your back.'	legends-of-norrath/vengeful-gods/LegendsOfNorrath-VengefulGods-ArithTheana.jpg	legends-of-norrath/vengeful-gods/LegendsOfNorrath-VengefulGods-ArithTheana.jpg	default	Avatar	Vengeful Gods	9	playerNAvatar	Fighter			5	5	1	1	2				Whenever you win a combat involving a friendly unit, you may pay 1 power and exert this avatar. If you do, ready a friendly unit combatant.
lon-arith-theana-get-ready-they-ll-be-coming-back-this-way	Arith Theana	'Get ready. They'll be coming back this way.'	legends-of-norrath/travelers/LegendsOfNorrath-Travelers-ArithTheana.jpg	legends-of-norrath/travelers/LegendsOfNorrath-Travelers-ArithTheana.jpg	default	Avatar	Travelers	8	playerNAvatar	Fighter			11	11	4	4	5				Whenever you win a combat involving a friendly unit, you may pay 1 power and exert this avatar. If you do, ready a friendly unit combatant.
lon-asharae	Asharae		legends-of-norrath/ethernauts/LegendsOfNorrath-Ethernauts-Asharae.jpg	legends-of-norrath/ethernauts/LegendsOfNorrath-Ethernauts-Asharae.jpg	default	Avatar	Ethernauts	5	playerNAvatar	Mage			15	15	10	10	2			As she once again clasped the Scryona, triumph surged through her. The Madam's devastation would be great, and it would be all Asharae's doing.	[MAIN] Exert this avatar and pay 3 power >> Choose an opponent. He discards a card at random.
lon-asharae-the-girl-as-a-slave-divulging-not-one-hint-as-to-her-true-parentage	Asharae	the girl as a slave, divulging not one hint as to her true parentage.	legends-of-norrath/ethernauts/LegendsOfNorrath-Ethernauts-Asharae-2.jpg	legends-of-norrath/ethernauts/LegendsOfNorrath-Ethernauts-Asharae-2.jpg	default	Avatar	Ethernauts	5	playerNAvatar				7	7	4	4	10				[MAIN] Pay 3 power and exert this avatar >> An opponent discards a card at random.
lon-aten-ha-ra	Aten Ha Ra		legends-of-norrath/against-the-void/LegendsOfNorrath-AgainstTheVoid-AtenHaRa.jpg	legends-of-norrath/against-the-void/LegendsOfNorrath-AgainstTheVoid-AtenHaRa.jpg	default	Avatar	Against the Void	6	playerNAvatar				4	4	15	15	1			'I summoned the Maiden's Scar, the terrible storm that cleanses all. How can you hope to defeat me?'	[MAIN] Exert one of your abilities >> Begin combat against an opposing avatar. You get +1 total attack in that combat.
lon-auraya	Auraya		legends-of-norrath/ethernauts/LegendsOfNorrath-Ethernauts-Auraya.jpg	legends-of-norrath/ethernauts/LegendsOfNorrath-Ethernauts-Auraya.jpg	default	Avatar	Ethernauts	5	playerNAvatar				2	2	15	15	5			I would love not to have to kill you. It was not part of my plans for today, but if you swim any closer, I will. I do hope you understand.	[DEF] Exert one of your abilities >> Withdraw your avatar from combat.
lon-avatar-of-the-forgotten-only-this-fool-stands-in-my-way-and-now-the-last-traveler-will-die	Avatar of the Forgotten	'Only this fool stands in my way, and now the last Traveler will die.'	legends-of-norrath/vengeful-gods/LegendsOfNorrath-VengefulGods-AvatarOfTheForgotten.jpg	legends-of-norrath/vengeful-gods/LegendsOfNorrath-VengefulGods-AvatarOfTheForgotten.jpg	default	Avatar	Vengeful Gods	9	playerNAvatar				1	1	7	7	8			At the start of your main phase, heal 1 damage on one of your units.	
lon-avatar-of-valor-darkness-awaits-traveler	Avatar of Valor	'Darkness awaits, Traveler.'	legends-of-norrath/vengeful-gods/LegendsOfNorrath-VengefulGods-AvatarOfValor.jpg	legends-of-norrath/vengeful-gods/LegendsOfNorrath-VengefulGods-AvatarOfValor.jpg	default	Avatar	Vengeful Gods	9	playerNAvatar				13	13	3	3	4				[MAIN] Exert one of your abilities >> Draw a card.
lon-avatar-of-war-rallos-zek-is-coming-he-is-not-alone-herald-of-zek	Avatar of War	'Rallos Zek is coming. He is not alone.' --Herald of Zek	legends-of-norrath/vengeful-gods/LegendsOfNorrath-VengefulGods-AvatarOfWar.jpg	legends-of-norrath/vengeful-gods/LegendsOfNorrath-VengefulGods-AvatarOfWar.jpg	default	Avatar	Vengeful Gods	9	playerNAvatar				15	15	5	5	6				[MAIN] Exert this avatar >> Destroy an opposing item.
lon-avinash-the-slayer-at-last-the-fifth-is-revealed-your-head-will-be-my-prize	Avinash the Slayer	'At last the Fifth is revealed! Your head will be my prize!'	legends-of-norrath/travelers/LegendsOfNorrath-Travelers-AvinashTheSlayer.jpg	legends-of-norrath/travelers/LegendsOfNorrath-Travelers-AvinashTheSlayer.jpg	default	Avatar	Travelers	8	playerNAvatar				8	8	10	10	11				[MAIN] Exert this avatar and one of your units >> Deal 1 damage to an opposing unit at that unit's quest.
