databaseId	name	imageUrl	cardBack	type	AWA	FIT	FOC	SPI	UncommonWisdom	conflict	conflict_number	connectedLocations	connectedPaths	connection	connection_number	cost	deck_limit	equip_value	exploration	exploration_number	flavor	generic_token	harm	harm_threshold	illustrator	packName	pack_code	pack_name	pivotal	position	presence	progress	progress_threshold	quantity	reason	reason_number	reveal	scaleGenericTokenPerPlayer	scaleHarmThresholdPerPlayer	scaleProgressThresholdPerPlayer	set	sphere_code	sphere_cost	sphere_name	text	traits	type_code	white_large_square	white_square_button
01301	Talus Cave	earthborne-rangers/core/EarthborneRangers-Core-TalusCave.jpg	path	Feature					FALSE														harm	8	Jajang Sopandi	Ravine	Core	Core Set		12 of 12	1	progress	4				along_the_way				Ravine				While your [ranger] is on this feature, you do not suffer fatigue from weather.\n<b>[AWA] + [exploration]: Shelter [2]</b> <f>in the dark recess to</f> exhaust this feature and move your [ranger] to it.\n[sun] If ther are Nycta Bats in play, <f>fluttering shadows emerge to join the swarm.</f> [conditional] Add 1 bat to each Nycta Bats.\n[mountain] If there is no active being, exhaust this feature. [conditional] Search the path deck for the next being and put it into play.	Lair	feature		
01302	Hydraworm	earthborne-rangers/core/EarthborneRangers-Core-Hydraworm.jpg	path	Being					FALSE														harm	5	Chris Beck	Swamp	Core	Core Set		1 of 12	2	progress	9				within_reach				Swamp				<b>Clear [harm]:<\b><f> You feel the swamp shudder.<\f> Add 1 [harm] to each other Hydraworm in play.\n[sun] If this being has 1 or more [harm], <f>the swamp churns.<\f> [conditional] Search the parth deck and discard for a Hydraworm and put it into play.\n[mountain] If there is another Hydraworm in the same area as this one, <f>they spread out.<\f> [conditional] Move this being.\n[crest] Exhaust this being. [conditional] Suffer 1 injury.	Predator / Biomeld	being		
01303	Intrepid Marmot	earthborne-rangers/core/EarthborneRangers-Core-IntrepidMarmot.jpg	path	Being					FALSE														harm	2	Chris Beck	Swamp	Core	Core Set		5 of 12	1	progress	3				within_reach				Swamp				<b>[FOC] + [exploration]: Discern [2]<\b> <f>the movements of the courageous rodent to<\f> exhaust this being. Add 1[progress] to it, and 2[progress] to a feature, for every 2 effort.\n[sun] If there are no predators in play, exhaust this being. [conditional] Draw a path card.\n[mountain] If there is an active predator, exhaust it. [conditional] Add [harm] to this being equal to that predator's presence.	Prey / Mammal	being		
01304	Fetid Bog	earthborne-rangers/core/EarthborneRangers-Core-FetidBog.jpg	path	Feature					FALSE														harm	6	Stephen Somers	Swamp	Core	Core Set		7 of 12	X	progress	6				along_the_way				Swamp				<b>Response:<\b> After a being is cleared by [harm], attach it facedown to this feature.\n<b>Refresh:<\b> Discard 1 facedown card attached to this feature.\nX is equal to twice the number of facedown cards attached to this feature.\n[mountain] You may exhaust your role. If you do not, this feature fatigues you.	Flora / Water	feature		
01305	Black Mud	earthborne-rangers/core/EarthborneRangers-Core-BlackMud.jpg	path	Feature					FALSE														harm	5	Stephen Somers	Swamp	Core	Core Set		8 of 12	1	progress	3				within_reach				Swamp				Obstacle.\nYou can add a maximum of 1[progress] per test to this feature.\n[mountain] Exhaust your role.	Water / Trail / Obstacle	feature		
01306	Overgrown Ruins	earthborne-rangers/core/EarthborneRangers-Core-OvergrownRuins.jpg	path	Feature					FALSE														harm	4	Stephen Somers	Swamp	Core	Core Set		10 of 12	2	progress	5				along_the_way				Swamp				<b>[AWA] + [exploration]: Discover [2]<\b> <f>a way into the ancient structure to<\f> move your [ranger] to this feature.\n<b>Clear [progress]:<\b> If a  [ranger] is on this feature, <f>delve into  the ruins.<\f> [guide] 9.2\n<b>Clear [harm]:<\b> <f>The crumbling structure churns the swamp.<\f> Draw a path card. If it is a Hydraworm, if fatigues you.\n[mountain] If there is an active Hydraworm, <f>it damages the foundation.<\f> [conditional] Add 1[harm] to this feature.	Ruin / Flora	feature		
01307	Overgrown Reactor	earthborne-rangers/core/EarthborneRangers-Core-OvergrownReactor.jpg	path	Feature					FALSE														harm	4	Stephen Somers	Swamp	Core	Core Set		11 of 12	2	progress	6				along_the_way				Swamp				<b>[FOC] + [reason]: Activate [2]<\b> <f>the rumbling dynamo to<\f> add 1[harm] to each feature and being in play for every 2 effort.\n<b>Clear [harm]:<\b> <f>The crumbling structure churns the swamp.<\f> Draw a path card. If it is a Hydraworm, it faigues you.\n[mountain] If there is an active Hydraworm, <f>it damages the foundation.<\f> [conditional] Add 1[harm] to this feature.\n[crest] If there is a water feature within reach of 1 or more Ranger, <f>they feel a jolt.<\f> [conditional] Those Rangers suffer 1 injury.	Machine / Ruin / Flora	feature		
01308	Heart of the Swamp	earthborne-rangers/core/EarthborneRangers-Core-HeartOfTheSwamp.jpg	path	Feature					FALSE														harm		Stephen Somers	Swamp	Core	Core Set		12 of 12	0	progress	5[perranger]				along_the_way			TRUE	Swamp				<b>[SPI] + [exploration]: Imagine<\b> <f>life as hydraworm to intuit the location of their lair to<\f> add [progress] equal to your effort.\n<b>Clear [progress]:<\b> Set this card aside. When you next travel, you may travel to The Marsh of Rebirth.\n[sun] If there is an odd number of [progress] on this feature, <f>you lose the trail.<\f> [conditional] Discard it.	Trail / Water	feature		
01309	Bloodbeckoned Velox	earthborne-rangers/core/EarthborneRangers-Core-BloodbeckonedVelox.jpg	path	Being					FALSE														harm	3	Chris Beck	Grassland	Core	Core Set		1 of 12	2	progress	7				within_reach				Grassland				Ambush.\nIf a Ranger is injured, this being gains disconnected.\n[mountain]If there is no active prey and the Whispering Fields is in play <f>the velox bolts.</f> [conditional] Attach this being facedown to it.\n[crest]If a Ranger is injured, exhaust this being. [conditional] Suffer 1 injury.	Predator / Mammal	being		
01310	Artilope	earthborne-rangers/core/EarthborneRangers-Core-Artilope.jpg	path	Being					FALSE														harm	3	Chris Beck	Grassland	Core	Core Set		3 of 12	1	progress	5				within_reach				Grassland				[sun]If there is an active card with 2 or more presence, shuffle this being into the path deck. [conditional] Draw 1 path card.\n[mountain]If there is an active predator, exhaust it. [conditional] Add [harm] to this being equal to that predator's presence.\n[crest]If there is 1 or more [harm] on this being, exhaust each ready Artilope. [conditional] Add 1[harm] to each being, and each Ranger suffers 1 injury.	Prey / Mammal	being		
01311	Hungry Scrof	earthborne-rangers/core/EarthborneRangers-Core-HungryScrof.jpg	path	Being					FALSE														harm	4	Chris Beck	Grassland	Core	Core Set		6 of 12	2	progress	6				within_reach				Grassland				<b>Response:</b> When you interact with this being, you may discard 1 token from an equipped food to commit 1 effort.\n[mountain]If there is another active predator, exhaust it. [conditional] Add 2[harm] to it and add 2[harm] to this being.\n[crest]If there is an active food, or you have food equipped, exhaust this being. [conditional] Suffer 1 injury.	Predator / Prey / Mammal	being		
01312	Mourning Root	earthborne-rangers/core/EarthborneRangers-Core-MourningRoot.jpg	path	Feature					FALSE														harm	2	Evan Simonet	Grassland	Core	Core Set		8 of 12	0	progress	3				within_reach				Grassland				<b>[FIT] + [reason]: Slice</b> <f>and share the tear-inducing vegetable to</f> add 1[harm] to this feature, suffer 1 fatigue, and choose a Ranger. That Ranger soothes 3 fatigue.\n[mountain]If there is an active prey, exhaust it. [conditional] Add [progress] to it and [harm] to this feature, both equal to that prey's presence.	Flora / Food	feature		
01313	Harvester Anthill	earthborne-rangers/core/EarthborneRangers-Core-HarvesterAnthill.jpg	path	Feature					FALSE														harm	4	Banner & Simonet	Grassland	Core	Core Set		10 of 12	X	progress	6				along_the_way				Grassland				Obstacle.\nX is equal to the number of [harm] on this feature.\n[sun]If there is 1 or more [progress] on this feature, <f>the ground sinks under your feet.</f> [conditional] Discard 1 [progress] from and add 1[harm] to this feature.\n[mountain]If there is an active Hungry Scroff, exhaust it. [conditional] Add [progress] to it and [harm] to this feature, both equal to the Scrof's presence.	Food / Obstacle	feature		
01314	The Whispering Fields	earthborne-rangers/core/EarthborneRangers-Core-TheWhisperingFields.jpg	path	Feature					FALSE														harm	6	Jajang Sopandi	Grassland	Core	Core Set		12 of 12	X						along_the_way				Grassland				<b>Response:</b> When you would draw a path card, instead attach it facedown to this feature.\nWhen this feature enters play, draw a path card.\nX is equal to the twice the number of facedown cards attached to this feature.\n<b>[AWA] + [connection]: Sense</b> <f>the movement in the tall grass to</f> choose a number of attached facedown cards at random equal to your effort and look at them. Choose 1 to put into play. If it has the ambush keyword, treat it as if it does not.\n[sun]Put a random attached facedown card into play. [conditional] If it has the ambush keyword, suffer 1 injury instead of the fatigue.	Flora / Trail	feature		
01315	The Tenebrae	earthborne-rangers/core/EarthborneRangers-Core-TheTenebrae.jpg	path	Feature					FALSE														harm		Navaro & Simonet	The Valley	Core	Core Set		1 of 14	2	progress	3[perranger]				along_the_way			TRUE	The Valley				When you perform a test that interact with a card in the same area as this feature, reduce your effort by 1.\n[sun]Move this feature.	Biomeld	feature		
01316	Quisi Vos, Rascal	earthborne-rangers/core/EarthborneRangers-Core-QuisiVosRascal.jpg	path	Being					FALSE														harm	3	Evan Simonet	The Valley	Core	Core Set		2 of 14	1	progress	3[perranger]				within_reach			TRUE	The Valley				Fatiguing. Friendly. Persisten.\n<b>[FOC] + [connection]: Ask<\b> <f>Quisi about her adventures in the Valley to<\f> add [progress] to this being equal to your effort, then exhaust this being. [guide] 80.4\n<b>Clear [progress] or [harm]:<\b> [guide] 80\n[sun] Discard either 1 [progress] or 1 token from a plant, insect, or gear.\n[crest] If there is an active predator, exhaust it. [conditional] Add [harm] to this being equal to that predator's presence.	Human / Villager	being		
01317	Ren Kobo, Merchant	earthborne-rangers/core/EarthborneRangers-Core-RenKoboMerchant.jpg	path	Being					FALSE														harm	4	Evan Simonet	The Valley	Core	Core Set		3 of 14	1	progress	4[perranger]				within_reach			TRUE	The Valley				Friendly. Persistent.\n<b>Clear [progress] or [harm]:<\b> [guide] 83\n[sun] Add 1[progress] to the location <f>as Ren shares his usual routes with you.<\f>\n[crest] If there is an active predator, exhaust it. [conditional] Add [harm] to this being equal to that predator's presence.	Human / Villager	being		
01318	Sil Belai, Artist	earthborne-rangers/core/EarthborneRangers-Core-SilBelaiArtist.jpg	path	Being					FALSE														harm	4	Allie Preswick	The Valley	Core	Core Set		4 of 14	1	progress	3[perranger]				within_reach			TRUE	The Valley				Friendly.\n<b>[SPI] + [reason]: Pose [2]<\b> <f>heroically to<\f> add 4[progress] to this being. If you fail, suffer 1 fatigue<f> as you pull somethig.<\f>\n<b>Clear [progress] or [harm]:<\b> [guide] 82\n[crest] If there is an active predator, exhaust it. [conditional] Add [harm] to this beinng equal to that predator's presence.	Human / Villager	being		
01319	Ranger Cache	earthborne-rangers/core/EarthborneRangers-Core-RangerCache.jpg	path	Feature					FALSE														harm	3	Slagbjörn	The Valley	Core	Core Set		5 of 14	1	progress	[ranger]				along_the_way				The Valley				<b>[AWA] + [exploration]: Search [2]<\b> <f>the cache for useful gear to<\f> move your [ranger] to this feature. Then you may search yout deck for a gear and equip it. If you fail, move your [ranger] to this feature and you may add 1 token to one of your equipped gear.\n<b>Clear [ranger]:<\b> Each Ranger shuffles 2 caards from their Ranger discard into their deck.	Supply	feature		
01320	Arcology Sinkhole	earthborne-rangers/core/EarthborneRangers-Core-ArcologySinkhole.jpg	path	Feature					FALSE														harm	4	Slagbjörn	The Valley	Core	Core Set		6 of 14	2	progress	3[perranger]				along_the_way			TRUE	The Valley				<b>[AWA] + [exploration]: Explore [2]<\b> <f>the labyrinthine underground structure to<\f> move your [ranger] to this feature.\n<b>Clear [progress]:<\b> If s [ranger] is on this feature. <f>Delve deeper into the arcology.<\f> [guide] 78\n[mountain] <f>The sinkhole widens.<\f> Discard 1[progress] from a feature. If you cannot, this card fatigues you.	Ruin	feature		
01321	Oura Vos, Traveler	earthborne-rangers/core/EarthborneRangers-Core-OuraVosTraveler.jpg	path	Being					FALSE														harm	3	Allie Preswick	The Valley	Core	Core Set		7 of 14	1	progress	3[perranger]				within_reach			TRUE	The Valley				Friendly.\n<b>[FOC] + [exploration]: Ask [3]<\b> <f>Oura who she has encountered during her travels to<\f> search the Valley set for a human and shuffle them into the path deck.\n<b>Clear [progress] or [harm]:<\b> [guide] 81\n[crest] If there is an active predator, exhaust it. [conditional] Add [harm] to this being equal to that predator's presence.	Human / Villager	being		
01322	Tala the Red, Exile	earthborne-rangers/core/EarthborneRangers-Core-TalaTheRedExile.jpg	path	Being					FALSE														harm	5	Robynn Fraun	The Valley	Core	Core Set		8 of 14	2	progress	3[perranger]				within_reach			TRUE	The Valley				Friendly.\n<b>[SPI] + [conflict]: Prevent [2]<\b> <f>Tala from intimidating the wildlife to<\f> exhaust this being.\n<b>Clear [progress] or [harm]:<\b> [guide] 84\n[mountain] <f>The fauna flee before Tala the Red.<\f> Move a being.\n[crest] If there is an active predator, exhaust it. [conditional] Add [harm] to this being equal to that predator's presence.	Human / Exile	being		
01323	Calypsa, Ranger Mentor	earthborne-rangers/core/EarthborneRangers-Core-CalypsaRangerMentor.jpg	path	Being					FALSE														harm	4	Robynn Fraun	The Valley	Core	Core Set		9 of 14	2	progress	3[perranger]				within_reach			TRUE	The Valley				Friendly.\n<b>Clear [progress] or [harm]:<\b> [guide] 85\n[mountain] Add 1[progress] to a path card <f>as Calypsa lends you a hand.<\f>\n[crest] If there is an active predator, exhaust it. [conditional] Add [harm] to this being equal to that predator's presence.	Human / Ranger	being		
01324	The Fundamentalist	earthborne-rangers/core/EarthborneRangers-Core-TheFundamentalist.jpg	path	Being					FALSE														harm	3	Allie Preswick	The Valley	Core	Core Set		10 of 14	2	progress	3[perranger]				within_reach			TRUE	The Valley				Friendly.\nReduce the presence of all other beings in the same area as the Fundamentalist by 1.\n<b>Clear [progress] or [harm]:<\b> [guide] 86\n[mountain] If this being has 1 or more [harm], <f>he chews on an herb harvested from his backpack.<\f> [conditional] Remove 1 [harm] from this being.\n[crest] If there is an active predato, exhaust it. [conditional] Add [harm] to this being equal to that predator's presence.	Human / Villager	being		
