databaseId	name	imageUrl	cardBack	type	missionType	affiliation	classification	integrity	cunning	strength	points	span	quadrant	region	icons	uniqueness	keywords	text	lore	rarity	property	packName	set	printing	loadGroupId
fc_ingeeiger	Inge Eiger	star-trek-ccg-1e/first-contact/StarTrekCcg1e-FirstContact-IngeEiger.jpg	default	Personnel		Federation	ENGINEER	8	4	5					[Stf]	univ	Human; Female; Mission Specialist;	ENGINEER Geology	Typical diagnostic engineer on U.S.S. Enterprise-E. Assistant to Paul Porter. Female seismologist from Tycho City, Lunar Colony.	C	FC	First Contact	fc	Physical	playerNDeck
roa_inglatu	Inglatu	star-trek-ccg-1e/rules-of-acquisition/StarTrekCcg1e-RulesOfAcquisition-Inglatu.jpg	default	Personnel		Dominion	CIVILIAN	5	7	11					[GQ][Stf]	univ	Dosi; Male;	CIVILIAN Greed Acquisition MEDICAL Geology	Typical male Dosi. Violent and impatient negotiator. Threatened to kill Quark because of the Ferengi's annoying tenacity.	C	DS9	Rules of Acquisition	roa	Physical	playerNDeck
otsd_InvestigateIncursiona	Investigate Incursion	star-trek-ccg-1e/otsd/StarTrekCcg1e-Otsd-InvestigateIncursion.jpg	default	Mission	[S]	Any crew may attempt mission. Your {Salvage Starship} objective may target this location.					X	4	Alpha			univ	Asymmetric mission; Borg-related mission;	SECURITY + ({Shelby} OR Leadership + OFFICER x2) X=30 (45 if [Bor] or [BO] card or {Borg Ship} dilemma here). Opponent's side: Your [Bor] ships may report with staffing here. Points: [30]	Investigate reports of Borg presence in this sector.	P		Otsd	otsd	Physical	playerNMissions
ds9_jabara	Jabara	star-trek-ccg-1e/deep-space-nine/StarTrekCcg1e-DeepSpaceNine-Jabara.jpg	default	Personnel		Bajoran	MEDICAL	7	6	4						univ	Bajoran; Deep Space 9-related personnel; Female; Nurse; Support Personnel;	MEDICAL Exobiology Youth	Bajoran nurse representative of medical assistants on Deep Space 9. Helped Dr. Julian Bashir extend the life of Bareil Antos in 2371.	U	DS9	Deep Space Nine	ds9	Physical	playerNDeck
ds9_jacemichaels	Jace Michaels	star-trek-ccg-1e/deep-space-nine/StarTrekCcg1e-DeepSpaceNine-JaceMichaels.jpg	default	Personnel		Federation	OFFICER	6	7	6					[Cmd]	univ	Human; Male;	OFFICER Diplomacy Physics Honor	Representative of first officers serving in Starfleet. Assigned to the U.S.S. Odyssey. Courageously fought against the Jem'Hadar in 2370.	C	DS9	Deep Space Nine	ds9	Physical	playerNDeck
tmp_tmp55	Jacobson	star-trek-ccg-1e/the-motion-pictures/StarTrekCcg1e-TheMotionPictures-Jacobson.jpg	default	Personnel		Federation	MEDICAL	7	7	5					[AU][Films][Stf]	univ	Human; Male; Support Personnel;	MEDICAL Biology Honor	Typical member of the medical staff aboard the Starship Enterprise, serving under Dr. McCoy and Dr. Chapel. Specialist in microcellular biology.	55 C	TMP	The Motion Pictures	tmp	Physical	playerNDeck
ds9_jaheel	Jaheel	star-trek-ccg-1e/deep-space-nine/StarTrekCcg1e-DeepSpaceNine-Jaheel.jpg	default	Personnel		Non-Aligned	CIVILIAN	5	6	5					[Cmd]	univ	Humanoid; Captain; Deep Space 9-related personnel; Male;	CIVILIAN Navigation Computer Skill SCIENCE	Male humanoid. Typical transport captain operating around Deep Space 9. Attempted to violate the aphasia virus quarantine issued in 2369.	C	DS9	Deep Space Nine	ds9	Physical	playerNDeck
ds9_jasad	Jasad	star-trek-ccg-1e/deep-space-nine/StarTrekCcg1e-DeepSpaceNine-Jasad.jpg	default	Personnel		Cardassian	OFFICER	5	6	8					[Cmd]	univ	Cardassian; Deep Space 9-related personnel; Gul; Male; Support Personnel;	OFFICER Physics Stellar Cartography	Representative Gul in the Seventh Order. In 2369, unsuccessfully attempted to reclaim Deep Space 9 for the Cardassian Union.	U	DS9	Deep Space Nine	ds9	Physical	playerNDeck
mm_javeklen	Javek Len	star-trek-ccg-1e/mirror-mirror/StarTrekCcg1e-MirrorMirror-JavekLen.jpg	default	Personnel		Bajoran	CIVILIAN	7	6	5					[KCA][MU]	univ	Bajoran; Male; Terok Nor-related personnel;	CIVILIAN Music SCIENCE Astrophysics	One of many Bajoran nationals living aboard Terok Nor. The Intendant, quite a fan of his talents, often invites him to perform at special functions.	52 C	DS9	Mirror, Mirror	mm	Physical	playerNDeck
dom_jemhadarattackship	Jem'Hadar Attack Ship	star-trek-ccg-1e/the-dominion/StarTrekCcg1e-TheDominion-JemHadarAttackShip.jpg	default	Ship		Dominion	Attack Ship Class	6	8	8					[GQ]	univ	Dominion ship; Invasive Transporters; Jem'hadar Attack Ship; Jem'Hadar Ship;	May avoid being targeted by {Establish Tractor Lock}. Invasive Transporters	Nimble attack fighter used by the Dominion. Has ion propulsion drive and ventral impellers. Virtual display technology. Polaron beam weapons.	C	DS9	The Dominion	dom	Physical	playerNDeck
dom_jemhadarwarship	Jem'Hadar Warship	star-trek-ccg-1e/the-dominion/StarTrekCcg1e-TheDominion-JemHadarWarship.jpg	default	Ship		Dominion	Battle Cruiser Class	9	9	9					[GQ]	univ	Dominion ship; Invasive Transporters; Jem'Hadar Ship; Tractor Beam; Warship;	Invasive Transporters, Tractor Beam	Mainstay battle cruiser of the Jem'Hadar fleets. Capable of serving as a mobile base for attack ships. Equipped with shield-penetrating transporters.	U	DS9	The Dominion	dom	Physical	playerNDeck
twt_jenok	Jenok	star-trek-ccg-1e/the-trouble-with-tribbles/StarTrekCcg1e-TheTroubleWithTribbles-Jenok.jpg	default	Personnel		Romulan	SCIENCE	6	8	5						univ	Romulan; Male;	SCIENCE Geology Exobiology Youth	Representative of young Romulan scientists trained in frontier exploration. Cited for his work exploring uninhabited planets.	94 C	TNG	The Trouble With Tribbles	twt	Physical	playerNDeck
borg_jetarn	Jetarn	star-trek-ccg-1e/the-borg/StarTrekCcg1e-TheBorg-Jetarn.jpg	default	Personnel		Hirogen	SECURITY	5	6	8					[DQ][Stf]	univ	Hirogen; Male; Support Personnel;	SECURITY MEDICAL Computer Skill	Hunter ordered by Karr to assist in triage on Voyager crew members wounded on the holodeck. Like Jorik, performed cursorily at best.	83 C	VOY	The Borg	borg	Physical	playerNDeck
voy_josephcarey	Joseph Carey	star-trek-ccg-1e/voyager/StarTrekCcg1e-Voyager-JosephCarey.jpg	default	Personnel		Federation	ENGINEER	6	7	6					[DQ][Stf]	univ	Human; Male; Mission Specialist;	ENGINEER Physics	Representative of staff in engineering. Has a wife and two sons. Is building a model of U.S.S. Voyager. Doubts he'll finish before the real one returns home.	121 C	VOY	Voyager	voy	Physical	playerNDeck
fc_josephtravis	Joseph Travis	star-trek-ccg-1e/first-contact/StarTrekCcg1e-FirstContact-JosephTravis.jpg	default	Personnel		Federation	SECURITY	8	5	6					[Stf]	univ	Human; Male; Support Personnel;	SECURITY Honor Youth	Representative of the brave security personnel in Starfleet. Ensign Travis stood his ground against Borg intruders at defensive checkpoint 3 on deck 4.	C	FC	First Contact	fc	Physical	playerNDeck
ds9_jural	Jural	star-trek-ccg-1e/deep-space-nine/StarTrekCcg1e-DeepSpaceNine-Jural.jpg	default	Personnel		Cardassian	OFFICER	5	6	6					[Cmd]	univ	Cardassian; Male; Support Personnel;	OFFICER Astrophysics SCIENCE	Typical Cardassian officer. Proud, dedicated and constantly seeking to advance his rank. Posted to Cardassian Central Command in 2370.	C	DS9	Deep Space Nine	ds9	Physical	playerNDeck
ds9_kalita	Kalita	star-trek-ccg-1e/deep-space-nine/StarTrekCcg1e-DeepSpaceNine-Kalita.jpg	default	Personnel		Non-Aligned	OFFICER	5	6	5					[Maq][Stf]	univ	Human; Female; U.S.S. Enterprise-related personnel;	OFFICER Anthropology Computer Skill Navigation	Longtime Maquis member. Helped Thomas Riker commandeer the U.S.S. Defiant. Helped Ro Laren steal medical supplies from the U.S.S. Enterprise.	C	DS9	Deep Space Nine	ds9	Physical	playerNDeck
ds9_kallisven	Kallis Ven	star-trek-ccg-1e/deep-space-nine/StarTrekCcg1e-DeepSpaceNine-KallisVen.jpg	default	Personnel		Bajoran	SECURITY	6	5	7					[Stf]	univ	Bajoran; Deep Space 9-related personnel; Male; Support Personnel;	SECURITY Navigation Computer Skill	One of the Bajoran deputies serving on Deep Space 9. During Cardassian occupation, helped chart Badlands and served as pilot on raids against Cardassian forces.	C	DS9	Deep Space Nine	ds9	Physical	playerNDeck
borg_kamok	Kamok	star-trek-ccg-1e/the-borg/StarTrekCcg1e-TheBorg-Kamok.jpg	default	Personnel		Klingon	SECURITY	5	6	7					[DQ][Stf]	univ	Klingon; Male; Mission Specialist;	SECURITY Computer Skill	Typical crewman of I.K.C. Voq'leng. Has low regard for Kohlar. Eagerly aided T'Greth's bid to seize a new ship after the captain foolishly destroyed their battle cruiser.	97 C	VOY	The Borg	borg	Physical	playerNDeck
roa_karemmanvessel	Karemman Vessel	star-trek-ccg-1e/rules-of-acquisition/StarTrekCcg1e-RulesOfAcquisition-KaremmanVessel.jpg	default	Ship		Dominion	Freighter Class	8	5	6					[GQ]	univ	Dominion ship; Freighter; Tractor Beam;	Tractor Beam	The Karemma conduct trade operations for the Dominion. Their vessels can be found throughout the Gamma Quadrant. Hanok commanded one.	C	DS9	Rules of Acquisition	roa	Physical	playerNDeck
ds9_karenloews	Karen Loews	star-trek-ccg-1e/deep-space-nine/StarTrekCcg1e-DeepSpaceNine-KarenLoews.jpg	default	Personnel		Federation	MEDICAL	7	6	4						univ	Human; Deep Space 9-related personnel; Female; Support Personnel;	MEDICAL Biology Anthropology	Starfleet psychiatrist representative of Federation medical personnel. Came to Deep Space 9 in 2374 with a group of genetically engineered misfits.	C	DS9	Deep Space Nine	ds9	Physical	playerNDeck
ha_78karmeth	Kar'meth	star-trek-ccg-1e/holodeck-adventures/StarTrekCcg1e-HolodeckAdventures-Karmeth.jpg	default	Personnel		Klingon	SCIENCE	6	7	6					[DQ][Stf]	univ	Klingon; Male; Support Personnel;	SCIENCE Biology Stellar Cartography	One of the secondary bridge officers on I.K.C. Voq'leng. Has already begun training his successor; the Nehret has been known to claim his family quickly.	78 C	VOY	Holodeck Adventures	ha	Physical	playerNDeck
tmp_tmp78	Karnog	star-trek-ccg-1e/the-motion-pictures/StarTrekCcg1e-TheMotionPictures-Karnog.jpg	default	Personnel		Klingon	SCIENCE	7	6	7					[AU][Films][Stf]	univ	Klingon; Male; Mission Specialist;	SCIENCE Geology	Science officer aboard the I.K.S. Amar. Tried to analyze the sensor data from the intruder V'Ger. Unfortunately, his expertise was in the planetary sciences.	78 C	TMP	The Motion Pictures	tmp	Physical	playerNDeck
borg_kazonfighter	Kazon Fighter	star-trek-ccg-1e/the-borg/StarTrekCcg1e-TheBorg-KazonFighter.jpg	default	Ship		Kazon	Fighter/Shuttlecraft	7	5	5					[DQ]	univ	No staffing requirement; Shuttlecraft;	May report for free aboard your {Kazon Raider} if no ships aboard. DL/ {Blue Alert}	Small fighter based on the same design as the larger Raider. Karden commanded one when battling to earn his name.	127 U	VOY	The Borg	borg	Physical	playerNDeck
voy_kazonoutpost	Kazon Outpost	star-trek-ccg-1e/voyager/StarTrekCcg1e-Voyager-KazonOutpost.jpg	default	Facility		Kazon	Outpost			34					[DQ]	univ		Seed one at a [KAZ] or [NON] mission OR build at such a mission where you have a Kazon ENGINEER. Has no transporters. DL/ {The Kazon Collective}	Since losing its homeworld, the Kazon Collective raids others, establishing outposts throughout its territory.	55 C	VOY	Voyager	voy	Physical	playerNSeed
voy_kazonraider	Kazon Raider	star-trek-ccg-1e/voyager/StarTrekCcg1e-Voyager-KazonRaider.jpg	default	Ship		Kazon	Raider Class	9	7	7					[DQ]	univ	Tractor Beam;	Kazon shuttlecraft may report, be carried, and launch aboard. Tractor Beam	Ship design stolen when the Trabe were overthrown in 2346. Favored by sects with more limited resources.	195 C	VOY	Voyager	voy	Physical	playerNDeck
voy_kazonshuttle	Kazon Shuttle	star-trek-ccg-1e/voyager/StarTrekCcg1e-Voyager-KazonShuttle.jpg	default	Ship		Kazon	Shuttlecraft/Boarding Pod	6	3	5					[DQ]	univ	Boarding Pod; No staffing requirement; Shuttlecraft;	Once each turn, may take off or land. DL/ {Boarding Party}	Kazon shuttlecraft. Equipped with bow modifications designed to puncture a starship hull.	196 C	VOY	Voyager	voy	Physical	playerNDeck
voy_Kazon_WarshipB	Kazon Warship	star-trek-ccg-1e/voyager/StarTrekCcg1e-Voyager-KazonWarship.jpg	default	Ship		Kazon	Predator Class	8	11	12					[DQ]	univ	Tractor Beam; Warship;	[Univ] [Kaz] ships (except Warships) may be carried and launched aboard. Tractor Beam	Enormous Kazon vessel used as a mobile base of operations. Dwarfs even D'deridex-class ships.	197 R	VOY	Voyager	voy	Physical	playerNDeck
qc_kchiq	K'chiQ	star-trek-ccg-1e/q-continuum/StarTrekCcg1e-QContinuum-KchiQ.jpg	default	Personnel		Klingon	CIVILIAN	6	4	7					[AU]	univ	Klingon; Female;	CIVILIAN When reporting for duty, select any skill. May change that skill at the start of each of your turns.	William Riker, vested with the powers of Q, created an "ideal mate" for Lieutenant Worf.	C	TNG	Q-Continuum	qc	Physical	playerNDeck
dom_keevefalor	Keeve Falor	star-trek-ccg-1e/the-dominion/StarTrekCcg1e-TheDominion-KeeveFalor.jpg	default	Personnel		Bajoran	V.I.P.	7	7	5					[Stf]	univ	Bajoran; Male;	V.I.P. Leadership Biology Honor Your [Baj] CIVILIANs present are attributes all +2.	Typical leader of Bajoran colonists who fled Bajor during the Cardassian occupation. Resides on Valo II. Helped Jean-Luc Picard locate the terrorist Orta.	C	TNG	The Dominion	dom	Physical	playerNDeck
bog_keldon	Keldon	star-trek-ccg-1e/blaze-of-glory/StarTrekCcg1e-BlazeOfGlory-Keldon.jpg	default	Ship		Cardassian	Keldon Class	8	8	8						univ	Cardassian ship; Tractor Beam; Warship;	Tractor Beam	Cardassian warship. More powerful than Galor-class spacecraft. Design commissioned by the Central Command after war with Federation in 2366.	C	DS9	Blaze of Glory	bog	Physical	playerNDeck
dom_keldonadvanced	Keldon Advanced	star-trek-ccg-1e/the-dominion/StarTrekCcg1e-TheDominion-KeldonAdvanced.jpg	default	Ship		Cardassian	Modified Keldon Class	9	10	9						univ	Cardassian ship; Cloaking Device; Keldon Class; Tractor Beam;	Cloaking Device, Tractor Beam	Faster than standard Keldon-class vessels. Secretly upgraded by Obsidian Order. Staged in Orias System.	R	DS9	The Dominion	dom	Physical	playerNDeck
twt_kered	Kered	star-trek-ccg-1e/the-trouble-with-tribbles/StarTrekCcg1e-TheTroubleWithTribbles-Kered.jpg	default	Personnel		Klingon	SECURITY	4	5	8					[AU][OS][Stf]	univ	Klingon; Male; Support Personnel;	SECURITY MEDICAL Archaeology	Klingon soldier reporting to Governor Kor. Stationed on planet Organia in 2267. On Kor's orders, helped round up Organian citizens for execution.	80 C	TOS	The Trouble With Tribbles	twt	Physical	playerNDeck
mm_klingonempireoutpost	Klingon Empire Outpost	star-trek-ccg-1e/mirror-mirror/StarTrekCcg1e-MirrorMirror-KlingonEmpireOutpost.jpg	default	Facility		Klingon	Outpost			34					[KCA][MU]	univ		Seed one OR build where you have a [KCA] ENGINEER.	In the mirror universe, the Klingon Empire is a member of the Klingon/Cardassian Alliance. The Alliance establishes outposts throughout its territory.	30 C	DS9	Mirror, Mirror	mm	Physical	playerNSeed
tmp_080komal	Komal	star-trek-ccg-1e/the-motion-pictures/StarTrekCcg1e-TheMotionPictures-Komal.jpg	default	Personnel		Klingon	MEDICAL	6	7	7					[AU][Films][Stf]	univ	Klingon; Male;	MEDICAL Biology Archaeology Honor	Typical chief surgeon of a K't'inga-class ship. Friend of Krase. Strongly opinionated, he often provided his captain with advice, whether asked to or not.	80 C	TMP	The Motion Pictures	tmp	Physical	playerNDeck
borg_konuric	Konuric	star-trek-ccg-1e/the-borg/StarTrekCcg1e-TheBorg-Konuric.jpg	default	Personnel		Hirogen	OFFICER	5	6	9					[DQ][Stf]	univ	Hirogen; Male; Support Personnel;	OFFICER ENGINEER Geology	Representative of headstrong hunters. Once punished by Netek with months of remedial training. Never believed holograms to be worthy prey.	87 C	VOY	The Borg	borg	Physical	playerNDeck
tmp_tmp81	Kor'choth	star-trek-ccg-1e/the-motion-pictures/StarTrekCcg1e-TheMotionPictures-Korchoth.jpg	default	Personnel		Klingon	SECURITY	8	7	5					[AU][Films][Stf]	univ	Klingon; Bodyguard; High Council; Male;	SECURITY Leadership Honor Transporter Skill	Typical bodyguard of the High Council leader. Lost an arm defending Chancellor Gorkon. Refused prosthetic replacement. Gave evidence at the subsequent trial.	81 C	TUC	The Motion Pictures	tmp	Physical	playerNDeck
dom_koretalak	Koret'alak	star-trek-ccg-1e/the-dominion/StarTrekCcg1e-TheDominion-Koretalak.jpg	default	Personnel		Dominion	SECURITY	5	7	8					[GQ][KW][Stf]	univ	Jem'Hadar; Male; Support Personnel;	SECURITY Physics Stellar Cartography	Fifth. Representative of Jem'Hadar soldiers serving under Goran'Agar. Escorted Federation prisoners taken captive on Bopak III.	C	DS9	The Dominion	dom	Physical	playerNDeck
mm_korvek	Korvek	star-trek-ccg-1e/mirror-mirror/StarTrekCcg1e-MirrorMirror-Korvek.jpg	default	Personnel		Klingon	ENGINEER	6	7	6					[KCA][MU][Stf]	univ	Klingon; Male;	ENGINEER Computer Skill Transporter Skill Archaeology	Typical section head in Regent Worf's crew. Frequent target of the Regent's temperamental outbursts. Finds being a bridge officer to be a mixed blessing.	92 C	DS9	Mirror, Mirror	mm	Physical	playerNDeck
roa_krozh	Krozh	star-trek-ccg-1e/rules-of-acquisition/StarTrekCcg1e-RulesOfAcquisition-Krozh.jpg	default	Personnel		Non-Aligned	SECURITY	3	5	10					[Stf]	univ	Nausicaan; Bodyguard; Male;	SECURITY Navigation Treachery Guramba May report where you have FCA present.	Typical Nausicaan bodyguard. Protects FCA Liquidator Brunt. Doesn't mind working for Ferengi cowards as long as the money is good.	C	DS9	Rules of Acquisition	roa	Physical	playerNDeck
roa_krunk	Krunk	star-trek-ccg-1e/rules-of-acquisition/StarTrekCcg1e-RulesOfAcquisition-Krunk.jpg	default	Personnel		Ferengi	ENGINEER	6	6	5					[Stf]	univ	Ferengi; Male; U.S.S. Enterprise-related personnel;	ENGINEER Physics Computer Skill Transporter Skill	Transporter technician under the command of Lurin. Guarded a U.S.S. Enterprise transporter room during his DaiMon's unsuccessful takeover attempt.	C	TNG	Rules of Acquisition	roa	Physical	playerNDeck
twt_lam	Lam	star-trek-ccg-1e/the-trouble-with-tribbles/StarTrekCcg1e-TheTroubleWithTribbles-Lam.jpg	default	Personnel		Dominion	SECURITY	5	7	9					[Stf]	univ	Breen; Bodyguard; Male; Support Personnel;	SECURITY Anthropology Computer Skill	Breen soldier. One of Thot Gor's bodyguards. Secretly questions the advisability of the Dominion/Breen Alliance. As cold as a winter on his home planet.	50 C	DS9	The Trouble With Tribbles	twt	Physical	playerNDeck
roa_letek	Letek	star-trek-ccg-1e/rules-of-acquisition/StarTrekCcg1e-RulesOfAcquisition-Letek.jpg	default	Personnel		Ferengi	OFFICER	4	7	8					[Cmd]	univ	Ferengi; Male;	OFFICER Treachery Geology MEDICAL May nullify {Ferengi Attack} at this location.	Typical first officer in the Ferengi Alliance. Serves under Taar. Tried to find favor with Portal 63 on an ancient Tkon planet.	C	TNG	Rules of Acquisition	roa	Physical	playerNDeck
dom_limarason	Limara'Son	star-trek-ccg-1e/the-dominion/StarTrekCcg1e-TheDominion-LimaraSon.jpg	default	Personnel		Dominion	SECURITY	5	7	9					[GQ][KW][Stf]	univ	Jem'Hadar; Male; Support Personnel;	SECURITY Astrophysics Navigation	Typical Jem'Hadar soldier. Reports to Remata'Klan. Demoted to Sixth for firing his weapon against orders.	C	DS9	The Dominion	dom	Physical	playerNDeck
