databaseId	name	subtitle	imageUrl	zoomImageUrl	cardBack	type	packName	set	loadGroupId	faction	rarity	cost	threshold	attack	defense	health	artist	flavour	text
hex-wrathseeker-orc-warrior	Wrathseeker	Orc Warrior	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-Wrathseeker.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-Wrathseeker.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck	Aria	Common	3	Ruby	1	1		Anders Finer	An orc's tattoos are a visible, permanent tribute to their Mountain God.	Rage 2 (When this attacks, it gets +2ATK/+0DEF.)
hex-scrap-welder-dwarf-warrior	Scrap Welder	Dwarf Warrior	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-ScrapWelder.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-ScrapWelder.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck	Underworld	Common	4	Ruby	2	2		Evgeniy Zagumyennyy	A dwarf can take practically any scrap of discarded machinery and improvise something useful out of it.	Deploy - If you control an artifact, this gets +3ATK/+0DEF, Flight, and Speed this turn.
hex-bloodcrazed-zealot-orc-warlock	Bloodcrazed Zealot	Orc Warlock	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-BloodcrazedZealot.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-BloodcrazedZealot.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck	Aria	Common	5	Ruby	5	4		Velvet Engine	If there is a shortage of blood for the Mountain God, orc warlocks are willing to sacrifice themselves in battle to rectify the imbalance.	
hex-gem-crazed-berserker-orc-warrior	Gem-Crazed Berserker	Orc Warrior	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-GemCrazedBerserker.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-GemCrazedBerserker.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck	Aria	Common	3	Ruby	3	1		El Garing	Garthok guessed that cramming gems directly into his skull would hurt. He was right.	SOCKETABLE MINOR
hex-sniper-of-gawaine-human-ranger	Sniper of Gawaine	Human Ranger	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-SniperOfGawaine.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-SniperOfGawaine.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck	Aria	Common	5	Ruby 2	2	2		Kieran Yanner	The rangers of Gawaine combine wilderness expertise with highly disciplined, military precision.	Deploy - This deals damage equal to its ATK to target champion or troop.
hex-burn	Burn		hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-Burn.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-Burn.jpg	default	Quick Action	Shards of Fate	Shards of Fate	playerNDeck		Common	1	Ruby				Diego de Almeida	"Our master's fury shall burn all who live. Starting with you." -Cultist of Ohen, Primal of Fire	Deal 2 damage to target champion or troop.
hex-burn-2	Burn		hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-Burn-2.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-Burn-2.jpg	default	Quick Action	Shards of Fate	Shards of Fate	playerNDeck		Epic	1	Ruby				Piotr Arendzikowski	Flesh can mend, but a scorched soul never heals.	Deal 2 damage to target champion or troop.
hex-crimson-clarity	Crimson Clarity		hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-CrimsonClarity.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-CrimsonClarity.jpg	default	Quick Action	Shards of Fate	Shards of Fate	playerNDeck		Common	2	Ruby				Concept Art House	"Aggression leads to understanding. I kill you, then you're dead. Understand?" -Xocoy, orc High Cleric	Gain [RUBY]. Gain [Wild 3][Ruby 0].
hex-ruby-aura	Ruby Aura		hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-RubyAura.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-RubyAura.jpg	default	Quick Action	Shards of Fate	Shards of Fate	playerNDeck		Common	2	Ruby				Anders Finer	Even experienced spellcasters can accidently immolate themselves by mishandling ruby gems.	Target troop gets +1ATK/+0DEF and Swiftstrike.
hex-suppressive-fire	Suppressive Fire		hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-SuppressiveFire.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-SuppressiveFire.jpg	default	Basic Action	Shards of Fate	Shards of Fate	playerNDeck		Common	1	Ruby				SkySoul	"Just keep your head down. They'll stop firing ... eventually."	Up to two target troops can't block this turn.
hex-ruby-lance	Ruby Lance		hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-RubyLance.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-RubyLance.jpg	default	Quick Action	Shards of Fate	Shards of Fate	playerNDeck		Common	3	Ruby				Tomasz Jedruszek	"I wasn't aiming for you, gnoll, but you'll do."	Deal 1 damage to target troop for each [RUBY] you have.
hex-demolition	Demolition		hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-Demolition.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-Demolition.jpg	default	Basic Action	Shards of Fate	Shards of Fate	playerNDeck		Uncommon	3	Ruby				Concept Art House	"It was in my way."	Target champion loses [Wild 1][Ruby 1].
hex-mortar-strike	Mortar Strike		hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-MortarStrike.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-MortarStrike.jpg	default	Basic Action	Shards of Fate	Shards of Fate	playerNDeck		Common	5	Ruby				Anders Finer	When things start exploding indiscriminately, dwarves are often the culprit.	Deal 3 damage to target opposing troop. Put all troops from the top three cards of that troop's controller's deck into their crypt.
hex-war-machinist-dwarf-warrior	War Machinist	Dwarf Warrior	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-WarMachinist.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-WarMachinist.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck	Underworld	Uncommon	1	Ruby	1	1		Jim Nelson	When a dwarf dies, it shatters into a pile of rough stone and pebbles. This rubble, combined with freshly dug rock, is then used to make new dwarves.	When an artifact enters play under your control, this deals 1 damage to each opposing champion.
hex-war-machinist-dwarf-warrior-2	War Machinist	Dwarf Warrior	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-WarMachinist-2.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-WarMachinist-2.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck	Underworld	Epic	1	Ruby	1	1		Oh Wang Jing		When an artifact enters play under your control, this deals 1 damage to each opposing champion.
hex-minotaur-mercenary-minotaur	Minotaur Mercenary	Minotaur	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-MinotaurMercenary.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-MinotaurMercenary.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck		Uncommon	2	Ruby	2	1		El Garing	Minotaurs make their living as smugglers and mercenaries. Many of them are members of a band of scoundrels known as the Hired Horns.	Deploy - Choose one at random: This gets +2ATK/+2DEF; or An opposing champion gains control of this.
hex-furious-taskmaster-orc-cleric	Furious Taskmaster	Orc Cleric	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-FuriousTaskmaster.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-FuriousTaskmaster.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck	Aria	Uncommon	2	Ruby	2	2		Robbie Trevino	The religious zealotry of an orc cleric can fuel a blood rage or incite one in an ally.	(1) → Target Orc you control gets Speed this turn.
hex-veteran-gladiator-orc-cleric	Veteran Gladiator	Orc Cleric	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-VeteranGladiator.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-VeteranGladiator.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck	Aria	Uncommon	3	Ruby	3	2		Julia Yang	An orc expressing their rage is similar to an artist that only uses red paint.	Must attack. When this attacks, target opposing troop can't block this turn.
hex-veteran-gladiator-orc-cleric-2	Veteran Gladiator	Orc Cleric	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-VeteranGladiator-2.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-VeteranGladiator-2.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck	Aria	Epic	3	Ruby	3	2		Tyler James	An orc expressing their rage is similar to an artist that only uses red paint.	Must attack. When this attacks, target opposing troop can't block this turn.
hex-ruby-enchantress-human-mage	Ruby Enchantress	Human Mage	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-RubyEnchantress.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-RubyEnchantress.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck	Aria	Uncommon	3	Ruby	2	1		Kieran Yanner	Ruby sorcery requires a nimble mind and an independent spirit.	Inspire - As another troop with cost equal to or greater than this troop's cost enters play under your control, that troop gets Swiftstrike.
hex-elimination-specialist-dwarf-ranger	Elimination Specialist	Dwarf Ranger	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-EliminationSpecialist.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-EliminationSpecialist.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck	Underworld	Uncommon	4	Ruby	3	2		Paul Guzenko	There is nothing in the world that a dwarf does not wish to turn into smoldering rubble.	Deploy - Add a rocket counter to this for each artifact you control. Basic: Remove a rocket counter from this → This deals 1 damage to target troop. At end of turn, remove all rocket counters from this.
hex-hellhound-beast	Hellhound	Beast	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-Hellhound.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-Hellhound.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck		Uncommon	6	Ruby	4	4		Julia Yang	The domain of the hellhounds is the Chasm of Blood, a formidable hellscape larger than a continent miles below the world's surface.	SOCKETABLE MINOR (1) → This gets +1ATK/+0DEF this turn.
hex-sword-trainer-human-warrior	Sword Trainer	Human Warrior	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-SwordTrainer.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-SwordTrainer.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck	Aria	Uncommon	4	Ruby	2	2		Neal Hanson	The sword trainers of Gawaine emphasize technique and cooperation.	Inspire - As another troop with cost equal to or greater than this troop's cost enters play under your control, that troop gets +XATK/+0DEF, where X is this troop's ATK.
hex-avalanche-giant-giant	Avalanche Giant	Giant	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-AvalancheGiant.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-AvalancheGiant.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck		Uncommon	5	Ruby 2	3	4		Nacho Molina	Giants are extremely rare in the northern hemisphere of Entrath. Some believe there are entire continents of giants on the other side of the world.	Exhaust, Choose and discard two cards → This deals 4 damage to target troop.
hex-goreseeker-orc-warrior	Goreseeker	Orc Warrior	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-Goreseeker.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-Goreseeker.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck	Aria	Uncommon	5	Ruby 2	3	2		El Garing	The fighting floor of the gladiatorial arena is covered in small holes. The orcs believe the blood of those that are vanquished in gladiatorial combat drip down into these holes to feed their Mountain God.	Swiftstrike, Rage 1 (When this attacks, it gets +1ATK/+0DEF.)
hex-assault-technician-dwarf-cleric	Assault Technician	Dwarf Cleric	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-AssaultTechnician.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-AssaultTechnician.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck	Underworld	Uncommon	5	Ruby 2	2	2		Jim Nelson	The Construct Guild is in charge of constructing bots and hulks that are used in war, general destruction, and assisting the creation of other bots.	Deploy - Summon a War Bot. (2) → Target Robot you control gets +1ATK/+0DEF.
hex-daring-swordsman-human-rogue	Daring Swordsman	Human Rogue	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-DaringSwordsman.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-DaringSwordsman.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck	Aria	Uncommon	4	Ruby	2	2		Steven Stahlberg	"If you can't attack your foe by doing a double-somersault off a third story roof, then why bother?"	This deals double damage.
hex-burn-to-the-ground	Burn to the Ground		hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-BurnToTheGround.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-BurnToTheGround.jpg	default	Basic Action	Shards of Fate	Shards of Fate	playerNDeck		Uncommon	1	Ruby 2				Diego de Almeida	"The conflagration that incinerates the world has been ignited! Behold its searing glory!" -Cultist of Ohen, Primal of Fire	Deal X damage to target champion or troop.
hex-crazed-rummaging	Crazed Rummaging		hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-CrazedRummaging.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-CrazedRummaging.jpg	default	Basic Action	Shards of Fate	Shards of Fate	playerNDeck		Uncommon	1	Ruby				Jim Nelson	The Great Machine Graveyard contains mountains of discarded robot parts. Many have to convince themselves that what they find is what they need.	Each champion draws three cards. Each champion discards three cards at random.
hex-heat-wave	Heat Wave		hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-HeatWave.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-HeatWave.jpg	default	Basic Action	Shards of Fate	Shards of Fate	playerNDeck		Rare	2	Ruby				Anders Finer	The sun will sometimes reflect off the surface of Hex, creating intense, localized heat waves on Entrath that incinerate entire villages.	Deal 2 damage to each troop.
hex-incite-fury	Incite Fury		hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-InciteFury.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-InciteFury.jpg	default	Basic Action	Shards of Fate	Shards of Fate	playerNDeck		Common	3	Ruby				Ramon Puasa		Target troop gets Rage 2. (When this attacks, it gets +2ATK/+0DEF.)
hex-crushing-blow	Crushing Blow		hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-CrushingBlow.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-CrushingBlow.jpg	default	Quick Action	Shards of Fate	Shards of Fate	playerNDeck		Common	1	Ruby				Daniel Masso	"Stay down."	Target attacking troop gets +2ATK/+2DEF and Crush this turn.
hex-crushing-blow-2	Crushing Blow		hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-CrushingBlow-2.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-CrushingBlow-2.jpg	default	Quick Action	Shards of Fate	Shards of Fate	playerNDeck		Epic	1	Ruby				German Nobile	I've got a crush on you!	Target attacking troop gets +2ATK/+2DEF and Crush this turn.
hex-kindling-skarn-beast	Kindling Skarn	Beast	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-KindlingSkarn.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-KindlingSkarn.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck		Rare	1	Ruby	1	1		El Garing	A baby skarn gives little indication of the hellfire it will be capable of once it is fully grown.	When you play an action, this gets +1ATK/+1DEF this turn. At the end of each turn, if you played two or more actions, transform this into a Burning Skarn.
hex-unmerciful-tormentor-orc-warlock	Unmerciful Tormentor	Orc Warlock	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-UnmercifulTormentor.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-UnmercifulTormentor.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck	Aria	Rare	1	Ruby	1	1		Sebastian Ciaffaglione	Though orcs despise their vennen enemies, the two races share a distaste for mercy.	While you have no cards in hand, this has +3ATK/+3DEF.
hex-emberspire-witch-witch	Emberspire Witch	Witch	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-EmberspireWitch.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-EmberspireWitch.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck		Rare	2	Ruby 2	2	2		Jason Engle	The witch of the Emberspire fuels her magic by extracting the souls of those she tortures.	Swiftstrike Champions can't gain health.
hex-fiendish-cabalist-goblin	Fiendish Cabalist	Goblin	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-FiendishCabalist.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-FiendishCabalist.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck		Uncommon	3	Ruby 2	0	1		Michael Komarck	There are whispers of a secluded conclave of insane goblins who call themselves the Blazing Cabal.	This has +1ATK/+1DEF for each card in opposing champions' hands.
hex-lord-alexander-the-courageous-human-warrior	Lord Alexander, the Courageous	Human Warrior	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-LordAlexanderTheCourageous.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-LordAlexanderTheCourageous.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck	Aria	Rare	3	Ruby	3	3		Filip Acovic	"Courage is my shield, conviction is my sword, and solidarity is my will."	Inspire - As another troop with cost equal to or greater than #SELF#'s cost enters play under your control, that troop gets Speed.
hex-rocket-ranger-dwarf-ranger	Rocket Ranger	Dwarf Ranger	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-RocketRanger.jpg	hex-shards-of-fate/shards-of-fate/HexShardsOfFate-ShardsOfFate-RocketRanger.jpg	default	Troop	Shards of Fate	Shards of Fate	playerNDeck	Underworld	Rare	3	Ruby	2	2		Jim Nelson		While you control one or more artifacts, this has Flight. While you control three or more artifacts, this has +2ATK/+2DEF. When this attacks, if you control five or more artifacts, this deals 4 damage to target opposing champion.
