databaseId	name	imageUrl	cardBack	type	subtitle	side	culture	race	twilight	strength	vitality	site	packName	rarity	collInfo	lore	text
12_90	Morgul Tormentor	lord-of-the-rings-ccg/black-rider/LordOfTheRingsTcg-BlackRider-MorgulTormentor.jpg	normal	MINION		Shadow	Orc	Orc	3	9	2	4	Black Rider	U	12U90	Some Orcs go beyond savagery, taking pleasure in the suffering of their enemies.	Each time the Free Peoples player assigns this minion to skirmish an unwounded companion, he or she must add a burden or discard a card from hand.
12_91	Orc Artisan	lord-of-the-rings-ccg/black-rider/LordOfTheRingsTcg-BlackRider-OrcArtisan.jpg	normal	MINION		Shadow	Orc	Orc	5	12	3	4	Black Rider	R	12R91	Much Orc weaponry is scavenged from fallen foes, but they still have ample need for smiths to outfit their troops.	Each time you play an [orc] possession on an [orc] Orc, you may add (1) (or (2) if that Orc is at a battleground or underground site).
12_92	Orc Dreg	lord-of-the-rings-ccg/black-rider/LordOfTheRingsTcg-BlackRider-OrcDreg.jpg	normal	MINION		Shadow	Orc	Orc	3	10	3	4	Black Rider	C	12C92	...their Captain cared not greatly what they did or how many might be slain....	Each time this minion is assigned to a skirmish, if it is not at an underground site, remove (2) or discard this minion.
12_93	Orc Footman	lord-of-the-rings-ccg/black-rider/LordOfTheRingsTcg-BlackRider-OrcFootman.jpg	normal	MINION		Shadow	Orc	Orc	3	8	2	4	Black Rider	C	12C93	On they came, reckless of their loss as they approached....	When this minion is discarded from play, you may spot a companion who has resistance 4 or less to shuffle this minion into your draw deck.
12_94	Orc Sapper	lord-of-the-rings-ccg/black-rider/LordOfTheRingsTcg-BlackRider-OrcSapper.jpg	normal	MINION		Shadow	Orc	Orc	3	9	2	4	Black Rider	U	12U94	...their purpose was only to test the strength of the defence and to keep the men of Gondor busy in many places.	When you play this minion, you may spot a companion who has resistance 4 or less to prevent that companion from being assigned to this minion until the regroup phase.
12_95	Orc Skulker	lord-of-the-rings-ccg/black-rider/LordOfTheRingsTcg-BlackRider-OrcSkulker.jpg	normal	MINION		Shadow	Orc	Orc	2	5	2	4	Black Rider	C	12C95	'I have never heard before of Orcs upon Amon Hen. Yet who knows what may happen in these evil days....'	<b>Lurker</b>. <helper>(Skirmishes involving lurker minions must be resolved after any others.)</helper> Each skirmish event you play is twilight cost -1.
12_96	Orc Spear	lord-of-the-rings-ccg/black-rider/LordOfTheRingsTcg-BlackRider-OrcSpear.jpg	normal	POSSESSION		Shadow	Orc		1	2			Black Rider	C	12C96	The flared backs of Orkish spearheads are crafted to inflict more damage as they are pulled out of a victim.	Bearer must be an [orc] minion. When you play this possession on a minion that has a twilight cost of 4 or more, add (2).
12_97	Orc Strategist	lord-of-the-rings-ccg/black-rider/LordOfTheRingsTcg-BlackRider-OrcStrategist.jpg	normal	MINION		Shadow	Orc	Orc	4	11	3	4	Black Rider	U	12U97	It takes a strong will indeed to command an unruly band of Orcs.	<b>Lurker</b>. <helper>(Skirmishes involving lurker minions must be resolved after any others.)</helper> <b>Maneuver:</b> Make an [orc] lurker minion lose <b>lurker</b> until the regroup phase.
12_98	Orc Tormentor	lord-of-the-rings-ccg/black-rider/LordOfTheRingsTcg-BlackRider-OrcTormentor.jpg	normal	MINION		Shadow	Orc	Orc	2	6	1	4	Black Rider	C	12C98	...orc-speech sounded at all times full of hate and anger....	Each time the Free Peoples player assigns this minion to skirmish an unwounded companion, he or she must add a burden or discard a card from hand.
12_99	Pitiless Orc	lord-of-the-rings-ccg/black-rider/LordOfTheRingsTcg-BlackRider-PitilessOrc.jpg	normal	MINION		Shadow	Orc	Orc	3	7	2	4	Black Rider	U	12U99	Curses they heeded not, nor understood the tongues of western men....	When you play this minion, you may make the Free Peoples player exert a companion for each companion over 4.
13_1	Arod, Rohirrim Steed	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-ArodRohirrimSteed.jpg	normal	POSSESSION	Rohirrim Steed	Free Peoples	Dwarven		1				Bloodlines	R	13R1	A smaller and lighter horse, but restive and fiery....	Bearer must be a Dwarf. When you play Arod, you may reinforce a [dwarven] token. <b>Response:</b> If bearer is about to take a wound during a skirmish, remove 2 [dwarven] tokens to prevent that.
13_10	Asfaloth, Swift Blossom	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-AsfalothSwiftBlossom.jpg	normal	POSSESSION	Swift Blossom	Free Peoples	Elven		2				Bloodlines	R	13R10	'...my horse will not let any rider fall....'	Bearer must be an Elf. When you play Asfaloth, you may reinforce an [elven] token. <b>Skirmish:</b> Remove 2 [elven] tokens to heal bearer (or heal bearer and heal another Elf if bearer is in a fierce skirmish).
13_100	Vicious Dunlending	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-ViciousDunlending.jpg	normal	MINION		Shadow	Men	Man	3	8	2	4	Bloodlines	S	13S100	A swath of terror cut across the fields of Rohan.	<b>Skirmish:</b> If this minion is not assigned to a skirmish, you may exert him to make another [men] minion <b>damage +1</b>.
13_101	Voice of the Desert, Southron Troop	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-VoiceOfTheDesertSouthronTroop.jpg	normal	MINION	Southron Troop	Shadow	Men	Man	4	11	3	4	Bloodlines	R	13R101		To play, spot a [men] minion. While the fellowship is in region 1, each [men] minion cannot take wounds. While the fellowship is in region 2, each [men] minion is an <b>archer</b>. While the fellowship is in region 3, each [men] minion is <b>fierce</b>.
13_102	Worn Battleaxe	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-WornBattleaxe.jpg	normal	POSSESSION		Shadow	Men		1	2			Bloodlines	C	13C102	Arms of the Hillmen of Dunland are crude but effective.	Bearer must be a [men] minion. While you can spot a culture token, bearer is strength +1 for each companion assigned to a skirmish.
13_103	Always Threatening	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-AlwaysThreatening.jpg	normal	CONDITION		Shadow	Orc		1				Bloodlines	U	13U103		When you play this, you may add an [orc] token here for each [orc] condition you can spot. <b>Skirmish:</b> Discard this from play or remove 2 tokens from here to make a lurker minion strength +2.
13_104	Chamber Patrol	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-ChamberPatrol.jpg	normal	MINION		Shadow	Orc	Orc	4	11	3	4	Bloodlines	R	13R104		To play, spot an [orc] minion. While the fellowship is in region 1, [orc] Orcs cannot take wounds. While the fellowship is in region 2, the current site gains <b>underground</b>. While the fellowship is in region 3, each [orc] Orc is strength +2.
13_105	Defiled	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-Defiled.jpg	normal	EVENT		Shadow	Orc		2				Bloodlines	U	13U105	...transmogrified to trophies by the advancing hordes.	You may remove from the game 4 [orc] cards in your discard pile instead of paying the twilight cost for this card. Make your [orc] lurker minion strength +2.
13_106	Enemy Upon Enemy	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-EnemyUponEnemy.jpg	normal	CONDITION		Shadow	Orc		1				Bloodlines	U	13U106	On they came, reckless of their loss as they approached.	<b>Regroup:</b> Spot an [orc] lurker minion to stack that minion here. <b>Shadow:</b> Remove a burden to play a lurker minion stacked here as if from hand. That minion is twilight cost -3.
13_107	Expendable Servants	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-ExpendableServants.jpg	normal	EVENT		Shadow	Orc		0				Bloodlines	C	13C107	Sauron's minions were loyal to his rule. Their loyalty was repaid in blood: the enemy's or their own.	If you can spot more [orc] conditions than [orc] minions, you may discard your [orc] condition from play to play an [orc] minion from your discard pile.
13_108	Forced March	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-ForcedMarch.jpg	normal	CONDITION		Shadow	Orc		1				Bloodlines	R	13R108	Orcs do not rest.	To play, spot 2 [orc] minions. <b>Regroup:</b> Make the Free Peoples player spot another [orc] condition, discard it from play, and remove (3) to make the Free Peoples player choose to move again this turn (if the move limit allows). Discard this condition.
13_109	Howling Orc	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-HowlingOrc.jpg	normal	MINION		Shadow	Orc	Orc	3	8	2	4	Bloodlines	S	13S109	Losses served only to enrage the besiegers.	<b>Lurker</b>. <helper>(Skirmishes involving lurker minions must be resolved after any others.)</helper> Each time an [orc] minion is killed in a skirmish, you may make this minion strength +2 until the regroup phase.
13_11	Celeborn, The Wise	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-CelebornTheWise.jpg	normal	COMPANION	The Wise	Free Peoples	Elven	Elf	2	6	3		Bloodlines	R	13R11	'I did not know that your plight was so evil.'	While the fellowship is at a forest site, each Elf who has resistance 7 or more gains <b>muster</b>. Each time the fellowship moves during the regroup phase, you may take an [elven] event into hand from your discard pile.
13_110	Isengard Informant	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-IsengardInformant.jpg	normal	MINION		Shadow	Orc	Orc	2	7	2	4	Bloodlines	U	13U110	Some remained in Isengard to propel the war machine.	<b>Regroup:</b> Exert this minion to play an [orc] Troll from your discard pile.
13_111	Massing Strength	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-MassingStrength.jpg	normal	EVENT		Shadow	Orc		0				Bloodlines	C	13C111	...the Dark Power, moving its armies like pieces on the board, was gathering them together.	Discard any number of your [orc] minions from play to make an [orc] minion strength +3 for each one discarded.
13_112	Orc Crusher	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-OrcCrusher.jpg	normal	MINION		Shadow	Orc	Orc	5	11	3	4	Bloodlines	R	13R112	'Hit me now, Sam. Hit me!'	To play, spot an [orc] Orc. This minion is twilight cost -1 for each burden. Each time a Ring-bound companion loses a skirmish involving an [orc] minion, you may reveal this card from hand to add a burden.
13_113	Orc Line-breaker	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-OrcLineBreaker.jpg	normal	MINION		Shadow	Orc	Orc	5	14	3	4	Bloodlines	C	13C113	Fell captains moved Sauron's forces from the Gorgoroth plains.	At the end of each skirmish involving this minion, if you can spot a Free Peoples culture token, this minion is <b>fierce</b> until the regroup phase.
13_114	Orc Plains Runner	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-OrcPlainsRunner.jpg	normal	MINION		Shadow	Orc	Orc	2	7	2	4	Bloodlines	S	13S114	Saruman unleashed the remaining minions to ravage the countryside of Rohan.	<b>Regroup:</b> Discard this minion from play (or exert this minion if the fellowship's next site is an underground site) and spot another [orc] minion to return that minion to your hand.
13_115	Orc Raid Commander	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-OrcRaidCommander.jpg	normal	MINION		Shadow	Orc	Orc	5	12	2	4	Bloodlines	R	13R115	Once inside the walls of the City, the besiegers were ordered to kill on sight.	To play, spot an [orc] card in your support area. When you play this, spot a Free Peoples condition to discard from play each other card that has the same card title as that condition.
13_116	Orc Reaper	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-OrcReaper.jpg	normal	MINION		Shadow	Orc	Orc	3	8	2	4	Bloodlines	C	13C116	As they overrun the lands of the Free Peoples, the forces of the Shadow destroy all available resources.	While you can spot a Free Peoples culture token, each minion that has the title Orc Reaper is strength +2.
13_117	Ordnance Grunt	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-OrdnanceGrunt.jpg	normal	MINION		Shadow	Orc	Troll	6	12	3	5	Bloodlines	R	13R117	Only Trolls had the strength to man the siege catapults.	<b>Damage +1</b>. <b>Fierce</b>. To play, spot an [orc] minion. <b>Shadow:</b> Discard an [orc] condition from play to play this minion from your discard pile.
13_118	Picket Denizen	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-PicketDenizen.jpg	normal	MINION		Shadow	Orc	Orc	3	9	2	4	Bloodlines	S	13S118	Frontline minions drew the fire of parapet archers.	<b>Lurker</b>. <helper>(Skirmishes involving lurker minions must be resolved after any others.)</helper> <b>Response:</b> If another [orc] minion is about to take a wound, exert this minion to prevent that.
13_119	Underdeeps Denizen	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-UnderdeepsDenizen.jpg	normal	MINION		Shadow	Orc	Orc	2	6	1	4	Bloodlines	C	13C119	There was a crash on the door, followed by crash after crash.... How many there were the Company could not count.	While this minion is at an underground site, it cannot take wounds.
13_12	City of the Trees	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-CityOfTheTrees.jpg	normal	CONDITION		Free Peoples	Elven		1				Bloodlines	C	13C12	Many stairs they climbed to meet the Galadhrim.	At the end of your turn, discard this from play if the fellowship did not move more than once this turn. At the start of each skirmish involving an Elf and a wounded minion, you may draw a card.
13_120	Unforgiving Depths	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-UnforgivingDepths.jpg	normal	CONDITION		Shadow	Orc		0				Bloodlines	C	13C120		While you can spot 3 underground sites, each [orc] Orc gains <b>muster</b>. <b>Shadow:</b> Discard this condition from play and spot an [orc] minion to replace the fellowship's current site with an underground site from your adventure deck.
13_121	Whatever Means	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-WhateverMeans.jpg	normal	EVENT		Shadow	Orc		0				Bloodlines	C	13C121	The besiegers believed not that the flames would burn the city walls, but the souls of those behind them.	Make an [orc] Orc strength +2 (or +6 if you remove 2 burdens).
13_122	Bitter Tidings	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-BitterTidings.jpg	normal	EVENT		Free Peoples	Rohan		2				Bloodlines	U	13U122	Théodred my son is slain.'	If Théoden is about to take a wound in a skirmish, you may discard from play Éomer or Théodred to prevent that. If Théodred is about to take a wound in a skirmish, you may discard from play Éomer or Éowyn to prevent that.
13_123	Éomer, Heir to Meduseld	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-OmerHeirToMeduseld.jpg	normal	COMPANION	Heir to Meduseld	Free Peoples	Rohan	Man	3	7	3		Bloodlines	R	13R123	'I have no child. Théodred my son is slain. I name Éomer my sister-son to be my heir.'	While Éomer bears a mount, he is <b>damage +1</b>. While no other companion is assigned to a skirmish, Éomer is strength +1 for each other [rohan] companion you can spot.
13_124	Éowyn, Restless Warrior	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-OwynRestlessWarrior.jpg	normal	COMPANION	Restless Warrior	Free Peoples	Rohan	Man	2	6	3		Bloodlines	U	13U124	'Let her be as lord to the Eorlingas, while we are gone.'	Each possession you play on Éowyn during the fellowship phase is twilight cost -1. Each time the fellowship moves during the regroup phase, you may reinforce a [rohan] token (or reinforce 2 [rohan] tokens if you can spot Éomer or Théoden).
13_125	Ferthu Théoden Hal	lord-of-the-rings-ccg/bloodlines/LordOfTheRingsTcg-Bloodlines-FerthuThOdenHal.jpg	normal	EVENT		Free Peoples	Rohan		1				Bloodlines	C	13C125	'Receive now this cup and drink in happy hour.'	To play, spot 2 [rohan] Men. Unless you can spot a companion who has resistance 3 or less, discard a possession from play.
