databaseId	name	imageUrl	cardBack	type	category	clan	group	capacity	discipline	poolCost	bloodCost	set	rarity	text	loadGroupId
ingramfrizerg3	Ingram Frizer	vampire-the-eternal-struggle/bh/Vtes-BH-IngramFrizer.jpg	crypt	Vampire	Vampire	Nosferatu antitribu	3	6	ani pot AUS OBF			BH	BH:PN	Sabbat. Black Hand.	playerNCrypt
ingridrosslerg2	Ingrid Rossler	vampire-the-eternal-struggle/25th/Vtes-25th-IngridRossler.jpg	crypt	Vampire	Vampire	Gangrel	2	9	dom ANI FOR PRO			25th	DS:V, Anarchs:PG, 25th:2	Camarilla Prince of Geneva: If Ingrid is ready at the start of your influence phase, you get +2 transfers.	playerNCrypt
ingridrussog2	Ingrid Russo	vampire-the-eternal-struggle/sw/Vtes-SW-IngridRusso.jpg	crypt	Vampire	Vampire	Ventrue antitribu	2	4	for DOM			SW	Sabbat:V, SW:U/PV	Sabbat.	playerNCrypt
inikotheblackliong4	Iniko, The Black Lion	vampire-the-eternal-struggle/lob/Vtes-LoB-InikoTheBlackLion.jpg	crypt	Vampire	Vampire	Guruhi	4	9	cel ANI OBT POT PRE			LoB	LoB:U	Laibon: +1 stealth.	playerNCrypt
intisarg2	Intisar	vampire-the-eternal-struggle/fn/Vtes-FN-Intisar.jpg	crypt	Vampire	Vampire	Ministry	2	8	cel pot OBF PRE SER			FN	FN:PS, POD:DTC	Independent: If Intisar is ready and you have the Edge during your unlock phase, you can give another Methuselah 1 pool to lock a minion they control.	playerNCrypt
inyangag4	Inyanga	vampire-the-eternal-struggle/anthology/Vtes-Anthology-Inyanga.jpg	crypt	Vampire	Vampire	Gangrel	4	9	dom nec ANI AUS FOR PRO			Anthology	TU:C/B2, Anthology:1	Camarilla primogen: Allies requiring a Gangrel cost Inyanga 1 fewer blood or pool. +1 intercept.	playerNCrypt
irariversg3	Ira Rivers	vampire-the-eternal-struggle/bsc/Vtes-BSC-IraRivers.jpg	crypt	Vampire	Vampire	Toreador	3	7	ani pre AUS CEL			BSC	CE:V, Anarchs:PAB, BSC:X	Camarilla Prince of Dallas: Ira gets +1 intercept when attempting to block political actions. When Ira plays a card that requires Auspex [aus], you may draw an additional card from your library (discard down to your hand size afterward).	playerNCrypt
irenag5	Irena	vampire-the-eternal-struggle/au/Vtes-AU-Irena.jpg	crypt	Vampire	Vampire	Ravnos	5	5	ani for pre CHI			AU	AU:C/2	Anarch.	playerNCrypt
irisbennettg5	Iris Bennett	vampire-the-eternal-struggle/kotr/Vtes-KoTR-IrisBennett.jpg	crypt	Vampire	Vampire	Caitiff	5	1	pro			KoTR	KoT:V/B1	Camarilla: If an older vampire blocks Iris, their controller can look at your hand before block resolution.	playerNCrypt
isabeldeleong2	Isabel de Leon	vampire-the-eternal-struggle/ce/Vtes-CE-IsabelDeLeon.jpg	crypt	Vampire	Vampire	Toreador	2	3	AUS			CE	AH:V3, CE:PTo	Camarilla.	playerNCrypt
isabelgiovannig2	Isabel Giovanni	vampire-the-eternal-struggle/fn/Vtes-FN-IsabelGiovanni.jpg	crypt	Vampire	Vampire	Giovanni	2	5	pot DOM NEC			FN	FN:PG, POD:DTC	Independent.	playerNCrypt
isanwayeng4	Isanwayen	vampire-the-eternal-struggle/httbr/Vtes-HttBR-Isanwayen.jpg	crypt	Vampire	Vampire	Kiasyd	4	6	DOM MYT OBT			HttBR	HttB:U/B2/PKia2	Sabbat: If Isanwayen is ready during your master phase, you can lock him to get +1 master phase action. Rescuing him from torpor costs 1 additional blood.	playerNCrypt
ismittag4	Ismitta	vampire-the-eternal-struggle/lob/Vtes-LoB-Ismitta.jpg	crypt	Vampire	Vampire	Osebo	4	4	aus cel pot			LoB	LoB:PO2	Laibon.	playerNCrypt
isoudadeblaiseg4	Isouda de Blaise	vampire-the-eternal-struggle/third/Vtes-Third-IsoudaDeBlaise.jpg	crypt	Vampire	Vampire	Toreador antitribu	4	7	aus CEL OBF PRE			Third	Third:V	Sabbat: You may burn the Edge during your discard phase to unlock Isouda.	playerNCrypt
itzahklevineg2	Itzahk Levine	vampire-the-eternal-struggle/ce/Vtes-CE-ItzahkLevine.jpg	crypt	Vampire	Vampire	Ventrue	2	3	cel pre			CE	AH:V3, CE:PV	Camarilla.	playerNCrypt
ivankrenyenkog2	Ivan Krenyenko	vampire-the-eternal-struggle/fn/Vtes-FN-IvanKrenyenko.jpg	crypt	Vampire	Vampire	Ravnos	2	10	obf ANI CHI FOR POT			FN	FN:U2, POD:DTC	Independent: If Ivan is ready during your unlock phase, you can search your library for a non-location equipment card, reveal it and move it to your hand. +1 strength.	playerNCrypt
ivankrenyenkog2adv	Ivan Krenyenko (ADV)	vampire-the-eternal-struggle/tu/Vtes-TU-IvanKrenyenkoADV.jpg	crypt	Vampire	Vampire	Ravnos	2	10	obf ANI CHI FOR POT			TU	TU:C/A2	Independent: Equipment costs Ivan 2 fewer blood or pool to equip. +1 bleed. [MERGED] +1 strength.	playerNCrypt
izhimabdazraelg5	Izhim abd Azrael	vampire-the-eternal-struggle/lotn/Vtes-LotN-IzhimAbdAzrael.jpg	crypt	Vampire	Vampire	Banu Haqim	5	9	pot CEL OBF QUI THA			LotN	LotN:U, POD:DTC	Sabbat: Cards requiring Quietus [qui] cost Izhim 1 fewer blood. Weapons cost him 1 fewer blood or pool. Black Hand. Seraph.	playerNCrypt
joswaldozzyhydewhiteg3	J. Oswald "Ozzy" Hyde-White	vampire-the-eternal-struggle/bsc/Vtes-BSC-JOswaldOzzyHydeWhite.jpg	crypt	Vampire	Vampire	Malkavian	3	8	dom pre AUS FOR OBF			BSC	CE:V, BSC:X	Camarilla primogen: During your unlock phase, roll a 6-sided die. On a 1 or 2, Ozzy gets +1 stealth, on a 5 or 6, Ozzy gets -1 bleed and +1 strength. This effect lasts until your next unlock phase.	playerNCrypt
jackg2	Jack	vampire-the-eternal-struggle/bl/Vtes-BL-Jack.jpg	crypt	Vampire	Vampire	Blood Brother	2	6	cel for pot san			BL	BL:U1	Sabbat. Torrance Circle: You may lock Jack when you play a Master: location (unique or not) to reduce the cost of that location by 1 pool. +1 strength. Sterile.	playerNCrypt
jackhannibal137harmong4	Jack "Hannibal137" Harmon	vampire-the-eternal-struggle/nor/Vtes-NoR-JackHannibal137Harmon.jpg	crypt	Imbued	Imbued	Defender	4	4	def jud			NoR	NoR:U	Jack gets an optional maneuver on the first round of combat.	playerNCrypt
jackdawsong2	Jack Dawson	vampire-the-eternal-struggle/bl/Vtes-BL-JackDawson.jpg	crypt	Vampire	Vampire	Samedi	2	8	cel nec qui thn FOR OBF			BL	BL:U1	Independent: When you move Jack from your uncontrolled region to your ready region, you may equip him with a weapon card from your hand (pay the cost to equip as normal).	playerNCrypt
jackdawsong2adv	Jack Dawson (ADV)	vampire-the-eternal-struggle/lob/Vtes-LoB-JackDawsonADV.jpg	crypt	Vampire	Vampire	Samedi	2	8	cel nec qui thn FOR OBF			LoB	LoB:U	Independent: Jack can burn 1 blood to get 1 additional strike (limited), only usable to strike with the a weapon he used this round. He gets first strike in combat with a werewolf.	playerNCrypt
jackdrakeg4	Jack Drake	vampire-the-eternal-struggle/tr/Vtes-TR-JackDrake.jpg	crypt	Vampire	Vampire	Brujah	4	8	pre tha CEL POT			TR	TR:U	Anarch: When you put a younger vampire in play from your uncontrolled region, that vampire may burn a blood to become anarch. +1 strength.	playerNCrypt
jacktredegarg5	Jack Tredegar	vampire-the-eternal-struggle/kotr/Vtes-KoTR-JackTredegar.jpg	crypt	Vampire	Vampire	Ventrue	5	2	pre			KoTR	KoT:V/B1	Camarilla.	playerNCrypt
jackieg4	Jackie	vampire-the-eternal-struggle/third/Vtes-Third-Jackie.jpg	crypt	Vampire	Vampire	Malkavian antitribu	4	3	DEM			Third	Third:V, POD:DTC	Sabbat.	playerNCrypt
jackog2	Jacko	vampire-the-eternal-struggle/sw/Vtes-SW-Jacko.jpg	crypt	Vampire	Vampire	Brujah antitribu	2	8	obt CEL POT PRE			SW	Sabbat:V, SW:U	Sabbat: During the first round of combat, Jacko gets 1 optional additional strike that does not count against the limit.	playerNCrypt
jacksonasherg4	Jackson Asher	vampire-the-eternal-struggle/kotr/Vtes-KoTR-JacksonAsher.jpg	crypt	Vampire	Vampire	Ventrue	4	2	dom			KoTR	KoT:PV2/B1	Camarilla.	playerNCrypt
jacobbraggg2	Jacob Bragg	vampire-the-eternal-struggle/sw/Vtes-SW-JacobBragg.jpg	crypt	Vampire	Vampire	Brujah antitribu	2	3	cel pot			SW	Sabbat:V, SW:PB	Sabbat.	playerNCrypt
jacobfermorg4	Jacob Fermor	vampire-the-eternal-struggle/tr/Vtes-TR-JacobFermor.jpg	crypt	Vampire	Vampire	Gangrel	4	5	ani tha PRO			TR	TR:U	Independent: While Jacob is ready, werewolves you control get +1 bleed. Jacob gets an optional press each combat.	playerNCrypt
jacobtheglitchg3	Jacob, The Glitch	vampire-the-eternal-struggle/gehenna/Vtes-Gehenna-JacobTheGlitch.jpg	crypt	Vampire	Vampire	Tremere antitribu	3	2	THA			Gehenna	Gehenna:U	Sabbat: Jacob's capacity is increased by 4 while he is controlled. Your predator can use a master phase action to discard a master card to force you to discard your hand. Draw back up to your hand size afterward.	playerNCrypt
jacquesmolayg4	Jacques Molay	vampire-the-eternal-struggle/third/Vtes-Third-JacquesMolay.jpg	crypt	Vampire	Vampire	Brujah antitribu	4	9	obf val CEL POT PRE			Third	Third:V	Sabbat: Jacques may enter combat with an ally or younger vampire as a (D) action. +1 strength.	playerNCrypt
jacquesrougeg6	Jacques Rouge	vampire-the-eternal-struggle/promo/Vtes-Promo-JacquesRouge.jpg	crypt	Vampire	Vampire	Nosferatu	6	6	ani pot pre OBF			Promo	Promo-20190818, Promo-20200511	Anarch Baron of Versailles.	playerNCrypt
jaggedyandyg4	Jaggedy Andy	vampire-the-eternal-struggle/third/Vtes-Third-JaggedyAndy.jpg	crypt	Vampire	Vampire	Pander	4	1	pot			Third	Third:V, POD:DTC	Sabbat: After Andy goes to torpor, discard 2 cards at random (draw up afterward).	playerNCrypt
jalalsayadg2	Jalal Sayad	vampire-the-eternal-struggle/fn/Vtes-FN-JalalSayad.jpg	crypt	Vampire	Vampire	Banu Haqim	2	6	pot CEL QUI			FN	FN:U2, POD:DTC	Independent: Once each turn after combat ends, Jalal can burn 1 blood to start a new combat with the opposing minion. Blood cursed.	playerNCrypt
jalanaajavg3	Jalan-Aajav	vampire-the-eternal-struggle/bh/Vtes-BH-JalanAajav.jpg	crypt	Vampire	Vampire	Gangrel antitribu	3	9	ani CEL FOR POT PRO			BH	BH:U2	Sabbat. Black Hand Seraph: Once each round, Jalan may burn 1 blood to treat aggravated damage as normal. He gets 1 optional press each combat.	playerNCrypt
jamalg5	Jamal	vampire-the-eternal-struggle/lotn/Vtes-LotN-Jamal.jpg	crypt	Vampire	Vampire	Banu Haqim	5	10	pot CEL OBF PRE PRO QUI			LotN	LotN:U, POD:DTC	Independent. 2 votes (titled): Jamal gets +1 strength in combat with an ally or a Camarilla vampire. Blood cursed. Red List. +1 bleed.	playerNCrypt
janpieterzoong2	Jan Pieterzoon	vampire-the-eternal-struggle/ce/Vtes-CE-JanPieterzoon.jpg	crypt	Vampire	Vampire	Ventrue	2	7	pot pre DOM FOR			CE	FN:U, CE:PV	Camarilla: While Jan is ready, every Methuselah's hand size is reduced by 1. +1 bleed.	playerNCrypt
janpieterzoong2adv	Jan Pieterzoon (ADV)	vampire-the-eternal-struggle/gehenna/Vtes-Gehenna-JanPieterzoonADV.jpg	crypt	Vampire	Vampire	Ventrue	2	7	pot pre DOM FOR			Gehenna	Gehenna:U	Independent: Jan can burn 3 blood to cancel a Gehenna card as it is played. [MERGED] While Jan is Independent or Anarch and there are any Gehenna cards in play, he gets +3 votes.	playerNCrypt
janesimsg4	Jane Sims	vampire-the-eternal-struggle/third/Vtes-Third-JaneSims.jpg	crypt	Vampire	Vampire	Tzimisce	4	4	ani aus pro VIC			Third	KMW:U, Third:PTz, POD:DTC	Sabbat: Non-combat cards cost Jane +1 blood.	playerNCrypt
janetlangerg5	Janet Langer	vampire-the-eternal-struggle/httbr/Vtes-HttBR-JanetLanger.jpg	crypt	Vampire	Vampire	Daughter of Cacophony	5	3	pre MEL			HttBR	HttB:U/B2, POD:DTC	Independent: Janet must burn 1 blood to attempt to block.	playerNCrypt
janeypickmang4	Janey Pickman	vampire-the-eternal-struggle/kmw/Vtes-KMW-JaneyPickman.jpg	crypt	Vampire	Vampire	Gangrel antitribu	4	6	for ANI PRO			KMW	KMW:U	Sabbat: Once each round, Janey can burn 1 blood to make the damage from her hand strikes aggravated for the current round.	playerNCrypt
janineg4	Janine	vampire-the-eternal-struggle/sp/Vtes-SP-Janine.jpg	crypt	Vampire	Vampire	Tremere antitribu	4	4	aus dom tha			SP	Third:PTr/SKTr1, SP:PwN1	Sabbat.	playerNCrypt
jannbergerg4	Jann Berger	vampire-the-eternal-struggle/kotr/Vtes-KoTR-JannBerger.jpg	crypt	Vampire	Vampire	Brujah	4	10	dem for CEL POT PRE			KoTR	KoT:PB2/A1	Camarilla Prince of Monaco: Cards requiring Potence [pot] cost Jann 1 fewer blood. +1 bleed.	playerNCrypt
jannig4	Janni	vampire-the-eternal-struggle/kmw/Vtes-KMW-Janni.jpg	crypt	Vampire	Vampire	Banu Haqim	4	5	cel for obf qui			KMW	KMW:U, POD:DTC	Independent: Janni inflicts +1 damage when striking with a weapon. She can enter combat with a Follower of Set as a (D) action. Blood cursed.	playerNCrypt
jaradroryg3	Jara Drory	vampire-the-eternal-struggle/bsc/Vtes-BSC-JaraDrory.jpg	crypt	Vampire	Vampire	Nosferatu	3	7	aus pot ANI OBF			BSC	CE:V, BSC:X	Camarilla primogen: During your unlock phase, you may look at 1 card at random from your predator's hand, and Jara may burn 1 blood to exchange that card with a card from your predator's ash heap.	playerNCrypt
jaroslavpascekg3	Jaroslav Pascek	vampire-the-eternal-struggle/bsc/Vtes-BSC-JaroslavPascek.jpg	crypt	Vampire	Vampire	Brujah	3	10	for obf CEL POT PRE			BSC	CE:V, KMW:PAl, BSC:X	Camarilla Brujah Justicar: Jaroslav inflicts +2 damage with melee weapons. He can inflict 1 damage on each of your prey's Sabbat vampires as a (D) action. +1 intercept.	playerNCrypt
jasonsonnewberryg6	Jason "Son" Newberry	vampire-the-eternal-struggle/nb/Vtes-NB-JasonSonNewberry.jpg	crypt	Vampire	Vampire	Malkavian	6	7	pre AUS DOM OBF			NB	NB:PM1	Camarilla primogen: Jason gets +2 votes when casting votes against blood hunt referendums. +1 bleed.	playerNCrypt
jasontheworldsvoiceg3	Jason, The World's Voice	vampire-the-eternal-struggle/bsc/Vtes-BSC-JasonTheWorldsVoice.jpg	crypt	Vampire	Vampire	Malkavian	3	8	for AUS DEM OBF			BSC	CE:V, BSC:X	Camarilla primogen: If Jason is blocked, the blocking vampire burns 1 blood after the resulting combat. Once per action, Jason can burn 1 blood to get +1 bleed.	playerNCrypt
javiermontoyag2	Javier Montoya	vampire-the-eternal-struggle/ce/Vtes-CE-JavierMontoya.jpg	crypt	Vampire	Vampire	Tremere	2	9	ani cel pre AUS THA			CE	DS:V, CE:PTr	Camarilla Prince of Barcelona: Javier burns 1 less blood when rescuing a vampire in torpor. +1 bleed.	playerNCrypt
javiermontoyag2adv	Javier Montoya (ADV)	vampire-the-eternal-struggle/au/Vtes-AU-JavierMontoyaADV.jpg	crypt	Vampire	Vampire	Tremere	2	9	ani cel AUS PRE THA			AU	AU:C/2	Anarch: During your minion phase, Javier can burn 1 blood to unlock a younger ready Anarch. [MERGED] Baron of Barcelona.	playerNCrypt
jayakumarg5	Jayakumar	vampire-the-eternal-struggle/lotn/Vtes-LotN-Jayakumar.jpg	crypt	Vampire	Vampire	Ravnos	5	6	chi tha ANI FOR			LotN	LotN:U, POD:DTC	Independent: Jayakumar can steal an equipment as a (D) action that costs 2 blood.	playerNCrypt
jaynejonestowng4	Jayne Jonestown	vampire-the-eternal-struggle/kmw/Vtes-KMW-JayneJonestown.jpg	crypt	Vampire	Vampire	Brujah antitribu	4	2	PRE			KMW	KMW:PAn	Sabbat. Red List: Jayne gets an additional +1 stealth when hunting, but -1 stealth on any other actions. If Jayne is ready during your unlock phase and the Society of Leopold is in play, you may move the Society to any ready vampire.	playerNCrypt
jazzwentworthg1	Jazz Wentworth	vampire-the-eternal-struggle/tenth/Vtes-Tenth-JazzWentworth.jpg	crypt	Vampire	Vampire	Ventrue	1	5	dom for PRE			Tenth	Jyhad:V, VTES:V, Tenth:A	Camarilla: If the Edge is not controlled, Jazz may give you control of it as a +1 stealth action.	playerNCrypt
jeanlisleg6	Jean Lisle	vampire-the-eternal-struggle/lk/Vtes-LK-JeanLisle.jpg	crypt	Vampire	Vampire	Samedi	6	8	pot FOR OBF THN			LK	LK:3	Independent: Once each round of combat, Jean can burn 1 blood to make the damage from his hand strikes aggravated that round.	playerNCrypt
jeanfrancoisg7	Jean-Francois	vampire-the-eternal-struggle/v5c/Vtes-V5C-JeanFrancois.jpg	crypt	Vampire	Vampire	Ravnos	7	4	ani obf pre			V5C	V5C:PR1	Anarch.	playerNCrypt
jeffersonfosterg4	Jefferson Foster	vampire-the-eternal-struggle/httb/Vtes-HttB-JeffersonFoster.jpg	crypt	Vampire	Vampire	Ventrue antitribu	4	6	for tha AUS DOM			HttB	Third:V, HttB:PSal	Sabbat bishop.	playerNCrypt
jeffreymullinsg4	Jeffrey Mullins	vampire-the-eternal-struggle/kmw/Vtes-KMW-JeffreyMullins.jpg	crypt	Vampire	Vampire	Gangrel antitribu	4	4	cel OBF			KMW	KMW:PG2	Sabbat.	playerNCrypt
jennacrossg4	Jenna Cross	vampire-the-eternal-struggle/au/Vtes-AU-JennaCross.jpg	crypt	Vampire	Vampire	Caitiff	4	4	pot pre CEL			AU	AU:C/2	Anarch: Cards that cost blood cost Jenna 1 additional blood to play. Sterile.	playerNCrypt
jenniecassie247orneg4	Jennie "Cassie247" Orne	vampire-the-eternal-struggle/nor/Vtes-NoR-JennieCassie247Orne.jpg	crypt	Imbued	Imbued	Visionary	4	5	inn jud viz			NoR	NoR:U	Any incapacitated imbued may move to the ready region and gain a life (not to exceed his or her starting amount) by burning 2 conviction [2 CONVICTION] during any Methuselah's unlock phase.	playerNCrypt
jenniferflame61vidisaniag4	Jennifer "Flame61" Vidisania	vampire-the-eternal-struggle/nor/Vtes-NoR-JenniferFlame61Vidisania.jpg	crypt	Imbued	Imbued	Avenger	4	4	ven viz			NoR	NoR:U	Weapons cost Jennifer 1 less pool or blood. +1 bleed. -1 stealth.	playerNCrypt
jennysilverg6	Jenny Silver	vampire-the-eternal-struggle/v5a/Vtes-V5A-JennySilver.jpg	crypt	Vampire	Vampire	Ministry	6	5	obf PRE PRO			V5A	V5A:PMin1	Anarch.	playerNCrypt
jephtahesterg4	Jephta Hester	vampire-the-eternal-struggle/httb/Vtes-HttB-JephtaHester.jpg	crypt	Vampire	Vampire	Ventrue antitribu	4	5	aus DOM FOR			HttB	Third:V, HttB:PSal	Sabbat.	playerNCrypt
jeremiahnobleg3	Jeremiah Noble	vampire-the-eternal-struggle/anarchs/Vtes-Anarchs-JeremiahNoble.jpg	crypt	Vampire	Vampire	Brujah antitribu	3	6	obt pre CEL POT			Anarchs	Anarchs:U2	Sabbat.	playerNCrypt
jeremywixwyzchovskyg4	Jeremy "Wix" Wyzchovsky	vampire-the-eternal-struggle/fb/Vtes-FB-JeremyWixWyzchovsky.jpg	crypt	Vampire	Vampire	Nosferatu	4	5	ani obf pot			FB	KoT:V/A1, FB:PN1	Camarilla: Jeremy can bleed with +1 bleed as a (D) action.	playerNCrypt
jeremymacneilg3	Jeremy MacNeil	vampire-the-eternal-struggle/bsc/Vtes-BSC-JeremyMacNeil.jpg	crypt	Vampire	Vampire	Brujah	3	7	cel chi AUS POT PRE			BSC	CE:V, Anarchs:PAB2, BSC:X	Camarilla.	playerNCrypt
jeremymacneilg3adv	Jeremy MacNeil (ADV)	vampire-the-eternal-struggle/anarchs/Vtes-Anarchs-JeremyMacNeilADV.jpg	crypt	Vampire	Vampire	Brujah	3	8	cel chi AUS POT PRE			Anarchs	Anarchs:U/PAB	Advanced, Independent: Jeremy can enter combat with a younger vampire controlled by your predator or prey as a (D) action. [MERGED] Anarch Baron of Los Angeles.	playerNCrypt
jeremytalbotg3	Jeremy Talbot	vampire-the-eternal-struggle/anarchs/Vtes-Anarchs-JeremyTalbot.jpg	crypt	Vampire	Vampire	Malkavian	3	4	dem obf			Anarchs	Anarchs:U2	Camarilla: During your unlock phase, check your pool total. Jeremy gains 1 blood if your pool total is even and burns 1 blood if your pool total is odd.	playerNCrypt
jerryg2	Jerry	vampire-the-eternal-struggle/bl/Vtes-BL-Jerry.jpg	crypt	Vampire	Vampire	Blood Brother	2	5	cel for pot SAN			BL	BL:U1	Sabbat. Chicago Circle: During your master phase, you may move any amount of blood from the Blood Brothers in the Chicago Circle to any other Blood Brothers in this circle. Sterile.	playerNCrypt
jessemenksg3	Jesse Menks	vampire-the-eternal-struggle/gehenna/Vtes-Gehenna-JesseMenks.jpg	crypt	Vampire	Vampire	Ventrue antitribu	3	8	ani AUS DOM FOR			Gehenna	Gehenna:U	Sabbat Archbishop of Amsterdam: If you play a Gehenna card and Jesse is ready, he unlocks.	playerNCrypt
jessicag2	Jessica	vampire-the-eternal-struggle/bh/Vtes-BH-Jessica.jpg	crypt	Vampire	Vampire	Toreador antitribu	2	7	AUS CEL OBT PRE			BH	Sabbat:V, BH:U2/PTo	Sabbat bishop.	playerNCrypt
jessicag2adv	Jessica (ADV)	vampire-the-eternal-struggle/promo/Vtes-Promo-JessicaADV.jpg	crypt	Vampire	Vampire	Toreador antitribu	2	8	AUS CEL OBT PRE			Promo	BH:PTo, Promo-20040409	Advanced, Sabbat bishop: Jessica gets +1 stealth on political actions. [MERGED] Archbishop of Brussels.	playerNCrypt
jesusalcalag3	Jesus Alcala	vampire-the-eternal-struggle/kmw/Vtes-KMW-JesusAlcala.jpg	crypt	Vampire	Vampire	Gangrel antitribu	3	2	cel			KMW	BH:U2, KMW:PG	Sabbat.	playerNCrypt
jezebelleg4	Jezebelle	vampire-the-eternal-struggle/gehenna/Vtes-Gehenna-Jezebelle.jpg	crypt	Vampire	Vampire	Gangrel	4	4	ani for pro			Gehenna	Gehenna:U	Camarilla: If you don't control a ready prince, Jezebelle gets an additional vote in any referendum to declare a prince called by another vampire.	playerNCrypt
jibadeelbahrawig4	Jibade el-Bahrawi	vampire-the-eternal-struggle/lob/Vtes-LoB-JibadeElBahrawi.jpg	crypt	Vampire	Vampire	Ishtarri	4	9	aus CEL DEM FOR PRE			LoB	LoB:PI2	Laibon: Jibade gets +1 stealth when recruiting, employing, or taking an action to put a vampire in play. Allies and retainers cost him 1 less blood or pool.	playerNCrypt
jibadeelbahrawig4adv	Jibade el-Bahrawi (ADV)	vampire-the-eternal-struggle/ek/Vtes-EK-JibadeElBahrawiADV.jpg	crypt	Vampire	Vampire	Ishtarri	4	9	aus CEL DEM FOR PRE			EK	EK:U	Advanced, Laibon: If Jibade is ready, he may burn a blood and lock X Aye on him to prevent X damage to any ally or retainer in combat.	playerNCrypt
jimmydunng2	Jimmy Dunn	vampire-the-eternal-struggle/tenth/Vtes-Tenth-JimmyDunn.jpg	crypt	Vampire	Vampire	Pander	2	4	for CEL POT			Tenth	Sabbat:V, Tenth:B, POD:DTC	Sabbat: Jimmy Dunn cannot be contested; if a second Jimmy would enter play, burn the first Jimmy in play instead of contesting him.	playerNCrypt
