databaseId	name	imageUrl	cardBack	type	set	culture	element	traits	initiative	life	speed	experience	damage	setNumbers	text	loadGroupId
set4_04-028	Taiaha	anachronism/set4/Anachronism-Set4-Taiaha.jpg	default	Weapon	set4	maori		weapon/polearm/bludgeon(2 hands)	2	0	0	0	2	28	Kurute: Attacks made with this weapon against adjacent opponents deal -1 damage.	playerNPool
set4_04-029	Pa	anachronism/set4/Anachronism-Set4-Pa.jpg	default	Armor	set4	maori		armor/location	5	0	0	0	0	29	Whakakaha - Reveal: Place this card in any unoccupied space in the arena.  Whita: If an opposing warrior ends their turn in this card's space, deal 1 damage to them.  While you are in or adjacent to this card's space, attack against you cannot gain damage bonuses.	playerNPool
set4_04-030	Hei-Tiki	anachronism/set4/Anachronism-Set4-HeiTiki.jpg	default	Special	set4	maori		special/mystic/item	3	0	0	0	0	30	Te Tuatahi Tangata: At the start of each round, the player who won initiative that round may choose to go last.  If they do not, you may turn one of that player's support cards face-down.  Turn that card face-up at the end of the round.	playerNPool
set4_04-031	Hatupatu	anachronism/set4/Anachronism-Set4-Hatupatu.jpg	default	Warrior	set4	maori	wood	warrior/male	0	5	4	3	1	31	Whakahaere: The first time you make a critical  hit, that hit deals normal damage and gain 4 life and +6 experience.	playerNWarrior
set4_04-032	Tane Mahuta	anachronism/set4/Anachronism-Set4-TaneMahuta.jpg	default	Inspiration	set4	maori	wood	inspiration/deity	7	0	0	0	0	32	Kaiwhakangaio: Once each round, after you and an opponent each roll two dice, if you are a water, wind, or wood warrior, you may deal 1 damage to your warrior.  If you do, swap your highest die with the opponent's highest die.	playerNPool
set4_04-033	Mere	anachronism/set4/Anachronism-Set4-Mere.jpg	default	Weapon	set4	maori		weapon/bludgeon(1 hand)	4	0	0	0	1	33	Hunga Ora: After you attack with this weapon, gain +1 speed this round.  Mama: You may use another weapon.	playerNPool
set4_04-034	Te Kohatu-o-Hatupatu	anachronism/set4/Anachronism-Set4-TeKohatuOHatupatu.jpg	default	Armor	set4	maori		armor/location	8	0	0	0	0	34	Haere Ninihi - Reveal: Place this card in any space in the arena.  Whakapeke: Once each round, when a warrior in this card's space in dealt damage they may reduce that damage by 2 to a min of 1.  After a warrior in this space in critically hit, discard this card.	playerNPool
set4_04-035	Karakia	anachronism/set4/Anachronism-Set4-Karakia.jpg	default	Special	set4	maori		special/ability	3	0	0	0	0	35	Whakatara: At the start of each round, roll two dice.  If this value is odd, your first defense roll this round gains +2.  If you roll doubles each attack against  you this round deals 1 less damage, to a minimum of 1.	playerNPool
set4_04-036	Kupe	anachronism/set4/Anachronism-Set4-Kupe.jpg	default	Warrior	set4	maori	water	warrior/male	0	7	3	4	1	36	Whakahura: At the start of each round, choose an opponent.  You may use abilities on that player's warrior or support cards that give damage, attack roll or defense roll bonuses.  Your support cards cannot give bonuses to your defense rolls.	playerNWarrior
set4_04-037	Tangaroa	anachronism/set4/Anachronism-Set4-Tangaroa.jpg	default	Inspiration	set4	maori	water	inspiration/deity	6	0	0	0	0	37	Miti: The round this card is revealed, initiative is determined by experience and resolved from the lowest to highest.  Nga Tai Puhoro - Reveal: Your attack rolls this round get +1 against warriors with more experience than this card's initiative.	playerNPool
set4_04-038	Hauhau-Te-Rangi	anachronism/set4/Anachronism-Set4-HauhauTeRangi.jpg	default	Weapon	set4	maori		weapon/axe(2 hands)	2	0	0	0	2	38	Pounamu: If you have a mystic card, increase the modifier of all of the spaces in this card's attack grid to +2, and when you attack with this weapon, you may re-roll one die of the attack roll.	playerNPool
set4_04-039	Moko	anachronism/set4/Anachronism-Set4-Moko.jpg	default	Armor	set4	maori		armor/ability/mystic	7	0	0	0	0	39	Taitoatanga: Reduce the damage dealt by each basic attack to 1.	playerNPool
set4_04-040	Waka	anachronism/set4/Anachronism-Set4-Waka.jpg	default	Special	set4	maori		special/cavalry	4	0	0	0	0	40	Amatiatia - Action: Once each round, if there is a water card in play, move to any space in your warrior's column or row.	playerNPool
set4_04-041	Maui-Tikitiki	anachronism/set4/Anachronism-Set4-MauiTikitiki.jpg	default	Warrior	set4	maori	water	warrior/male	0	9	4	5	1	41	Mura: Your attack rolls gain +1 against fire warriors.  Hikaikai: Your defense rolls get -2.	playerNWarrior
set4_04-042	Tu-Matauenga	anachronism/set4/Anachronism-Set4-TuMatauenga.jpg	default	Inspiration	set4	maori	fire	inspiration/deity	7	0	0	0	0	42	Maia - Reveal: Place this card in any space in the arena.  Whakaekenga: When you attack, you may attack as though your warrior were in this space and facing any direction.	playerNPool
set4_04-043	Manai Ikalanai	anachronism/set4/Anachronism-Set4-ManaiIkalanai.jpg	default	Weapon	set4	maori		weapon/bludgeon(1 hand)	6	0	0	0	1	43	Matau: After you make a critical hit with this weapon, deal 2 damage to the defender and place this card in any space in the arena.  Kakari: While you are in or adjacent to this card's space, your attack rolls gain +2.	playerNPool
set4_04-044	Kahu Kiwi	anachronism/set4/Anachronism-Set4-KahuKiwi.jpg	default	Armor	set4	maori		armor/torso	5	0	0	0	0	44	Whakahi: Once each turn, after you are hit by a warrior with a higher initiative for this round than your warrior's experience, you may immediately make a basic attack against the attacker, if possible.	playerNPool
set4_04-045	Mana	anachronism/set4/Anachronism-Set4-Mana.jpg	default	Special	set4	maori		special/mystic	7	0	0	0	0	45	Mana - Reveal: For this round, if you have a deity in play, change each die that you roll that is a 1 to a 6.  Change each die roll that an opponent without a deity in play rolls that is a 5 to a 2.	playerNPool
set4_04-046	Te Raupraha	anachronism/set4/Anachronism-Set4-TeRaupraha.jpg	default	Warrior	set4	maori	water	warrior/male	0	7	3	6	1	46	Whakawhiunga: At the start of each round, make a basic attack at +2 against each warrior with higher initiative than your initiative for that round.	playerNWarrior
set4_04-047	Ranga-Nui Me Papa-Tu-A-Nuku	anachronism/set4/Anachronism-Set4-RangaNuiMePapaTuANuku.jpg	default	Inspiration	set4	maori	aether earth wind	inspiration/deity	4	0	0	0	0	47	Kite: This card also counts as a wind and an earth card.  Koraha: All of your non-defense rolls gain +2 for each element your cards share with any one opponent's cards.	playerNPool
set4_04-048	Kotiate	anachronism/set4/Anachronism-Set4-Kotiate.jpg	default	Weapon	set4	maori		weapon/bludgeon/knife(1 hand)	2	0	0	0	1	48	Apuru: When attacking with this weapon, if the attack roll is odd and the attack hits, the attack is a critical hit.	playerNPool
set4_04-049	Haka	anachronism/set4/Anachronism-Set4-Haka.jpg	default	Armor	set4	maori		armor/ability	1	0	0	0	0	49	Kaitaua: If no other card ability gives you a bonus to your defense rolls, your defense rolls against attacks that would deal more damage than your weapon's base damage gain +2.	playerNPool
set4_04-050	Tapu	anachronism/set4/Anachronism-Set4-Tapu.jpg	default	Special	set4	maori		special/code	5	0	0	0	0	50	Whakakore - Reveal: The next time this game that an opponent hits you with an attack that deals more than its base damage, you may discard this card and one of that opponent's non-weapon support cards.	playerNPool
set4_04-051	Apranik	anachronism/set4/Anachronism-Set4-Apranik.jpg	default	Warrior	set4	persian	wind	warrior/female	0	6	3	7	1	51	Jang Joy-e Azadi: At the start of each round, roll two dice, if this roll is odd, gain 1 life.  If the roll is doubles, your next attack is a critical hit if it hits.	playerNWarrior
set4_04-052	Anahita	anachronism/set4/Anachronism-Set4-Anahita.jpg	default	Inspiration	set4	persian	earth	inspiration/deity	6	0	0	0	0	52	Bar-e Esbat - Reveal: If you lost the previous game or if an opponent discarded one of your cards this game, you may deal 1 damage to your warrior.  If you do, for the rest of the game, your first weapon attack of each round deals +1 damage.	playerNPool
set4_04-053	Akinaka	anachronism/set4/Anachronism-Set4-Akinaka.jpg	default	Weapon	set4	persian		weapon/knife(1 hand)	3	0	0	0	2	53	Du Gardeshl: You may use another weapon this game.	playerNPool
set4_04-054	Tiara	anachronism/set4/Anachronism-Set4-Tiara.jpg	default	Armor	set4	persian		armor/head	4	0	0	0	0	54	Bargasht - Action: Make a basic attack at +1 into any space in any of your non-ranged weapon attack grids.	playerNPool
set4_04-055	Jang O Goriz	anachronism/set4/Anachronism-Set4-JangOGoriz.jpg	default	Special	set4	persian		special/ability	4	0	0	0	0	55	Hamle-ye Jaheshi - Reveal: choose an opponent.  At the start of your turn and this end of the chosen opponent's turn, make a basic or weapon attack against each opposing warrior at the largest bonus in that attack's grid.  These attacks cannot gain damage bonuses.  You can take no other actions this round.	playerNPool
set4_04-056	Cyrus The Great	anachronism/set4/Anachronism-Set4-CyrusTheGreat.jpg	default	Warrior	set4	persian	metal	warrior/male	0	7	3	5	1	56	Savarkar-e Chabok: While you have a cavalry card, you gain +1 speed.	playerNWarrior
set4_04-057	Mardukh	anachronism/set4/Anachronism-Set4-Mardukh.jpg	default	Inspiration	set4	persian	fire	inspiration/deity	2	0	0	0	0	57	Yaghi-e Batel: When you roll, you may roll another die and add the value of that die to this roll.  If you do, the roll cannot count at doubles.	playerNPool
set4_04-058	Kaman-E Helal-E Irani	anachronism/set4/Anachronism-Set4-KamanEHelalEIrani.jpg	default	Weapon	set4	persian		weapon/ranged(2 hands)	9	0	0	0	2	58	Ba Zoor: Your basic attack rolls gain +1.	playerNPool
set4_04-059	Spara	anachronism/set4/Anachronism-Set4-Spara.jpg	default	Armor	set4	persian		armor/shield(1 hand)	5	0	0	0	0	59	Moha'jar: While you have a ranged weapon, this card requires 0 hands to use.  Jeld: When you are attacked, if the attacker has moved this turn, your defense roll gains +2.	playerNPool
set4_04-060	Arabe Haye Darrande	anachronism/set4/Anachronism-Set4-ArabeHayeDarrande.jpg	default	Special	set4	persian		special/cavalry	4	0	0	0	0	60	Barkhord: Once each round, after moving into a space adjacent to an opposing warrior, you may immediately make a basic attack against that warrior, if possible.	playerNPool
set4_04-061	Darius The Great	anachronism/set4/Anachronism-Set4-DariusTheGreat.jpg	default	Warrior	set4	persian	earth	warrior/male	0	7	2	8	1	61	Ghahremani: At the beginning of each round, roll two dice.  If this total is even, your attack rolls gain +1 for the rest of the game.  If this total is odd, your defense rolls gain +1 this round.  If you roll doubles, your next attack deals +1 damage.	playerNWarrior
set4_04-062	Ahuramazda	anachronism/set4/Anachronism-Set4-Ahuramazda.jpg	default	Inspiration	set4	persian	aether	inspiration/deity	6	0	0	0	0	62	Mojazat: When you are hit by an attack with a damage bonus, gain +9 initiative next round and +1 speed on your next turn.	playerNPool
set4_04-063	Neyze-Ye Darrande	anachronism/set4/Anachronism-Set4-NeyzeYeDarrande.jpg	default	Weapon	set4	persian		weapon/polearm(2 hands)	4	0	0	0	2	63	Nagahani: When attacking with this weapon, you may attack each opponent in this weapon's attack grid.  If there is only one opponent in this weapon's attack grid, your attack roll gains +2.	playerNPool
set4_04-064	Gerron	anachronism/set4/Anachronism-Set4-Gerron.jpg	default	Armor	set4	persian		armor/shield(1 hand)	6	0	0	0	0	64	Bazdrande: you may use another armor card this game.  Mogheiyat Gereftan: Once each round, re-roll one die of one of your defense rolls.  After you are attacked, if you rolled doubles on the defense roll, you may move up to one space.	playerNPool
set4_04-065	Amrtaka	anachronism/set4/Anachronism-Set4-Amrtaka.jpg	default	Special	set4	persian		special/ally	3	0	0	0	0	65	Arayesh Gereftan - Reveal: Place this card in any space in the arena.  Amozesh-e Razmi: When you attack an opponent who is in or in non-diagonally adjacent to this card's space, your attack roll gains +2.	playerNPool
set4_04-066	Mithradates VI The Great	anachronism/set4/Anachronism-Set4-MithradatesVITheGreat.jpg	default	Warrior	set4	persian	wind	warrior/male	0	7	3	8	1	66	Jang Salar: At the start of each round, roll two dice.  If you roll consecutive numbers, move your warrior to any unoccupied space in the arena.  If you roll doubles, you may attack twice with one weapon this round.	playerNWarrior
set4_04-067	Dionysus	anachronism/set4/Anachronism-Set4-Dionysus.jpg	default	Inspiration	set4	persian	water	inspiration/deity	7	0	0	0	0	67	Efrat Kardan - Reveal: If the sum of the initiative of all cards revealed this round is even, gain 1 life.  Harzegi: Once each round, after you gain life, your next attack roll gains +2.	playerNPool
set4_04-068	Palta	anachronism/set4/Anachronism-Set4-Palta.jpg	default	Weapon	set4	persian		weapon/polearm/cavalry(1 hand)	2	0	0	0	2	68	Etteham-e Sahmgin: Each time you take an action to move, you may choose for your next attack with this weapon this turn to made at +0 and deal +1 damage.	playerNPool
set4_04-069	Griwban	anachronism/set4/Anachronism-Set4-Griwban.jpg	default	Armor	set4	persian		armor/torso	5	0	0	0	0	69	Shir: your defense rolls gain +1.  After you are hit, your next defense roll this round gains an additional +2.  Tanumand: Once each match, at the start of any round, you may discard a face-up armor card from play to put this card in its place from your discard pile.	playerNPool
set4_04-070	Mitray-I	anachronism/set4/Anachronism-Set4-MitrayI.jpg	default	Special	set4	persian		special/ability	4	0	0	0	0	70	Ijad Moghavemat: After you take damage, roll two dice.  If this total is less than your experience, the next attack against you deals -1 damage to a minimum of 0.	playerNPool
set4_04-071	Shapur I	anachronism/set4/Anachronism-Set4-ShapurI.jpg	default	Warrior	set4	persian	wind	warrior/male/cavalry	0	7	3	6	1	71	Abdide-ye Jang: At the start of each round, roll two dice.  If this total is greater than your life, you may immediately move your warrior one space or use an action ability on one of your support cards.	playerNWarrior
set4_04-072	Zartosht	anachronism/set4/Anachronism-Set4-Zartosht.jpg	default	Inspiration	set4	persian	aether	inspiration/ally/male	9	0	0	0	0	72	Aramesh-e Darouni: At the start of each round, if you did not make an attack last round, your first attack of this round deal +1 damage, and you gain +1 speed this round.	playerNPool
set4_04-073	Kontos	anachronism/set4/Anachronism-Set4-Kontos.jpg	default	Weapon	set4	persian		weapon/polearm(2 hands)	4	0	0	0	2	73	Oqab - Action: If you have hit an opponent with this weapon this turn, make a basic attack at +2 against that warrior.	playerNPool
set4_04-074	Kolah Khod-E Sasani	anachronism/set4/Anachronism-Set4-KolahKhodESasani.jpg	default	Armor	set4	persian		armor/head	0	0	0	0	0	74	Zehn-e Baz: Once each turn, if you have a cavalry card, and one die of one of your rolls matches your experience, you may give the roll +2.	playerNPool
set4_04-075	Rhyton	anachronism/set4/Anachronism-Set4-Rhyton.jpg	default	Special	set4	persian		special/item	3	0	0	0	0	75	Meygosari: Once each round, before you are attacked, you may give the attacker the choice to make the attack roll at +0.  If they do not, gain 1 life.	playerNPool
set4_04-076	Catherine the Great	anachronism/set4/Anachronism-Set4-CatherineTheGreat.jpg	default	Warrior	set4	russian	earth	warrior/female	0	8	3	5	1	76	Diplomaticheskoye Vmeshatelstvo: At the start of each round, choose an attack grid.  Swap that attack grid with this card's attack grid until the end of the round.	playerNWarrior
