databaseId	name	imageUrl	cardBack	type	deck	alignment	attribute	power	resistance	control	rarity	errata	text	packName	set	loadGroupId
German_Supertrainer	Supertrainer	inwo/german-edition/Inwo-GermanEdition-Supertrainer.jpg	puppet	Personality	Puppet	Conservative, Straight		2/1	4	2	X	The Soccer Coach from Hell. In Germany, a good coach sits at the right hand of God . . .	By using his action, the Supertrainer can put a just-played World Cup Victory into your hand. He can do that only once per turn. He has +10 for direct control of the Fussballprofis.	German Edition	German	playerNGroupDeck
German_Talkmaster	Talkmaster	inwo/german-edition/Inwo-GermanEdition-Talkmaster.jpg	puppet	Personality	Puppet	Liberal	Media	1	2	1	X	Another talk show host; in Germany, a "talkmaster" hosts a more serious program, while a "showmaster" is small talk and media flash.	I'm a very good cook. And a very good butler too . . .  He gets +6 for direct control of any Personality.	German Edition	German	playerNGroupDeck
German_Tennis-Star	Tennis-Star	inwo/german-edition/Inwo-GermanEdition-TennisStar.jpg	puppet	Personality	Puppet	Liberal, Straight		1	4	1	X	Female tennis star.	Your Power Structure gets a +4 to defend against any attack involving a Media group. She gets a +10 against any attack involving a Media group.	German Edition	German	playerNGroupDeck
German_Topmodell	Topmodell	inwo/german-edition/Inwo-GermanEdition-Topmodell.jpg	puppet	Personality	Puppet	Peaceful	Media	1	1	1	X	Supermodel.	Gives +6 on any attempt to control any male Media Personality. By using her action, she can cancel any action of any Media group.	German Edition	German	playerNGroupDeck
German_USA	USA	inwo/german-edition/Inwo-GermanEdition-USA.jpg	puppet	Place	Puppet	Liberal, Government	Coastal, Huge, Nation	6/5	8	3	X	In English-language tournaments: Not legal, because - according to local Illuminated propaganda - nobody can ever control the whole US at once, even its own government. From across the Atlantic it looks different . . .	Gives +10 for direct control of the United Nation. Gives +4 on any attempt to destroy Violent groups.	German Edition	German	playerNGroupDeck
German_Zuvieldienstleistende	Zuvieldienstleistende	inwo/german-edition/Inwo-GermanEdition-Zuvieldienstleistende.jpg	puppet	Organization	Puppet	Liberal, Fanatic	Green	2	3	0	X	The "Zivieldienstleistende" are those who have chosen alternative service (in hospitals or social work) rather than be drafted into the military. Changing the first two letters to "Zu" rather than "Zi" is a German pun implying that they over-exert themselves . . . which is pure sarcasm.	Be careful, gramps! Your wheel might be loose! By using this group's action, you can decrease the Power of any one Conservative group by 3, or increase the Power of any one Liberal group by 3. This effect lasts until the beginning of your next turn.	German Edition	German	playerNGroupDeck
German 2_American_Civil_Liberties_Union	American Civil Liberties Union	inwo/german-2/Inwo-German2-AmericanCivilLibertiesUnion.jpg	puppet	Organization	Puppet	Liberal, Fanatic		3	4	1	X		German Version: Autonome	German 2	German 2	playerNGroupDeck
German 2_Angela_Merkel	Angela Merkel	inwo/german-2/Inwo-German2-AngelaMerkel.jpg	puppet	Personality	Puppet	Conservative, Government, Straight (Sometimes)		4	2	2	X		German Version: Helmut Kohl	German 2	German 2	playerNGroupDeck
German 2_Ex-Hippies	Ex-Hippies	inwo/german-2/Inwo-German2-ExHippies.jpg	puppet	Organization	Puppet	Straight (Sometimes), Weird (Sometimes)		2	4	2	X		German Version: Karnevalisten	German 2	German 2	playerNGroupDeck
German 2_Bernie_Madoff	Bernie Madoff	inwo/german-2/Inwo-German2-BernieMadoff.jpg	puppet	Personality	Puppet	Straight, Criminal, Fanatic		1	3	1	X		German Version: Dagobert	German 2	German 2	playerNGroupDeck
German 2_Stepp_Blatter	Stepp Blatter	inwo/german-2/Inwo-German2-SteppBlatter.jpg	puppet	Personality	Puppet	Conservative, Straight		2/1	4	2	X		German Version: Supertrainer	German 2	German 2	playerNGroupDeck
German 2_Giselle_Bandchen	Giselle Bandchen	inwo/german-2/Inwo-German2-GiselleBandchen.jpg	puppet	Personality	Puppet	Peaceful	Media	1	1	1	X		German Version: Topmodell	German 2	German 2	playerNGroupDeck
German 2_Steven_Chu	Steven Chu	inwo/german-2/Inwo-German2-StevenChu.jpg	puppet	Personality	Puppet	Liberal, Government	Green	1/1	4	2	X		German Version: Joschka Fischer	German 2	German 2	playerNGroupDeck
German 2_Couch_Potatoes	Couch Potatoes	inwo/german-2/Inwo-German2-CouchPotatoes.jpg	puppet	Organization	Puppet	Fanatic		1	4	1	X		German Version: Manta-Fahrer	German 2	German 2	playerNGroupDeck
German 2_Chris_Angel	Chris Angel	inwo/german-2/Inwo-German2-ChrisAngel.jpg	puppet	Personality	Puppet	Peaceful	Magic	1/1	2	1	X		German Version: Der grosse Magier	German 2	German 2	playerNGroupDeck
German 2_DEA	D.E.A.	inwo/german-2/Inwo-German2-DEA.jpg	puppet	Organization	Puppet	Government, Straight		1	4	0	X		German Version: Hipos	German 2	German 2	playerNGroupDeck
German 2_Pro_Footballers	Pro Footballers	inwo/german-2/Inwo-German2-ProFootballers.jpg	puppet	Organization	Puppet	Corporate	Media	2	4	2	X		German Version: Fussballprofis	German 2	German 2	playerNGroupDeck
German 2_Geek_Conventions	Geek Conventions	inwo/german-2/Inwo-German2-GeekConventions.jpg	puppet	Organization	Puppet	Weird, Fanatic		2/2	3	1	X		German Version: CONspiracy	German 2	German 2	playerNGroupDeck
German 2_Jimmy_Carter	Jimmy Carter	inwo/german-2/Inwo-German2-JimmyCarter.jpg	puppet	Personality	Puppet	Liberal (Sometimes), Straight		3/3	3	1	X		German Version: Genschman	German 2	German 2	playerNGroupDeck
German 2_Kin_Jong_Il	Kin Jong Il	inwo/german-2/Inwo-German2-KinJongIl.jpg	puppet	Personality	Puppet	Conservative, Government	Communist	1	6	1	X		German Version: Erich Honecker	German 2	German 2	playerNGroupDeck
German 2_Laura_Bush	Laura Bush	inwo/german-2/Inwo-German2-LauraBush.jpg	puppet	Personality	Puppet	Conservative, Straight		2	2	0	X		German Version: Hannelore Kohl	German 2	German 2	playerNGroupDeck
German 2_David_Letterman	David Letterman	inwo/german-2/Inwo-German2-DavidLetterman.jpg	puppet	Personality	Puppet	Liberal	Media	1	2	0	X		German Version: Talkmaster	German 2	German 2	playerNGroupDeck
German 2_Neoconservaaties	Neoconservaaties	inwo/german-2/Inwo-German2-Neoconservaaties.jpg	puppet	Organization	Puppet	Conservative		3	5	1	X		German Version: Burschenschaften	German 2	German 2	playerNGroupDeck
German 2_NGOs	NGOs	inwo/german-2/Inwo-German2-NGOs.jpg	puppet	Organization	Puppet	Liberal, Fanatic	Green	2	3	0	X		German Version: Zuvieldienstleistende	German 2	German 2	playerNGroupDeck
German 2_Philosophers	Philosophers	inwo/german-2/Inwo-German2-Philosophers.jpg	puppet	Organization	Puppet	Straight		1	1	1	X		German Version: Stammtischpolitiker	German 2	German 2	playerNGroupDeck
German 2_Rush_Limbaugh	Rush Limbaugh	inwo/german-2/Inwo-German2-RushLimbaugh.jpg	puppet	Personality	Puppet	Conservative, Straight		1	1	1	X		German Version: Showmaster	German 2	German 2	playerNGroupDeck
German 2_USA2	U.S.A.	inwo/german-2/Inwo-German2-USA.jpg	puppet	Place	Puppet	Liberal, Government	Coastal, Huge, Nation	6/5	8	0	X	In English-language tournaments: Not legal, because - according to local Illuminated propaganda - nobody can ever control the whole US at once, even its own government. From across the Atlantic it looks different . . .	German Version: USA	German 2	German 2	playerNGroupDeck
German 2_Venus_Williams	Venus Williams	inwo/german-2/Inwo-German2-VenusWilliams.jpg	puppet	Personality	Puppet	Liberal, Straight		1	4	1	X		German Version: Tennis-Star	German 2	German 2	playerNGroupDeck
Virtual_Atlantis	Atlantis	inwo/virtual/Inwo-Virtual-Atlantis.jpg	puppet	Illuminati	Puppet			7/7			X		During your turn, you may expose 2 randomly selected plots from the hand of a rival. This is a free move. SPECIAL GOAL: Control groups with total global power of 35 or more, including Atlantis' own global power, reduces your basic goal by 3. This goal may not be combined with any other goal.	Virtual	Virtual	playerNLead
Virtual_Bruno	Bruno	inwo/virtual/Inwo-Virtual-Bruno.jpg	puppet	Personality	Puppet	Violent		1	2*	0	X			Virtual	Virtual	playerNGroupDeck
Virtual_Easter_Island	Easter Island	inwo/virtual/Inwo-Virtual-EasterIsland.jpg	puppet	Place	Puppet		Coastal, Magic	3/3	4	0	X			Virtual	Virtual	playerNGroupDeck
Virtual_Fasces_Romanum	Fasces Romanum	inwo/virtual/Inwo-Virtual-FascesRomanum.jpg	puppet	Illuminati	Puppet			9/9		4	X		You start your turn by drawing two group cards, rather than one. SPECIAL GOAL: Any group counts double towards your total number of groups controlled, as long as none of your rivals control a group with higher permanent resistance.	Virtual	Virtual	playerNLead
Virtual_Foreign_Aid	Foreign Aid	inwo/virtual/Inwo-Virtual-ForeignAid.jpg	master	Plot	Master						X			Virtual	Virtual	playerNPlotDeck
Virtual_Headless_Chicken_Syndrome	Headless Chicken Syndrome	inwo/virtual/Inwo-Virtual-HeadlessChickenSyndrome.jpg	master	Plot	Master		Requires Illuminati Action				X			Virtual	Virtual	playerNPlotDeck
Virtual_Institute_for_Advanced_Weapons_Design	Institute for Advanced Weapons Design	inwo/virtual/Inwo-Virtual-InstituteForAdvancedWeaponsDesign.jpg	puppet	Organization	Puppet	Violent	Science	2	3	1	X			Virtual	Virtual	playerNGroupDeck
Virtual_Isolationism	Isolationism	inwo/virtual/Inwo-Virtual-Isolationism.jpg	master	Plot	Master						X			Virtual	Virtual	playerNPlotDeck
Virtual_Nuclear_Capability	Nuclear Capability	inwo/virtual/Inwo-Virtual-NuclearCapability.jpg	master	Plot	Master						X			Virtual	Virtual	playerNPlotDeck
Virtual_Summit	Summit	inwo/virtual/Inwo-Virtual-Summit.jpg	master	Plot	Master						X			Virtual	Virtual	playerNPlotDeck
Virtual_The_Nine_Unknown_Men	The Nine Unknown Men	inwo/virtual/Inwo-Virtual-TheNineUnknownMen.jpg	puppet	Resource	Puppet	Unique					X			Virtual	Virtual	playerNGroupDeck
Virtual_War_Crimes_Trials	War Crimes Trials	inwo/virtual/Inwo-Virtual-WarCrimesTrials.jpg	master	Plot	Master						X			Virtual	Virtual	playerNPlotDeck
Fan_Fashion_Designers	Fashion Designers	inwo/fan-created/Inwo-FanCreated-FashionDesigners.jpg	puppet	Organization	Puppet	Corporate, Weird, Fanatic	Media	4	7	1	X			Fan Created	Fan	playerNGroupDeck
Fan_Food_And_Drug_Administration	Food & Drug Administration	inwo/fan-created/Inwo-FanCreated-FoodDrugAdministration.jpg	puppet	Organization	Puppet	Conservative, Government	Science	3	5	2	X			Fan Created	Fan	playerNGroupDeck
Fan_Fox_News_Channel	Fox News Channel	inwo/fan-created/Inwo-FanCreated-FoxNewsChannel.jpg	puppet	Organization	Puppet	Conservative, Corporate, Violent	Media	4	4	3	X			Fan Created	Fan	playerNGroupDeck
Fan_Hippies	Hippies	inwo/fan-created/Inwo-FanCreated-Hippies.jpg	puppet	Organization	Puppet	Liberal, Peaceful, Weird	Green	0/2	4	0	X			Fan Created	Fan	playerNGroupDeck
Fan_Inter-Dimensional_Squirrel_Agents	Inter-Dimensional Squirrel Agents	inwo/fan-created/Inwo-FanCreated-InterDimensionalSquirrelAgents.jpg	puppet	Organization	Puppet	Fanatic	Magic, Secret	4/0*	3	3	X			Fan Created	Fan	playerNGroupDeck
Fan_Interpol	Interpol	inwo/fan-created/Inwo-FanCreated-Interpol.jpg	puppet	Organization	Puppet	Straight	Computer	4/3	6	2	X			Fan Created	Fan	playerNGroupDeck
Fan_KGB	KGB	inwo/fan-created/Inwo-FanCreated-KGB.jpg	puppet	Organization	Puppet	Government, Fanatic*, Criminal (sometimes)	Communist, Secret	2/2	6	2	X			Fan Created	Fan	playerNGroupDeck
Fan_Late_Night_Comics	Late Night Comics	inwo/fan-created/Inwo-FanCreated-LateNightComics.jpg	puppet	Organization	Puppet	Corporate	Media	3/1	3	2	X			Fan Created	Fan	playerNGroupDeck
Fan_Microelectroinics_Manufacturers	Microelectroinics Manufacturers	inwo/fan-created/Inwo-FanCreated-MicroelectroinicsManufacturers.jpg	puppet	Organization	Puppet	Corporate, Straight	Computer, Science	3	4	2	X			Fan Created	Fan	playerNGroupDeck
Fan_Oil_Supertanker	Oil Supertanker	inwo/fan-created/Inwo-FanCreated-OilSupertanker.jpg	puppet	Organization	Puppet	Corporate		1*	3	1	X			Fan Created	Fan	playerNGroupDeck
Fan_Private_Detective_Agencies	Private Detective Agencies	inwo/fan-created/Inwo-FanCreated-PrivateDetectiveAgencies.jpg	puppet	Organization	Puppet	Corporate, Straight		3	4		X			Fan Created	Fan	playerNGroupDeck
Fan_Richard_Branson	Richard Branson	inwo/fan-created/Inwo-FanCreated-RichardBranson.jpg	puppet	Organization	Puppet	Corporate, Straight	Media	1	4	1	X			Fan Created	Fan	playerNGroupDeck
Fan_Search_Engines	Search Engines	inwo/fan-created/Inwo-FanCreated-SearchEngines.jpg	puppet	Organization	Puppet	Conservative	Computer	1/1	8	0	X			Fan Created	Fan	playerNGroupDeck
Fan_Vampire_Hunters	Vampire Hunters	inwo/fan-created/Inwo-FanCreated-VampireHunters.jpg	puppet	Organization	Puppet	Violent, Weird, Fanatic	Magic, Secret	2	8	1	X			Fan Created	Fan	playerNGroupDeck
Fan_Anti-Christ	Anti-Christ	inwo/fan-created/Inwo-FanCreated-AntiChrist.jpg	puppet	Personality	Puppet	Violent, Fanatic	Church, Secret (Sometimes)	6/6	6	2	X			Fan Created	Fan	playerNGroupDeck
Fan_Barack_Obama	Barack Obama	inwo/fan-created/Inwo-FanCreated-BarackObama.jpg	puppet	Personality	Puppet	Liberal, Government	Green, Media	5/1	5	3	X			Fan Created	Fan	playerNGroupDeck
Fan_Bob_Woodward	Bob Woodward	inwo/fan-created/Inwo-FanCreated-BobWoodward.jpg	puppet	Personality	Puppet	Straight	Media	1	2	0	X			Fan Created	Fan	playerNGroupDeck
Fan_Joe_Biden	Joe Biden	inwo/fan-created/Inwo-FanCreated-JoeBiden.jpg	puppet	Personality	Puppet	Liberal, Government, Straight		2	2	1	X			Fan Created	Fan	playerNGroupDeck
Fan_Lech_Walesa	Lech Walesa	inwo/fan-created/Inwo-FanCreated-LechWalesa.jpg	puppet	Personality	Puppet	Liberal, Peaceful		1	6	0	X			Fan Created	Fan	playerNGroupDeck
Fan_Sarah_Palin	Sarah Palin	inwo/fan-created/Inwo-FanCreated-SarahPalin.jpg	puppet	Personality	Puppet	Conservative, Straight		2	3	1	X			Fan Created	Fan	playerNGroupDeck
Fan_Afghanistan	Afghanistan	inwo/fan-created/Inwo-FanCreated-Afghanistan.jpg	puppet	Place	Puppet	Government, Violent, Criminal, Fanatic	Huge, Nation	3	7	2	X			Fan Created	Fan	playerNGroupDeck
Fan_Alaska	Alaska	inwo/fan-created/Inwo-FanCreated-Alaska.jpg	puppet	Place	Puppet	Conservative, Government, Violent	Coastal, Huge	3/1	3	2	X			Fan Created	Fan	playerNGroupDeck
Fan_Area_51	Area 51	inwo/fan-created/Inwo-FanCreated-Area51.jpg	puppet	Place	Puppet	Government	Secret	4/2	6	1	X			Fan Created	Fan	playerNGroupDeck
Fan_Mexico	Mexico	inwo/fan-created/Inwo-FanCreated-Mexico.jpg	puppet	Place	Puppet	Government	Coastal, Huge, Nation	3/1	5	3	X			Fan Created	Fan	playerNGroupDeck
Fan_San_Fransisco	San Fransisco	inwo/fan-created/Inwo-FanCreated-SanFransisco.jpg	puppet	Place	Puppet	Liberal, Government, Weird	Coastal	1	5	2	X			Fan Created	Fan	playerNGroupDeck
Fan_Einsteins_Brain	Einsteins Brain	inwo/fan-created/Inwo-FanCreated-EinsteinsBrain.jpg	puppet	Resource	Puppet	Unique Artifact					X			Fan Created	Fan	playerNGroupDeck
Fan_Large_Hadron_Collider	Large Hadron Collider	inwo/fan-created/Inwo-FanCreated-LargeHadronCollider.jpg	puppet	Resource	Puppet	Unique Gadget	ACTION (maybe 2)				X			Fan Created	Fan	playerNGroupDeck
Fan_Mount_Rushmore	Mount Rushmore	inwo/fan-created/Inwo-FanCreated-MountRushmore.jpg	puppet	Resource	Puppet	Unique Artifact	ACTION				X			Fan Created	Fan	playerNGroupDeck
Fan_Remote_Viewer	Remote Viewer	inwo/fan-created/Inwo-FanCreated-RemoteViewer.jpg	puppet	Resource	Puppet		ACTION				X			Fan Created	Fan	playerNGroupDeck
Fan_The_Delphic_Oracle	The Delphic Oracle	inwo/fan-created/Inwo-FanCreated-TheDelphicOracle.jpg	puppet	Resource	Puppet	Magic Artifact	ACTION				X			Fan Created	Fan	playerNGroupDeck
Fan_Anthrax_Letters	Anthrax Letters	inwo/fan-created/Inwo-FanCreated-AnthraxLetters.jpg	master	Disaster	Master		Disaster!				X			Fan Created	Fan	playerNPlotDeck
Fan_Ancient_Truths	Ancient Truths	inwo/fan-created/Inwo-FanCreated-AncientTruths.jpg	master	Goal	Master						X			Fan Created	Fan	playerNPlotDeck
Fan_Individuals_are_History	Individuals are History	inwo/fan-created/Inwo-FanCreated-IndividualsAreHistory.jpg	master	Goal	Master						X			Fan Created	Fan	playerNPlotDeck
Fan_Kill_Your_Darlings	Kill Your Darlings	inwo/fan-created/Inwo-FanCreated-KillYourDarlings.jpg	master	Goal	Master						X			Fan Created	Fan	playerNPlotDeck
Fan_Omnicide	Omnicide	inwo/fan-created/Inwo-FanCreated-Omnicide.jpg	master	Goal	Master						X			Fan Created	Fan	playerNPlotDeck
Fan_Space_Race	Space Race	inwo/fan-created/Inwo-FanCreated-SpaceRace.jpg	master	Goal	Master						X			Fan Created	Fan	playerNPlotDeck
Fan_The_I_in_the_Pyramid	The "I" in the Pyramid	inwo/fan-created/Inwo-FanCreated-TheIInThePyramid.jpg	master	Goal	Master						X			Fan Created	Fan	playerNPlotDeck
Fan_Friend_Computer	Friend Computer	inwo/fan-created/Inwo-FanCreated-FriendComputer.jpg	master	Illuminati	Master			8/8		4	X		When you make an attack, the modifier for shared/opposed alignments is increased by +2/-2. SPECIAL GOAL: Each successful attack to control or destroy by another rplayer, made with your aid, reduces your basic goal by 1. This goal may not be combined with other goals in any way.	Fan Created	Fan	playerNLead
Fan_Jiang_Hu	Jiang Hu	inwo/fan-created/Inwo-FanCreated-JiangHu.jpg	master	Illuminati	Master			7/7		4	X		Any attack roll of 11 you make is not an automatic failure. You may exchange plot draws for group draws and vice versa. SPECIAL GOAL: Control and/or destroy criminal groups with total power of 40 or more. This reduces your basic goal by 4. Destroyed groups contribute the permanent power they had at the time of destruction.	Fan Created	Fan	playerNLead
Fan_Kronopians	Kronopians	inwo/fan-created/Inwo-FanCreated-Kronopians.jpg	master	Illuminati	Master			7/7		4	X		You may spend the Kronopians action to pick a plot card from yoru discard pile and put it in your hand. If you also discard a group card, the chosen plot card may be from the discard pile of a rival. SPECIAL GOAL: After your second turn, you may reduce your basic goal by one at the beginning of each of your turns. This goal may not be combined with other goals in any way.	Fan Created	Fan	playerNLead
Fan_Technomagi	Technomagi	inwo/fan-created/Inwo-FanCreated-Technomagi.jpg	master	Illuminati	Master			8/8		4	X		You have +4 on any attempt to control any Science, Magic, or Computer group. Your power structure is immune to attacks from Criminal groups. SPECIAL GOAL: Each Magic Artifact or Gadget Resource card in your power structure may count as a group toward the number of groups you need to control in order to win. No more than half the groups needed to win may be Resources.	Fan Created	Fan	playerNLead
Fan_The_OMNI	The OMNI	inwo/fan-created/Inwo-FanCreated-TheOMNI.jpg	master	Illuminati	Master			7/7		4	X		You have +5 on any attempt to control any Church group. If you fail to control a Church group from your hand, you need not discard it - you may place it back anywhere in your Groups pile. SPECIAL GOAL: Control a total Power of 40 or more, counting The OMNI's Power. Up to 3 of your Church groups' Power values may be doubled for this Goal.	Fan Created	Fan	playerNLead
Fan_The_Outer_Church_of_the_Archons	The Outer Church of the Archons	inwo/fan-created/Inwo-FanCreated-TheOuterChurchOfTheArchons.jpg	master	Illuminati	Master			6/6		4	X		Having a power of 0 does not prevent your groups from getting tokens. At any time, you may spend Archons token to put 1 token on one or more groups, as long as their total power does not exceed that of the Archons. SPECIAL GOALS: If any 8 groups you control have a combined power of 8 or less, you may claim victory. Paralyzation or devastation does not prevent your groups and their puppets from counting towards this goal.	Fan Created	Fan	playerNLead
Fan_The_Technocracy	The Technocracy	inwo/fan-created/Inwo-FanCreated-TheTechnocracy.jpg	master	Illuminati	Master			6/6		4	X		+4 on any attempt to destroy a Magic group. +2 on any attempt to control a Computer, Science, or Space group. This bonus is cumulative with each attribute. SPECIAL GOAL: Every two Gadget Resources you control count as one group towards the basic goal.	Fan Created	Fan	playerNLead
Fan_The_White_Hand	The White Hand	inwo/fan-created/Inwo-FanCreated-TheWhiteHand.jpg	master	Illuminati	Master			7/7		4	X		When any player makes a non-instant attack, you play assassinations to add their power, and the token they allow, to the attack. SPECIAL GOAL: The killing of up to 3 Personalities count as 2 Groups each towards the basic goal. If you can kill 5 Personalities without recourse to destroy the Moonbase, you may claim victory on that basis alone.	Fan Created	Fan	playerNLead
Fan_Global_Economic_Recession	Global Economic Recession	inwo/fan-created/Inwo-FanCreated-GlobalEconomicRecession.jpg	master	NWO (Blue)	Master		Blue				X			Fan Created	Fan	playerNPlotDeck
Fan_War_Is_Terror	War Is Terror	inwo/fan-created/Inwo-FanCreated-WarIsTerror.jpg	master	NWO (Blue)	Master		Blue				X			Fan Created	Fan	playerNPlotDeck
Fan_Corporate_Ownership_of_the_Public_Airwaves	Corporate Ownership of the Public Airwaves	inwo/fan-created/Inwo-FanCreated-CorporateOwnershipOfThePublicAirwaves.jpg	master	NWO (Yellow)	Master		Yellow				X			Fan Created	Fan	playerNPlotDeck
Fan_Fundamentalism	Fundamentalism	inwo/fan-created/Inwo-FanCreated-Fundamentalism.jpg	master	NWO (Yellow)	Master		Yellow				X			Fan Created	Fan	playerNPlotDeck
Fan_Heavy_Rain	Heavy Rain	inwo/fan-created/Inwo-FanCreated-HeavyRain.jpg	master	NWO (Yellow)	Master		Yellow				X			Fan Created	Fan	playerNPlotDeck
Fan_The_Day_the_Wall_Came_Down	The Day the Wall Came Down	inwo/fan-created/Inwo-FanCreated-TheDayTheWallCameDown.jpg	master	NWO (Yellow)	Master		Yellow				X			Fan Created	Fan	playerNPlotDeck
Fan_Unilateralism	Unilateralism	inwo/fan-created/Inwo-FanCreated-Unilateralism.jpg	master	NWO (Yellow)	Master		Yellow				X			Fan Created	Fan	playerNPlotDeck
Fan_A_Shot_in_the_Dark	A Shot in the Dark	inwo/fan-created/Inwo-FanCreated-AShotInTheDark.jpg	master	Plot	Master		Requires Illuminati Action				X			Fan Created	Fan	playerNPlotDeck
Fan_Bridge_To_Nowhere	Bridge To Nowhere	inwo/fan-created/Inwo-FanCreated-BridgeToNowhere.jpg	master	Plot	Master						X			Fan Created	Fan	playerNPlotDeck
Fan_Flash_Mob	Flash Mob	inwo/fan-created/Inwo-FanCreated-FlashMob.jpg	master	Plot	Master		Requires Weird Action				X			Fan Created	Fan	playerNPlotDeck
Fan_Here_Be_Dragons	Here Be Dragons	inwo/fan-created/Inwo-FanCreated-HereBeDragons.jpg	master	Plot	Master		Requires Magic Action(s)				X			Fan Created	Fan	playerNPlotDeck
Fan_Hitlerize	Hitlerize	inwo/fan-created/Inwo-FanCreated-Hitlerize.jpg	master	Plot	Master						X			Fan Created	Fan	playerNPlotDeck
Fan_Hopenosis	Hopenosis	inwo/fan-created/Inwo-FanCreated-Hopenosis.jpg	master	Plot	Master						X			Fan Created	Fan	playerNPlotDeck
Fan_Hyped_Up	Hyped Up	inwo/fan-created/Inwo-FanCreated-HypedUp.jpg	master	Plot	Master		Requires Discards				X			Fan Created	Fan	playerNPlotDeck
Fan_Inside_Information	Inside Information	inwo/fan-created/Inwo-FanCreated-InsideInformation.jpg	master	Plot	Master		Requires_Illuminati Action				X			Fan Created	Fan	playerNPlotDeck
Fan_Its_All_About_the_Benjamins	It's All About the Benjamins	inwo/fan-created/Inwo-FanCreated-ItsAllAboutTheBenjamins.jpg	master	Plot	Master		Requires Media Actions				X			Fan Created	Fan	playerNPlotDeck
Fan_Its_Time_to_Bring_Out_the_Secret_Weapon	It's Time to Bring Out the Secret Weapon	inwo/fan-created/Inwo-FanCreated-ItsTimeToBringOutTheSecretWeapon.jpg	master	Plot	Master						X			Fan Created	Fan	playerNPlotDeck
Fan_Joe_The_Plumber	Joe The Plumber	inwo/fan-created/Inwo-FanCreated-JoeThePlumber.jpg	master	Plot	Master		May Require Media Action(s)				X			Fan Created	Fan	playerNPlotDeck
Fan_Military_Massacre	Military Massacre	inwo/fan-created/Inwo-FanCreated-MilitaryMassacre.jpg	master	Plot	Master		Requires All Illuminati Actions or Discards				X			Fan Created	Fan	playerNPlotDeck
Fan_Parcel_Bomb	Parcel Bomb	inwo/fan-created/Inwo-FanCreated-ParcelBomb.jpg	master	Plot	Master						X			Fan Created	Fan	playerNPlotDeck
Fan_Recount	Recount!	inwo/fan-created/Inwo-FanCreated-Recount.jpg	master	Plot	Master		Requires Action				X			Fan Created	Fan	playerNPlotDeck
Fan_Russian_Roulette	Russian Roulette	inwo/fan-created/Inwo-FanCreated-RussianRoulette.jpg	master	Plot	Master						X			Fan Created	Fan	playerNPlotDeck
Fan_Secret_Handshake	Secret Handshake	inwo/fan-created/Inwo-FanCreated-SecretHandshake.jpg	master	Plot	Master		Requires Secret or Illuminati Action				X			Fan Created	Fan	playerNPlotDeck
Fan_Smartest_Guys_In_the_Room	Smartest Guys In the Room	inwo/fan-created/Inwo-FanCreated-SmartestGuysInTheRoom.jpg	master	Plot	Master						X			Fan Created	Fan	playerNPlotDeck
Fan_Sun_Spots	Sun Spots	inwo/fan-created/Inwo-FanCreated-SunSpots.jpg	master	Plot	Master		May Require Illuminati Action				X			Fan Created	Fan	playerNPlotDeck
Fan_Technobabble	Technobabble	inwo/fan-created/Inwo-FanCreated-Technobabble.jpg	master	Plot	Master		Requires Science or Illuminati Action				X			Fan Created	Fan	playerNPlotDeck
Fan_The_Law_of_Fives	The Law of Fives	inwo/fan-created/Inwo-FanCreated-TheLawOfFives.jpg	master	Plot	Master		Requires Illuminati or Magic Action(s)				X			Fan Created	Fan	playerNPlotDeck
Fan_The_Number_23	The Number 23	inwo/fan-created/Inwo-FanCreated-TheNumber23.jpg	master	Plot	Master		Requires Illuminati Action				X			Fan Created	Fan	playerNPlotDeck
Fan_Town_Hall_Meetings	Town Hall Meetings	inwo/fan-created/Inwo-FanCreated-TownHallMeetings.jpg	master	Plot	Master						X			Fan Created	Fan	playerNPlotDeck
Fan_Unconstitutional	Unconstitutional	inwo/fan-created/Inwo-FanCreated-Unconstitutional.jpg	master	Plot	Master						X			Fan Created	Fan	playerNPlotDeck
