databaseId	name	imageUrl	cardBack	type	set	faction	cost	costType	cancel	cancelType	wealth	attack	parry	cannon	sailing	adventuring	influence	swashbuckling	crewMax	moveCost	rarity	text	loadGroupId
cfedb75c-b319-4155-9cf1-1037cdef85fd	Black Siren	7th-sea/iron-shadow/7thSea-IronShadow-BlackSiren.jpg	default	Attachment	Iron Shadow		0					C	d,s								F	BLACK FREIGHTER CAPTAIN ATTACHMENT Unique • Patron To bring this card into play, another player must have 1 or more Crew in their sunk pile. Any player in the Trade Sea may sink this card by paying 5 Swashbuckling as an action. Other players must pay 1 extra Influence when hiring Crew.	playerNDeck
e7b54a7a-4272-4e82-8b1a-75dd39be4227	Blockade	7th-sea/iron-shadow/7thSea-IronShadow-Blockade.jpg	default	Attachment	Iron Shadow		3	Ad				C	d,s								C	SEA ATTACHMENT Any player in this Sea may discard this card by paying 6 Cannon or Swashbuckling as an action. Act: Tack this card to target a Ship in this Sea. Unless that Ship's controller pays 3 Influence, this card inflicts 4 Hits on that player's Ship.	playerNDeck
94540b56-7a8b-4d08-a5da-3a6ee6722c9b	Blocked Passages	7th-sea/iron-shadow/7thSea-IronShadow-BlockedPassages.jpg	default	Action	Iron Shadow							S	d,p								R	Unique React: Play this card when you are suffering Hits. Attach this card to your Ship as a Damage Attachment to absorb 4 Hits. While this card is attached you must tack 1 non-Captain Crew immediately after the untack phase. You may sink this Attachment by paying 3 Swashbuckling as an Action. You may not sink or discard this card with other card effects.	playerNDeck
cf83aad5-7832-48b8-b518-1572a5f0f774	Blood Enemies	7th-sea/iron-shadow/7thSea-IronShadow-BloodEnemies.jpg	default	Chantey	Iron Shadow				3	Ad		D	p,t								U	Any player may sink this Chantey by discarding a Crew from play as an action. All Captains are considered to have the following ability: Act: Discard one of your Crew from play and target a Ship in this Sea to produce a Cannon Attack that inflicts Hits equal to the printed Cannon Skill of the discarded Crew to the targeted Ship.	playerNDeck
3feac857-a13b-4037-a9a0-4dedf0619375	Boatload of Jennys	7th-sea/iron-shadow/7thSea-IronShadow-BoatloadOfJennys.jpg	default	Adventure	Iron Shadow							T	c,s								U	1 Sea Away • Illegal • Goods To complete: Pay 4 Adventuring (2 if completed in Trade Sea). Crew Attachment: +3 Influence	playerNDeck
c7b0d52e-8bb3-4f6c-a8ef-3b895d87e155	Bonnie's Knives	7th-sea/iron-shadow/7thSea-IronShadow-BonniesKnives.jpg	default	Attachment	Iron Shadow		6	Sw				C	d,s								F	SEA DOG CAPTAIN ATTACHMENT Unique • Signature Item Act: Sink this card to untack your Captain. Act: Tack this card to target one of your other Sea Dog Crew to give that Crew +2 to all of that Crew's skills that are greater than 1. React: Tack this card when you are paying a Swashbuckling cost for an action to play, discard or sink a Control card to give your Captain +4 Swashbuckling until after the action.	playerNDeck
f3a3f0aa-9fa7-406a-acb1-e0cd940ffe04	Braiding the Strands	7th-sea/iron-shadow/7thSea-IronShadow-BraidingTheStrands.jpg	default	Attachment	Iron Shadow							C	d,s								R	CREW ATTACHMENT Fate 1 Knack Act: Tack this card and target a player with a Ship in this Sea. Look at the top card of that player's deck. You may place that card in the target player's discard pile or return the card to the top of that player's deck.	playerNDeck
1538929d-9027-470d-8d6d-f0cec5ee0982	Brawny Rowers	7th-sea/iron-shadow/7thSea-IronShadow-BrawnyRowers.jpg	default	Crew	Iron Shadow	Vesten	3	In				P	c,t	0	3	0	0	2			C	Rower • No Attachments When this Crew tack to absorb Hits, it absorbs 1 extra Hit.	playerNDeck
581b7d31-33a4-4607-951c-29c317af28c4	Brenden Stafford	7th-sea/iron-shadow/7thSea-IronShadow-BrendenStafford.jpg	default	Attachment	Iron Shadow		2	In				C	d,s								F	EXPLORER CAPTAIN ATTACHMENT Unique • Patron React: Tack this card when you pay the skill cost to bring an Ally card into play. Reduce the Ally card's cost by 3 (minimum 1).	playerNDeck
351348ed-a4ca-42d5-a436-e6bce8158f46	Brennan	7th-sea/iron-shadow/7thSea-IronShadow-Brennan.jpg	default	Crew	Iron Shadow	Explorer's Society	5	In				P	c,t	0	0	3	2	1			U	*Rilascarie* Loyal Act: Tack this Crew and discard a card from your hand to draw a card.	playerNDeck
e16313e3-7e1f-4f85-96f5-66bd982ce339	Broken Compass Inn	7th-sea/iron-shadow/7thSea-IronShadow-BrokenCompassInn.jpg	default	Attachment	Iron Shadow		2	Ad				C	d,s								C	THIS SEA ATTACHMENT Any player in this Sea may sink this card by paying 3 Adventuring as an action. Act: Tack this card when you are in this Sea and paying an Influence cost to produce 1 Influence. React: When you are paying an Influence cost to hire a Crew aligned to your Captain's faction, tack this card and discard a card from your hand to produce 2 Influence.	playerNDeck
cd861e0d-f8ed-4490-a49a-283f26f1508a	Broken Shackles	7th-sea/iron-shadow/7thSea-IronShadow-BrokenShackles.jpg	default	Chantey	Iron Shadow		4	In				T	c,s								R	Any player may sink this Chantey by paying 5 Swashbuckling as an action. All Captains have the following ability: Act: Tack one of your Crew. Starting with yourself and continuing clockwise, each player's Ship suffers a number of Hits equal to the number of Crew they have on board.	playerNDeck
6da76bda-9fc3-4ec8-8e85-88c0f472acf8	Brutes	7th-sea/iron-shadow/7thSea-IronShadow-Brutes.jpg	default	Crew	Iron Shadow	unaligned	1	In				P	c,t	0	0	0	0	1			C	No Attachments When the this Crew tacks to absorb Hits, it absorbs 2 extra Hits.	playerNDeck
61db593a-5dbd-436a-a0cf-559bbade5171	Buccaneers	7th-sea/iron-shadow/7thSea-IronShadow-Buccaneers.jpg	default	Crew	Iron Shadow	Brotherhood	3	In				P	c,t	1	0	3	0	2			C	Loyal • No Attachments	playerNDeck
590a82ff-1d15-4c10-8bec-f70fe3604125	Bum Rush	7th-sea/iron-shadow/7thSea-IronShadow-BumRush.jpg	default	Action	Iron Shadow							D	p,t								R	React: Tack one of your First Mate Crew and produce any amount of Swashbuckling to play this card instead of performing a Boarding Attack. Target the other Ship in the Boarding. Inflict an amount of hits on the other Ship in the Boarding equal to the amount of Swashbuckling produced.	playerNDeck
43a6fc9b-aa1a-491b-903e-071bab901e8b	Burn Their Sails	7th-sea/iron-shadow/7thSea-IronShadow-BurnTheirSails.jpg	default	Action	Iron Shadow		0		M+3			S	d,p								R	Act: Target another Ship. Reduce that Ship's total Sailing by 10 (minimum 0) for purposes of determining Initiative next turn. Act: Sink a card from your hand to target a Crew. Until the end of the turn, that Crew's Sailing skill is always zero.	playerNDeck
2948d265-304d-4b19-a09a-5aa83a7ea1c4	Caligari's Doom	7th-sea/iron-shadow/7thSea-IronShadow-CaligarisDoom.jpg	default	Chantey	Iron Shadow				3	Sa		D	p,t								C	Any player may sink this Chantey by either tacking a Holy Crew or paying 6 Sailing as an action. Ships may not move to, through, or from the Forbidden Sea.	playerNDeck
4517f517-29a9-499f-9eb2-0d2bb44c6525	Caligari's Island	7th-sea/iron-shadow/7thSea-IronShadow-CaligarisIsland.jpg	default	Attachment	Iron Shadow		12	Sw				C	d,s								R	FORBIDDEN SEA ATTACHMENT Unique • Control • Port You must be in the Forbidden Sea to play this card. Any player in the Forbidden Sea may discard this card by tacking one of their Crew with Influence greater than 6 as an action. When you are in an adjacent Sea, and tacking to pay for a Control card, your Captain produces 3 extra skill points.	playerNDeck
2b59116d-44bc-4022-8c67-5797752e31a5	Canister Shot	7th-sea/iron-shadow/7thSea-IronShadow-CanisterShot.jpg	default	Action	Iron Shadow		4	Ca	0			D	p,t								C	React: Play instead of performing a Boarding Attack. Inflict a number of Hits on the target Ship equal to the number of untacked Crew on your Ship with a Cannon skill greater than zero.	playerNDeck
537359f9-2207-4970-aeee-99e942f4f216	Captain Bonnie McGee	7th-sea/iron-shadow/7thSea-IronShadow-CaptainBonnieMcGee.jpg	default	Captain	Iron Shadow	Sea Dogs					9			3	3	3	4	5			F	Start: Forbidden Sea Heroic • Swordsman +2 You may not have Bloody Bonnie McGee on board. While you have 3 or more other Sea Dog Crew on your Ship and there is a Villainous Captain in play, your Sea Dog Crew have +1 to all skills that are above zero.	playerNCaptain
14fc5622-4cf9-4c04-847a-d743314553c9	Captain Cosette	7th-sea/iron-shadow/7thSea-IronShadow-CaptainCosette.jpg	default	Captain	Iron Shadow	Explorer's Society					9			3	4	4	4	3			F	Start: The Mirror Heroic • Swordsman +2 You may not have Cosette on board. Act: Once per turn, if you have 3 or more other Explorers Crew on board, you may look at the top five cards of your deck. You may reveal one Adventure card or Explorer Crew card from those cards, then place it in your hand. Discard the remaining cards.	playerNCaptain
f5fade31-e1f2-4ffc-ac8b-a1729965cda7	Captain Jorund Guttormson	7th-sea/iron-shadow/7thSea-IronShadow-CaptainJorundGuttormson.jpg	default	Captain	Iron Shadow	Vesten					8			0	4	2	4	4			F	Start: Trade Sea Villainous • Swordsman +2 You may not have Jorund Guttormson on Board. Act: Once per turn, if you have 3 or more other non-Loyal Vesten Crew on board, pay any amount of Influence to target a Ship in this Sea. Target Ship suffers Hits equal to the half the amount of Influence produced (rounded up).	playerNCaptain
5d29a2d2-5e1b-442f-b4b8-fd6659408993	Captain Margaretta Orduno	7th-sea/iron-shadow/7thSea-IronShadow-CaptainMargarettaOrduno.jpg	default	Captain	Iron Shadow	Castille					9			2	2	3	3	5			F	Start: La Boca Swordsman +3 You may not have Margaretta Orduno on Board. Act: Tack to target one of your Swordsman Crew. If you have 3 or more other Castillian Crew on board your Ship, target a Ship in this sea whose player must target one of their Crew. Play a card from your hand as a Boarding Attack to begin a Duel between your Swordsman and the target Crew.	playerNCaptain
7b31a217-e3c9-4163-86d5-18ec1f48b535	Captain Melinda Gosse	7th-sea/iron-shadow/7thSea-IronShadow-CaptainMelindaGosse.jpg	default	Captain	Iron Shadow	Gosse's Gentlemen					9			2	2	4	4	3			F	Start: Frothing Sea Heroic • Swordsman +2 You may not have Melinda Gosse on Board. React: Tack this Captain when you are entering a Boarding. If you have 3 or more other Gosse Crew on board, you may untack two other Heroic Gosse Crew.	playerNCaptain
5e530210-ab67-4dda-8d21-adb08d54f450	Captain Necros	7th-sea/iron-shadow/7thSea-IronShadow-CaptainNecros.jpg	default	Captain	Iron Shadow	Black Freighter					7			3	4	2	3	4			F-S	Start: The Mirror Villainous • Fear 1 • Swordsman +2 You may only Hire Black Freighter Crew cards. Act: Once per turn, while you have 2 or more other non-Skeletal Crew on your Ship, you may Hire one Skeletal Crew by discarding cards from your hand equal to the Crew's Influence cost.	playerNCaptain
4529bf24-7c72-408d-a370-45c0967acde2	Captain Reis	7th-sea/iron-shadow/7thSea-IronShadow-CaptainReis.jpg	default	Captain	Iron Shadow	Crimson Rogers					7			4	4	3	3	4			F	Start: Forbidden Sea Villainous • Swordsman +2 While you have 3 or more other Crimson Rogers Crew on your Ship, your Cannon costs to play, cancel, discard, or sink a card are reduced by 3 (minimum 1).	playerNCaptain
5fe9ad09-5a55-4a44-9339-1dbe0c56a790	Captive Thugs	7th-sea/iron-shadow/7thSea-IronShadow-CaptiveThugs.jpg	default	Crew	Iron Shadow	Corsairs	3	In				P	c,t	1	3	0	0	1			C	Captive • Rower • Loyal • No Attachments	playerNDeck
eb8f15ad-2acd-4431-8816-767b265f5f8e	Cargo Hook	7th-sea/iron-shadow/7thSea-IronShadow-CargoHook.jpg	default	Attachment	Iron Shadow		0					C	d,s								C	CREW ATTACHMENT Item This Crew's Boarding Attacks that finish with a Slash inflict 2 extra Hits. React: Tack this card when this Crew reverses a Punch Boarding Attack with a Slash to draw a card from your deck.	playerNDeck
f73f591a-1a6b-4798-908a-284d28296f49	Carlos Altenar	7th-sea/iron-shadow/7thSea-IronShadow-CarlosAltenar.jpg	default	Crew	Iron Shadow	Castille	3	In				P	c,t	1	2	0	1	2			C	Villainous	playerNDeck
22341f0b-89a4-4013-87ce-9cbb73c3cf18	Carousing	7th-sea/iron-shadow/7thSea-IronShadow-Carousing.jpg	default	Action	Iron Shadow		0		0			D	p,t								C	React: Play when you are paying a skill cost. Discard another card from your hand to produce 1 point of any skill.	playerNDeck
1417ddb5-16fc-442c-9de2-504baf4b1b1b	Castillian Merchant Ship	7th-sea/iron-shadow/7thSea-IronShadow-CastillianMerchantShip.jpg	default	Adventure	Iron Shadow							T	c,s								C	1 Sea Away To complete: Pay 3 Adventuring (2 if completed in Forbidden Sea). Crew Attachment: +3 Cannon	playerNDeck
83733121-c6cf-48cf-aeb8-3d1dbb43c36a	Castillian Swordmaster	7th-sea/iron-shadow/7thSea-IronShadow-CastillianSwordmaster.jpg	default	Adventure	Iron Shadow							T	c,s								U	1 Sea Away • Henchman To complete: Pay 4 Adventuring (3 if completed in La Boca). Crew Attachment: +1 Swashbuckling. This Crew inflicts 2 extra Hits during Boarding Attacks.	playerNDeck
5b805929-e51e-41f6-9313-6538c88e2621	Cat O' Nine Tails	7th-sea/iron-shadow/7thSea-IronShadow-CatONineTails.jpg	default	Attachment	Iron Shadow		0					C	d,s								U	VILLAINOUS CREW ATTACHMENT Item React: Tack this card when another of your non-Captain Crew is tacking to produce skill points. That Crew produces 3 extra skill points, and then the Crew is discarded. Only one Cat O' Nine Tails can be used per Crew that tacks.	playerNDeck
8938b07f-35f5-4a56-b194-ea4a9a6eeb09	Cathwulf Vogt	7th-sea/iron-shadow/7thSea-IronShadow-CathwulfVogt.jpg	default	Crew	Iron Shadow	Montaigne	5	In				P	c,t	3	0	1	0	3			U	Unique • Gunner React: Tack this Crew instead of performing a Boarding Attack to inflict 3 Hits on the other Ship in the Boarding.	playerNDeck
e61ce19d-cc8d-43e7-8d64-f08b15868c49	Celedoine	7th-sea/iron-shadow/7thSea-IronShadow-Celedoine.jpg	default	Crew	Iron Shadow	Sea Dogs	6	In				P	c,t	0	0	0	2	1			R	Unique • Loyal • Glamour 1 When this Crew tacks to produce Influence, you may discard a card from your hand to produce 2 extra Influence.	playerNDeck
1f71483a-74e0-4e7b-8ea2-13bb3aec9cf5	Charge	7th-sea/iron-shadow/7thSea-IronShadow-Charge.jpg	default	Action	Iron Shadow							S	d,p								U	You may not play this card unless your Captain has at least 2 completed Adventures attached. React: Play this card instead of performing a Boarding Attack. Sink one of your Crew with an Influence cost greater than 2, to inflict 3 Hits on the other Ship in the Boarding.	playerNDeck
5e186018-33dd-4318-8c39-b72017df11e6	Cheap Barrels	7th-sea/iron-shadow/7thSea-IronShadow-CheapBarrels.jpg	default	Action	Iron Shadow		3	Ad	3	In		D	p,t								U	Act: Target a Ship. Until the end of the turn all Crew on that Ship have –1 Adventuring (minimum 0). Act: Target a Sea. Until the end of the turn, any skill costs to complete uncompleted Adventures in that Sea are increased by 2. When playing this effect, you may tack one of your completed Adventures that provides an Adventuring skill bonus of 2 or more instead of paying the skill cost.	playerNDeck
3055007f-765d-4b21-9879-d53fd30851e9	Cheap Sails	7th-sea/iron-shadow/7thSea-IronShadow-CheapSails.jpg	default	Attachment	Iron Shadow		3	In				C	d,s								C	SHIP ATTACHMENT Item • Cheap React: Discard this card when you are paying a Sailing cost to produce Sailing equal to your Ship's Move Cost.	playerNDeck
3a610164-33a4-4657-b259-969d15399064	Cleaners	7th-sea/iron-shadow/7thSea-IronShadow-Cleaners.jpg	default	Attachment	Iron Shadow		3	In				C	d,s								R	THIS SEA ATTACHMENT Ally Any player may sink this card by paying 6 Adventuring as an action. Control cards may not be discarded or sunk from this Sea. Control cards may not be attached to this Sea. Act: Tack this card to attach it to an adjacent Sea. Act: Discard a card from your hand to target a Ship in this Sea which has more Crew on board than their printed Crew Maximum. Inflict 3 Hits on the target Ship.	playerNDeck
88e38a44-e528-40df-898f-310ac2f186c0	Close Range Cannon Volley	7th-sea/iron-shadow/7thSea-IronShadow-CloseRangeCannonVolley.jpg	default	Action	Iron Shadow		0		0			D	p,t								C	Act: Target a Ship in this Sea. Pay 2 Sailing and 2 Cannon to inflict a 5 Hit Cannon Attack on the target Ship. React: Play when you are tacking one of your Gunner Crew. Tack one of your Topman Crew to produce Cannon equal to the Topman's Sailing skill.	playerNDeck
cc149536-d57e-4ded-8fad-2f98c7b9e745	Cluttered Ship	7th-sea/iron-shadow/7thSea-IronShadow-ClutteredShip.jpg	default	Action	Iron Shadow				4	In		D	p,t								U	Act: Target a Ship Attachment attached to another Ship in this Sea. Attach this card to that Attachment. Until the end of the game, target Ship Attachment counts as 1 additional Crew against that Ship's Crew Maximum regardless of other card effects. That Ship Attachment's controller may sink that Ship Attachment and this card as an action if that Attachment is not a Damage Attachment.	playerNDeck
7fa205df-b418-430f-8816-59e890e997ba	Comte Robert Mechant	7th-sea/iron-shadow/7thSea-IronShadow-ComteRobertMechant.jpg	default	Captain	Iron Shadow	Black Freighter					9			3	2	3	3	4			F	Start: The Mirror Villainous • Fear 1 • Swordsman +2 You may only hire Crew which have the Black Freighter faction symbol. React: Tack one of your Skeletal Crew when you are hiring another Skeletal Crew to produce Influence equal to the tack Crew's Swashbuckling skill. You may only use this ability if you have 3 or more other non-Skeletal Black Freighter Crew on board your Ship.	playerNCaptain
b035803b-e5b0-4203-bb70-27a55db23386	Corazon del Castille	7th-sea/iron-shadow/7thSea-IronShadow-CorazonDelCastille.jpg	default	Ship	Iron Shadow	Castille													11	4	F	React: Tack when you are paying the Sailing cost to begin a Boarding, or paying the Sailing cost of an action that will result in a Boarding, to produce 5 Sailing. React: Tack before performing an action, to move to an adjacent Sea	playerNShip
